1.1.1,1.1.1,1
1.2.2,1.2.2,1
1.3.3,1.3.3,1
1.4.4,1.4.4,1
1.5.5,1.5.5,1
2.1.6,2.1.6,1
3.1.7,3.1.7,1
4.1.8,4.1.8,0.9609532
5.1.9,5.1.9,1
6.1.10,6.1.10,0.9852123
6.2.11,6.2.11,1
6.3.12,_,0
6.4.13,6.3.12,1
6.5.14,6.4.13,1
6.6.15,_,0
6.7.16,6.5.14,1
6.8.17,6.6.15,0.97553355
7.1.18,7.1.16,1
8.1.19,8.1.17,0.9475326
9.1.20,9.1.18,1
10.1.21,10.1.19,0.98323727
11.1.22,11.1.20,1
11.2.23,11.2.21,1
11.3.24,11.3.22,1
12.1.25,12.1.23,0.9853418
12.2.26,12.2.24,1
12.3.27,12.3.25,0.98006964
13.1.28,13.1.26,1
13.2.29,13.2.27,1
14.1.30,14.1.28,0.97670317
14.2.31,14.2.29,1
14.3.32,14.3.30,0.96365106
15.1.33,15.1.31,1
15.2.34,15.2.32,1
16.1.35,16.1.33,1
17.1.36,17.1.34,0.9461014
17.2.37,17.2.35,1
17.3.38,17.3.36,0.9223809
17.4.39,17.4.37,0.9390477
18.1.40,18.1.38,1
18.2.41,18.2.39,1
18.3.42,18.3.40,1
18.4.43,18.4.41,1
19.1.44,19.1.42,0.99375
20.1.45,20.1.43,1
20.2.46,20.2.44,1
20.3.47,20.3.45,1
20.4.48,20.4.46,1
20.5.49,20.5.47,1
21.1.50,21.1.48,0.91767734
21.2.51,_,0
21.3.52,21.2.49,0.95040023
21.4.53,21.3.50,0.9774308
21.5.54,21.4.51,1
22.1.55,22.1.52,1
23.1.56,23.1.53,1
24.1.57,24.1.54,0.99377966
25.1.58,25.1.55,1
25.2.59,25.2.56,1
25.3.60,25.3.57,1
25.4.61,25.4.58,1
26.1.62,26.1.59,1
27.1.63,27.1.60,0.9639429
28.1.64,28.1.61,1
28.2.65,28.2.62,1
28.3.66,28.3.63,1
29.1.67,29.1.64,0.97576046
29.2.68,29.2.65,1
29.3.69,29.3.66,0.9829484
30.1.70,30.1.67,1
30.2.71,30.2.68,1
30.3.72,30.3.69,1
31.1.73,31.1.70,0.98476475
32.1.74,32.1.71,1
32.2.75,32.2.72,1
32.3.76,32.3.73,0.975025
32.4.77,32.4.74,1
32.5.78,32.5.75,1
33.1.79,33.1.76,1
34.1.80,34.1.77,1
35.1.81,35.1.78,1
36.1.82,36.1.79,0.9870968
37.1.83,37.1.80,1
37.2.84,37.2.81,1
37.3.85,37.3.82,1
37.4.86,37.4.83,1
37.5.87,37.5.84,1
38.1.88,38.1.85,0.9949935
39.1.89,39.1.86,1
40.1.90,40.1.87,0.993555
41.1.91,41.1.88,1
41.2.92,41.2.89,1
41.3.93,41.3.90,1
41.4.94,41.4.91,1
41.5.95,41.5.92,1
41.6.96,41.6.93,1
41.7.97,41.7.94,1
42.1.98,42.1.95,1
43.1.99,43.1.96,0.9852575
44.1.100,44.1.97,1
45.1.101,45.1.98,0.9793887
46.1.102,46.1.99,1
46.2.103,46.2.100,1
47.1.104,47.1.101,0.97508764
48.1.105,48.1.102,1
48.2.106,48.2.103,1
49.1.107,49.1.104,0.9811722
50.1.108,50.1.105,1
50.2.109,50.2.106,1
51.1.110,51.1.107,0.9824446
52.1.111,52.1.108,1
53.1.112,53.1.109,0.9827091
54.1.113,54.1.110,1
54.2.114,54.2.111,1
54.3.115,54.3.112,1
54.4.116,54.4.113,1
55.1.117,55.1.114,1
56.1.118,56.1.115,1
56.2.119,56.2.116,1
56.3.120,56.3.117,0.9942857
