_,11.2.30,0
_,11.4.32,0
_,11.6.34,0
_,11.7.35,0
_,11.8.36,0
_,11.9.37,0
_,11.10.38,0
_,11.11.39,0
_,11.12.40,0
_,11.14.42,0
_,11.15.43,0
_,12.2.47,0
_,12.4.49,0
_,12.6.51,0
_,12.7.52,0
_,12.8.53,0
_,12.9.54,0
_,12.10.55,0
_,12.11.56,0
_,13.2.58,0
_,13.5.61,0
_,13.7.63,0
1.1.1,1.1.1,1
1.2.2,1.2.2,1
1.3.3,1.3.3,1
1.4.4,1.4.4,1
1.5.5,1.5.5,1
2.1.6,2.1.6,1
3.1.7,3.1.7,1
4.1.8,4.1.8,0.8554286
5.1.9,5.1.9,0.9006994
5.2.10,5.2.10,1
5.3.11,5.3.11,0.91953176
5.4.12,7.2.17,0.6
5.4.12,13.6.62,0.7541503
5.5.13,5.4.12,0.9521024
5.6.14,5.5.13,0.87200123
5.7.15,5.6.14,0.9571089
6.1.16,6.1.15,0.9027331
7.1.17,7.1.16,0.8836385
7.2.18,_,0
7.3.19,7.3.18,0.95457995
7.4.20,7.2.17,0.96278244
7.4.20,13.4.60,0.6
7.5.21,7.4.19,0.9455749
7.6.22,7.5.20,0.95472777
7.7.23,7.6.21,0.96828437
7.8.24,7.7.22,0.9400148
7.9.25,7.8.23,1
8.1.26,8.1.24,1
8.2.27,8.2.25,1
8.3.28,8.3.26,1
9.1.29,9.1.27,1
10.1.30,10.1.28,0.9446465
11.1.31,11.1.29,0.9290323
11.2.32,_,0
11.3.33,11.3.31,0.8136208
11.4.34,_,0
11.5.35,11.5.33,0.7683282
11.6.36,_,0
11.7.37,_,0
11.8.38,_,0
11.9.39,_,0
11.10.40,_,0
11.11.41,_,0
11.12.42,_,0
11.13.43,11.13.41,0.5336709
11.14.44,_,0
11.15.45,_,0
11.16.46,_,0
11.17.47,11.16.44,1
11.18.48,11.17.45,1
12.1.49,12.1.46,0.8144408
12.2.50,_,0
12.3.51,12.3.48,0.85709846
12.4.52,_,0
12.5.53,_,0
12.6.54,_,0
12.7.55,12.5.50,0.5860673
12.8.56,_,0
12.9.57,_,0
12.10.58,_,0
12.11.59,_,0
12.12.60,_,0
13.1.61,13.1.57,0.7971027
13.2.62,_,0
13.3.63,13.3.59,0.6885147
13.4.64,_,0
13.5.65,_,0
13.6.66,_,0
13.7.67,_,0
13.8.68,_,0
13.9.69,_,0
13.10.70,_,0
13.11.71,_,0
13.12.72,_,0
14.1.73,14.1.64,0.94600165
15.1.74,15.1.65,1
16.1.75,16.1.66,1
17.1.76,17.1.67,1
18.1.77,18.1.68,1
18.2.78,18.2.69,1
18.3.79,18.3.70,1
18.4.80,18.4.71,1
19.1.81,19.1.72,1
19.2.82,19.2.73,1
19.3.83,19.3.74,1
19.4.84,19.4.75,1
19.5.85,19.5.76,1
20.1.86,20.1.77,0.980543
20.2.87,20.2.78,1
20.3.88,_,0
20.4.89,20.3.79,1
20.5.90,20.4.80,1
20.6.91,20.5.81,1
20.7.92,20.6.82,1
20.8.93,20.7.83,1
20.9.94,20.8.84,1
20.10.95,20.9.85,1
20.11.96,_,0
20.12.97,20.10.86,1
20.13.98,20.11.87,0.66979456
20.14.99,20.12.88,1
20.15.100,_,0
20.16.101,20.13.89,1
20.17.102,20.14.90,1
20.18.103,20.15.91,1
20.19.104,20.16.92,1
20.20.105,_,0
21.1.106,21.1.93,0.7822407
21.2.107,21.2.94,1
21.3.108,_,0
21.4.109,21.3.95,0.90657175
21.5.110,21.4.96,1
21.6.111,21.5.97,1
21.7.112,_,0
22.1.113,22.1.98,0.8968109
23.1.114,23.1.99,0.86729807
24.1.115,24.1.100,1
24.2.116,24.2.101,1
24.3.117,24.3.102,1
24.4.118,24.4.103,1
25.1.119,25.1.104,1
26.1.120,26.1.105,1
27.1.121,27.1.106,1
28.1.122,28.1.107,1
29.1.123,29.1.108,1
30.1.124,30.1.109,0.9468845
30.2.125,30.2.110,1
30.3.126,30.3.111,0.9745703
30.4.127,30.4.112,1
30.5.128,30.5.113,1
30.6.129,30.6.114,1
30.7.130,30.7.115,0.962963
30.8.131,30.8.116,1
30.9.132,30.9.117,0.9488889
30.10.133,30.10.118,1
31.1.134,31.1.119,0.93821615
32.1.135,32.1.120,1
