1.1.1,1.1.1,1
1.2.2,1.2.2,1
1.3.3,1.3.3,1
1.4.4,1.4.4,1
1.5.5,1.5.5,1
2.1.6,2.1.6,1
3.1.7,3.1.7,1
4.1.8,4.1.8,0.9857648
5.1.9,5.1.9,0.97421336
5.2.10,5.2.10,0.9848192
6.1.11,6.1.11,1
7.1.12,7.1.12,1
8.1.13,8.1.13,1
8.2.14,8.2.14,1
8.3.15,8.3.15,1
9.1.16,9.1.16,1
9.2.17,9.2.17,1
9.3.18,9.3.18,1
9.4.19,9.4.19,1
9.5.20,9.5.20,1
9.6.21,9.6.21,1
9.7.22,9.7.22,1
9.8.23,9.8.23,1
10.1.24,10.1.24,0.98201716
11.1.25,11.1.25,1
12.1.26,12.1.26,0.99113226
12.2.27,_,0
12.3.28,12.2.27,0.98220384
12.4.29,12.3.28,0.95340574
12.5.30,12.4.29,1
12.6.31,12.5.30,1
12.7.32,12.6.31,0.9835223
12.8.33,_,0
12.9.34,12.7.32,0.9778844
12.10.35,12.8.33,0.95770764
12.11.36,12.9.34,0.97190285
12.12.37,12.10.35,1
12.13.38,12.11.36,1
12.14.39,12.12.37,1
12.15.40,12.13.38,0.9018953
13.1.41,13.1.39,1
13.2.42,13.2.40,1
13.3.43,13.3.41,1
13.4.44,13.4.42,1
13.5.45,13.5.43,1
13.6.46,13.6.44,1
13.7.47,13.7.45,1
13.8.48,13.8.46,1
13.9.49,13.9.47,1
13.10.50,13.10.48,1
14.1.51,14.1.49,1
15.1.52,15.1.50,0.9928485
15.2.53,15.2.51,1
15.3.54,15.3.52,0.9915787
15.4.55,15.4.53,0.988685
15.5.56,15.5.54,1
15.6.57,15.6.55,1
15.7.58,15.7.56,1
16.1.59,16.1.57,1
17.1.60,17.1.58,1
18.1.61,18.1.59,1
18.2.62,18.2.60,1
18.3.63,18.3.61,0.98125005
19.1.64,19.1.62,1
19.2.65,19.2.63,1
19.3.66,19.3.64,1
19.4.67,19.4.65,1
19.5.68,19.5.66,1
19.6.69,19.6.67,1
19.7.70,19.7.68,1
20.1.71,20.1.69,0.9959184
20.2.72,20.2.70,1
20.3.73,20.3.71,1
20.4.74,20.4.72,1
20.5.75,20.5.73,1
