_,1.1.1,0
_,1.2.2,0
_,1.3.3,0
_,1.4.4,0
_,1.5.5,0
1.1.1,_,0
2.1.2,2.1.6,1
3.1.3,3.1.7,1
4.1.4,4.1.8,1
5.1.5,5.1.9,1
6.1.6,6.1.10,1
6.2.7,6.2.11,1
6.3.8,6.3.12,1
7.1.9,7.1.13,1
8.1.10,8.1.14,1
8.2.11,8.2.15,1
8.3.12,8.3.16,1
9.1.13,9.1.17,1
9.2.14,9.2.18,1
9.3.15,9.3.19,1
10.1.16,10.1.20,1
11.1.17,11.1.21,1
12.1.18,12.1.22,1
13.1.19,13.1.23,1
14.1.20,14.1.24,1
14.2.21,14.2.25,1
14.3.22,14.3.26,1
14.4.23,14.4.27,1
14.5.24,14.5.28,1
14.6.25,14.6.29,1
14.7.26,14.7.30,1
14.8.27,14.8.31,1
14.9.28,14.9.32,1
14.10.29,14.10.33,1
14.11.30,14.11.34,1
14.12.31,14.12.35,1
15.1.32,15.1.36,1
15.2.33,15.2.37,1
15.3.34,15.3.38,1
16.1.35,16.1.39,1
16.2.36,16.2.40,1
16.3.37,16.3.41,1
16.4.38,16.4.42,1
16.5.39,16.5.43,1
17.1.40,17.1.44,1
18.1.41,18.1.45,1
19.1.42,19.1.46,1
19.2.43,19.2.47,1
19.3.44,19.3.48,1
19.4.45,19.4.49,1
19.5.46,19.5.50,1
19.6.47,19.6.51,1
19.7.48,19.7.52,1
19.8.49,19.8.53,1
19.9.50,19.9.54,1
19.10.51,19.10.55,1
19.11.52,19.11.56,1
19.12.53,19.12.57,1
20.1.54,20.1.58,1
20.2.55,20.2.59,1
20.3.56,20.3.60,1
20.4.57,20.4.61,1
20.5.58,20.5.62,1
20.6.59,20.6.63,1
20.7.60,20.7.64,1
21.1.61,21.1.65,1
22.1.62,22.1.66,1
22.2.63,22.2.67,1
22.3.64,22.3.68,1
22.4.65,22.4.69,1
22.5.66,22.5.70,1
22.6.67,22.6.71,1
22.7.68,22.7.72,1
22.8.69,22.8.73,1
22.9.70,22.9.74,1
22.10.71,22.10.75,1
22.11.72,22.11.76,1
23.1.73,23.1.77,1
24.1.74,24.1.78,1
25.1.75,25.1.79,1
25.2.76,25.2.80,1
26.1.77,26.1.81,1
27.1.78,27.1.82,1
28.1.79,28.1.83,1
28.2.80,28.2.84,1
28.3.81,28.3.85,1
28.4.82,28.4.86,1
29.1.83,29.1.87,1
29.2.84,29.2.88,1
29.3.85,29.3.89,1
29.4.86,29.4.90,1
29.5.87,29.5.91,1
30.1.88,30.1.92,1
31.1.89,31.1.93,1
31.2.90,31.2.94,1
31.3.91,31.3.95,1
31.4.92,31.4.96,1
32.1.93,32.1.97,1
33.1.94,33.1.98,1
34.1.95,34.1.99,1
35.1.96,35.1.100,1
36.1.97,36.1.101,1
36.2.98,36.2.102,1
36.3.99,36.3.103,1
36.4.100,36.4.104,1
36.5.101,36.5.105,1
37.1.102,37.1.106,1
38.1.103,38.1.107,1
38.2.104,38.2.108,1
38.3.105,38.3.109,1
38.4.106,38.4.110,1
38.5.107,38.5.111,1
39.1.108,39.1.112,1
40.1.109,40.1.113,1
41.1.110,41.1.114,1
41.2.111,41.2.115,1
41.3.112,41.3.116,1
42.1.113,42.1.117,1
43.1.114,43.1.118,1
44.1.115,44.1.119,1
45.1.116,45.1.120,1
