_,1.1.1,0
_,1.2.2,0
_,1.3.3,0
_,1.4.4,0
_,1.5.5,0
1.1.1,_,0
2.1.2,2.1.6,1
3.1.3,3.1.7,1
4.1.4,4.1.8,1
4.2.5,4.2.9,1
5.1.6,5.1.10,1
6.1.7,6.1.11,1
7.1.8,7.1.12,1
7.2.9,7.2.13,1
8.1.10,8.1.14,1
9.1.11,9.1.15,1
10.1.12,10.1.16,1
10.2.13,10.2.17,1
11.1.14,11.1.18,1
12.1.15,12.1.19,1
13.1.16,13.1.20,1
14.1.17,14.1.21,1
15.1.18,15.1.22,1
16.1.19,16.1.23,1
16.2.20,16.2.24,1
17.1.21,17.1.25,1
18.1.22,18.1.26,1
18.2.23,18.2.27,1
19.1.24,19.1.28,1
20.1.25,20.1.29,1
21.1.26,21.1.30,1
21.2.27,21.2.31,1
21.3.28,21.3.32,1
21.4.29,21.4.33,1
21.5.30,21.5.34,1
22.1.31,22.1.35,1
23.1.32,23.1.36,1
23.2.33,23.2.37,1
23.3.34,23.3.38,1
23.4.35,23.4.39,1
24.1.36,24.1.40,1
25.1.37,25.1.41,1
26.1.38,26.1.42,1
27.1.39,27.1.43,1
27.2.40,27.2.44,1
27.3.41,27.3.45,1
28.1.42,28.1.46,1
29.1.43,29.1.47,1
29.2.44,29.2.48,1
30.1.45,30.1.49,1
31.1.46,31.1.50,1
32.1.47,32.1.51,1
33.1.48,33.1.52,1
34.1.49,34.1.53,1
35.1.50,35.1.54,1
35.2.51,35.2.55,1
36.1.52,36.1.56,1
36.2.53,36.2.57,1
36.3.54,36.3.58,1
37.1.55,37.1.59,1
37.2.56,37.2.60,1
37.3.57,37.3.61,1
38.1.58,38.1.62,1
38.2.59,38.2.63,1
38.3.60,38.3.64,1
39.1.61,39.1.65,1
39.2.62,39.2.66,1
39.3.63,39.3.67,1
40.1.64,40.1.68,1
40.2.65,40.2.69,1
40.3.66,40.3.70,1
41.1.67,41.1.71,1
41.2.68,41.2.72,1
41.3.69,41.3.73,1
42.1.70,42.1.74,1
42.2.71,42.2.75,1
42.3.72,42.3.76,1
42.4.73,42.4.77,1
42.5.74,42.5.78,1
42.6.75,42.6.79,1
43.1.76,43.1.80,1
44.1.77,44.1.81,1
44.2.78,44.2.82,1
44.3.79,44.3.83,1
44.4.80,44.4.84,1
44.5.81,44.5.85,1
44.6.82,44.6.86,1
45.1.83,45.1.87,1
46.1.84,46.1.88,1
47.1.85,47.1.89,1
47.2.86,47.2.90,1
47.3.87,47.3.91,1
47.4.88,47.4.92,1
48.1.89,48.1.93,1
49.1.90,49.1.94,1
49.2.91,49.2.95,1
49.3.92,49.3.96,1
50.1.93,50.1.97,1
51.1.94,51.1.98,1
52.1.95,52.1.99,1
53.1.96,53.1.100,1
54.1.97,54.1.101,1
55.1.98,55.1.102,1
56.1.99,56.1.103,1
57.1.100,57.1.104,1
58.1.101,58.1.105,1
59.1.102,59.1.106,1
60.1.103,60.1.107,1
61.1.104,61.1.108,1
62.1.105,62.1.109,1
62.2.106,62.2.110,1
62.3.107,62.3.111,1
62.4.108,62.4.112,1
63.1.109,63.1.113,1
64.1.110,64.1.114,1
65.1.111,65.1.115,1
66.1.112,66.1.116,1
67.1.113,67.1.117,1
68.1.114,68.1.118,1
69.1.115,69.1.119,1
70.1.116,70.1.120,1
71.1.117,71.1.121,1
72.1.118,72.1.122,1
