_,8.4.16,0
_,10.1.20,0
_,11.2.22,0
_,12.1.23,0
1.1.1,1.1.1,1
1.2.2,1.2.2,1
1.3.3,1.3.3,1
1.4.4,1.4.4,1
1.5.5,1.5.5,1
2.1.6,2.1.6,1
3.1.7,3.1.7,1
4.1.8,4.1.8,1
5.1.9,5.1.9,1
5.2.10,5.2.10,1
6.1.11,6.1.11,1
7.1.12,7.1.12,1
8.1.13,8.1.13,1
8.2.14,8.2.14,1
8.3.15,8.3.15,1
8.4.16,_,0
8.5.17,8.5.17,1
8.6.18,8.6.18,1
9.1.19,9.1.19,0.81321007
10.1.20,_,0
11.1.21,_,0
11.2.22,_,0
11.3.23,_,0
11.4.24,11.1.21,1
11.5.25,_,0
11.6.26,_,0
11.7.27,_,0
11.8.28,_,0
11.9.29,_,0
11.10.30,_,0
11.11.31,_,0
11.12.32,_,0
11.13.33,_,0
12.1.34,_,0
12.2.35,_,0
12.3.36,_,0
12.4.37,_,0
13.1.38,13.1.24,1
14.1.39,14.1.25,1
14.2.40,14.2.26,1
14.3.41,14.3.27,1
14.4.42,14.4.28,1
14.5.43,14.5.29,1
15.1.44,15.1.30,1
15.2.45,15.2.31,1
15.3.46,15.3.32,1
15.4.47,15.4.33,1
16.1.48,16.1.34,1
17.1.49,17.1.35,1
18.1.50,18.1.36,1
19.1.51,19.1.37,1
20.1.52,20.1.38,1
20.2.53,20.2.39,1
20.3.54,20.3.40,1
20.4.55,20.4.41,1
20.5.56,20.5.42,1
20.6.57,20.6.43,1
20.7.58,20.7.44,1
20.8.59,20.8.45,1
20.9.60,20.9.46,1
20.10.61,20.10.47,1
21.1.62,21.1.48,1
22.1.63,22.1.49,1
22.2.64,22.2.50,1
22.3.65,22.3.51,1
23.1.66,23.1.52,1
23.2.67,23.2.53,1
23.3.68,23.3.54,1
23.4.69,23.4.55,1
23.5.70,23.5.56,1
24.1.71,24.1.57,1
24.2.72,24.2.58,1
24.3.73,24.3.59,1
