_,1.1.1,0
1.1.1,2.1.2,1
2.1.2,3.1.3,1
3.1.3,4.1.4,1
4.1.4,5.1.5,1
4.2.5,5.2.6,1
4.3.6,5.3.7,1
5.1.7,6.1.8,1
6.1.8,7.1.9,1
6.2.9,7.2.10,1
6.3.10,7.3.11,1
6.4.11,7.4.12,1
7.1.12,8.1.13,1
8.1.13,9.1.14,1
8.2.14,9.2.15,1
8.3.15,9.3.16,1
9.1.16,10.1.17,1
10.1.17,11.1.18,1
10.2.18,11.2.19,1
10.3.19,11.3.20,1
10.4.20,11.4.21,1
10.5.21,11.5.22,1
10.6.22,11.6.23,1
10.7.23,11.7.24,1
10.8.24,11.8.25,1
10.9.25,11.9.26,1
11.1.26,12.1.27,1
12.1.27,13.1.28,1
13.1.28,14.1.29,1
14.1.29,15.1.30,1
15.1.30,16.1.31,1
16.1.31,17.1.32,1
17.1.32,18.1.33,1
18.1.33,19.1.34,1
18.2.34,19.2.35,1
18.3.35,19.3.36,1
18.4.36,19.4.37,1
19.1.37,20.1.38,1
19.2.38,20.2.39,1
19.3.39,20.3.40,1
19.4.40,20.4.41,1
19.5.41,20.5.42,1
19.6.42,20.6.43,1
20.1.43,21.1.44,1
21.1.44,22.1.45,1
22.1.45,23.1.46,1
23.1.46,24.1.47,1
24.1.47,25.1.48,1
24.2.48,25.2.49,1
24.3.49,25.3.50,1
25.1.50,26.1.51,1
26.1.51,27.1.52,1
27.1.52,28.1.53,1
28.1.53,29.1.54,1
29.1.54,30.1.55,1
30.1.55,31.1.56,1
31.1.56,32.1.57,1
32.1.57,33.1.58,1
33.1.58,34.1.59,1
33.2.59,34.2.60,1
33.3.60,34.3.61,1
33.4.61,34.4.62,1
33.5.62,34.5.63,1
33.6.63,34.6.64,1
33.7.64,34.7.65,1
33.8.65,34.8.66,1
33.9.66,34.9.67,1
33.10.67,34.10.68,1
33.11.68,34.11.69,1
33.12.69,34.12.70,1
33.13.70,34.13.71,1
33.14.71,34.14.72,1
33.15.72,34.15.73,1
33.16.73,34.16.74,1
33.17.74,34.17.75,1
33.18.75,34.18.76,1
33.19.76,34.19.77,1
33.20.77,34.20.78,1
33.21.78,34.21.79,1
33.22.79,34.22.80,1
34.1.80,35.1.81,1
35.1.81,36.1.82,1
36.1.82,37.1.83,1
36.2.83,37.2.84,1
36.3.84,37.3.85,1
37.1.85,38.1.86,1
38.1.86,39.1.87,1
38.2.87,39.2.88,1
38.3.88,39.3.89,1
38.4.89,39.4.90,1
