_,1.1.1,0
1.1.1,_,0
1.2.2,_,0
1.3.3,_,0
1.4.4,_,0
1.5.5,_,0
2.1.6,2.1.2,1
3.1.7,3.1.3,1
4.1.8,4.1.4,1
4.2.9,4.2.5,1
4.3.10,4.3.6,1
5.1.11,5.1.7,1
6.1.12,6.1.8,1
7.1.13,7.1.9,1
7.2.14,7.2.10,1
7.3.15,7.3.11,1
8.1.16,8.1.12,1
9.1.17,9.1.13,1
10.1.18,10.1.14,1
10.2.19,10.2.15,1
10.3.20,10.3.16,1
10.4.21,10.4.17,1
10.5.22,10.5.18,1
11.1.23,11.1.19,1
11.2.24,11.2.20,1
11.3.25,11.3.21,1
11.4.26,11.4.22,1
12.1.27,12.1.23,1
13.1.28,13.1.24,1
14.1.29,14.1.25,1
15.1.30,15.1.26,1
16.1.31,16.1.27,1
17.1.32,17.1.28,1
18.1.33,18.1.29,1
19.1.34,19.1.30,1
20.1.35,20.1.31,1
21.1.36,21.1.32,1
22.1.37,22.1.33,1
23.1.38,23.1.34,1
24.1.39,24.1.35,1
25.1.40,25.1.36,1
26.1.41,26.1.37,1
27.1.42,27.1.38,1
28.1.43,28.1.39,1
29.1.44,29.1.40,1
30.1.45,30.1.41,1
31.1.46,31.1.42,1
32.1.47,32.1.43,1
32.2.48,32.2.44,1
32.3.49,32.3.45,1
32.4.50,32.4.46,1
32.5.51,32.5.47,1
32.6.52,32.6.48,1
32.7.53,32.7.49,1
32.8.54,32.8.50,1
32.9.55,32.9.51,1
32.10.56,32.10.52,1
33.1.57,33.1.53,1
34.1.58,34.1.54,1
35.1.59,35.1.55,1
35.2.60,35.2.56,1
35.3.61,35.3.57,1
36.1.62,36.1.58,1
36.2.63,36.2.59,1
36.3.64,36.3.60,1
37.1.65,37.1.61,1
37.2.66,37.2.62,1
38.1.67,38.1.63,1
39.1.68,39.1.64,1
40.1.69,40.1.65,1
41.1.70,41.1.66,1
41.2.71,41.2.67,1
41.3.72,41.3.68,1
41.4.73,41.4.69,1
41.5.74,41.5.70,1
42.1.75,42.1.71,1
42.2.76,42.2.72,1
42.3.77,42.3.73,1
42.4.78,42.4.74,1
42.5.79,42.5.75,1
43.1.80,43.1.76,1
44.1.81,44.1.77,1
44.2.82,44.2.78,1
45.1.83,45.1.79,1
46.1.84,46.1.80,1
47.1.85,47.1.81,1
48.1.86,48.1.82,1
49.1.87,49.1.83,1
50.1.88,50.1.84,1
51.1.89,51.1.85,1
52.1.90,52.1.86,1
52.2.91,52.2.87,1
52.3.92,52.3.88,1
52.4.93,52.4.89,1
52.5.94,52.5.90,1
52.6.95,52.6.91,1
52.7.96,52.7.92,1
53.1.97,53.1.93,1
54.1.98,54.1.94,1
55.1.99,55.1.95,1
56.1.100,56.1.96,1
57.1.101,57.1.97,1
