_,1.1.1,0
1.1.1,_,0
1.2.2,_,0
1.3.3,_,0
1.4.4,_,0
1.5.5,_,0
2.1.6,2.1.2,1
3.1.7,3.1.3,1
4.1.8,4.1.4,1
5.1.9,5.1.5,1
5.2.10,5.2.6,1
6.1.11,6.1.7,1
7.1.12,7.1.8,1
8.1.13,8.1.9,1
8.2.14,8.2.10,1
8.3.15,8.3.11,1
9.1.16,9.1.12,1
9.2.17,9.2.13,1
9.3.18,9.3.14,1
9.4.19,9.4.15,1
9.5.20,9.5.16,1
10.1.21,10.1.17,1
11.1.22,11.1.18,1
12.1.23,12.1.19,1
12.2.24,12.2.20,1
12.3.25,12.3.21,1
12.4.26,12.4.22,1
12.5.27,12.5.23,1
12.6.28,12.6.24,1
12.7.29,12.7.25,1
12.8.30,12.8.26,1
12.9.31,12.9.27,1
12.10.32,12.10.28,1
12.11.33,12.11.29,1
12.12.34,12.12.30,1
12.13.35,12.13.31,1
12.14.36,12.14.32,1
12.15.37,12.15.33,1
12.16.38,12.16.34,1
12.17.39,12.17.35,1
13.1.40,13.1.36,1
13.2.41,13.2.37,1
13.3.42,13.3.38,1
13.4.43,13.4.39,1
13.5.44,13.5.40,1
13.6.45,13.6.41,1
13.7.46,13.7.42,1
13.8.47,13.8.43,1
13.9.48,13.9.44,1
13.10.49,13.10.45,1
14.1.50,14.1.46,1
15.1.51,15.1.47,1
15.2.52,15.2.48,1
15.3.53,15.3.49,1
15.4.54,15.4.50,1
15.5.55,15.5.51,1
15.6.56,15.6.52,1
16.1.57,16.1.53,1
17.1.58,17.1.54,1
18.1.59,18.1.55,1
18.2.60,18.2.56,1
18.3.61,18.3.57,1
19.1.62,19.1.58,1
19.2.63,19.2.59,1
19.3.64,19.3.60,1
19.4.65,19.4.61,1
19.5.66,19.5.62,1
19.6.67,19.6.63,1
19.7.68,19.7.64,1
20.1.69,20.1.65,1
20.2.70,20.2.66,1
20.3.71,20.3.67,1
20.4.72,20.4.68,1
20.5.73,20.5.69,1
