_,2.1.2,0
_,3.1.3,0
1.1.1,1.1.1,1
2.1.2,4.1.4,1
3.1.3,5.1.5,1
4.1.4,6.1.6,1
4.2.5,6.2.7,1
4.3.6,6.3.8,1
5.1.7,7.1.9,1
6.1.8,8.1.10,1
6.2.9,8.2.11,1
6.3.10,8.3.12,1
6.4.11,8.4.13,1
6.5.12,8.5.14,1
6.6.13,8.6.15,1
6.7.14,8.7.16,1
6.8.15,8.8.17,1
6.9.16,8.9.18,1
6.10.17,8.10.19,1
6.11.18,8.11.20,1
6.12.19,8.12.21,1
6.13.20,8.13.22,1
6.14.21,8.14.23,1
6.15.22,8.15.24,1
6.16.23,8.16.25,1
6.17.24,8.17.26,1
6.18.25,8.18.27,1
6.19.26,8.19.28,1
7.1.27,9.1.29,1
7.2.28,9.2.30,1
7.3.29,9.3.31,1
8.1.30,10.1.32,1
8.2.31,10.2.33,1
8.3.32,10.3.34,1
8.4.33,10.4.35,1
8.5.34,10.5.36,1
8.6.35,10.6.37,1
8.7.36,10.7.38,1
8.8.37,10.8.39,1
8.9.38,10.9.40,1
8.10.39,10.10.41,1
8.11.40,10.11.42,1
8.12.41,10.12.43,1
8.13.42,10.13.44,1
8.14.43,10.14.45,1
8.15.44,10.15.46,1
8.16.45,10.16.47,1
8.17.46,10.17.48,1
8.18.47,10.18.49,1
8.19.48,10.19.50,1
8.20.49,10.20.51,1
8.21.50,10.21.52,1
8.22.51,10.22.53,1
8.23.52,10.23.54,1
8.24.53,10.24.55,1
8.25.54,10.25.56,1
8.26.55,10.26.57,1
8.27.56,10.27.58,1
8.28.57,10.28.59,1
8.29.58,10.29.60,1
8.30.59,10.30.61,1
8.31.60,10.31.62,1
8.32.61,10.32.63,1
8.33.62,10.33.64,1
8.34.63,10.34.65,1
8.35.64,10.35.66,1
8.36.65,10.36.67,1
8.37.66,10.37.68,1
8.38.67,10.38.69,1
8.39.68,10.39.70,1
8.40.69,10.40.71,1
8.41.70,10.41.72,1
9.1.71,11.1.73,1
10.1.72,12.1.74,1
11.1.73,13.1.75,1
12.1.74,14.1.76,1
12.2.75,14.2.77,1
12.3.76,14.3.78,1
12.4.77,14.4.79,1
12.5.78,14.5.80,1
12.6.79,14.6.81,1
12.7.80,14.7.82,1
12.8.81,14.8.83,1
12.9.82,14.9.84,1
12.10.83,14.10.85,1
12.11.84,14.11.86,1
12.12.85,14.12.87,1
12.13.86,14.13.88,1
12.14.87,14.14.89,1
12.15.88,14.15.90,1
12.16.89,14.16.91,1
12.17.90,14.17.92,1
12.18.91,14.18.93,1
12.19.92,14.19.94,1
12.20.93,14.20.95,1
12.21.94,14.21.96,1
12.22.95,14.22.97,1
12.23.96,14.23.98,1
12.24.97,14.24.99,1
12.25.98,14.25.100,1
12.26.99,14.26.101,1
12.27.100,14.27.102,1
12.28.101,14.28.103,1
12.29.102,14.29.104,1
12.30.103,14.30.105,1
12.31.104,14.31.106,1
12.32.105,14.32.107,1
12.33.106,14.33.108,1
12.34.107,14.34.109,1
12.35.108,14.35.110,1
12.36.109,14.36.111,1
12.37.110,14.37.112,1
12.38.111,14.38.113,1
12.39.112,14.39.114,1
12.40.113,14.40.115,1
12.41.114,14.41.116,1
12.42.115,14.42.117,1
12.43.116,14.43.118,1
12.44.117,14.44.119,1
12.45.118,14.45.120,1
12.46.119,14.46.121,1
12.47.120,14.47.122,1
12.48.121,14.48.123,1
12.49.122,14.49.124,1
12.50.123,14.50.125,1
12.51.124,14.51.126,1
12.52.125,14.52.127,1
12.53.126,14.53.128,1
12.54.127,14.54.129,1
12.55.128,14.55.130,1
12.56.129,14.56.131,1
12.57.130,14.57.132,1
12.58.131,14.58.133,1
12.59.132,14.59.134,1
12.60.133,14.60.135,1
12.61.134,14.61.136,1
12.62.135,14.62.137,1
12.63.136,14.63.138,1
12.64.137,14.64.139,1
13.1.138,15.1.140,1
14.1.139,16.1.141,1
14.2.140,16.2.142,1
14.3.141,16.3.143,1
14.4.142,16.4.144,1
14.5.143,16.5.145,1
14.6.144,16.6.146,1
14.7.145,16.7.147,1
14.8.146,16.8.148,1
14.9.147,16.9.149,1
14.10.148,16.10.150,1
14.11.149,16.11.151,1
14.12.150,16.12.152,1
14.13.151,16.13.153,1
14.14.152,16.14.154,1
14.15.153,16.15.155,1
14.16.154,16.16.156,1
14.17.155,16.17.157,1
14.18.156,16.18.158,1
14.19.157,16.19.159,1
14.20.158,16.20.160,1
14.21.159,16.21.161,1
14.22.160,16.22.162,1
14.23.161,16.23.163,1
14.24.162,16.24.164,1
14.25.163,16.25.165,1
14.26.164,16.26.166,1
14.27.165,16.27.167,1
14.28.166,16.28.168,1
14.29.167,16.29.169,1
14.30.168,16.30.170,1
14.31.169,16.31.171,1
14.32.170,16.32.172,1
14.33.171,16.33.173,1
14.34.172,16.34.174,1
14.35.173,16.35.175,1
14.36.174,16.36.176,1
14.37.175,16.37.177,1
14.38.176,16.38.178,1
14.39.177,16.39.179,1
14.40.178,16.40.180,1
14.41.179,16.41.181,1
14.42.180,16.42.182,1
14.43.181,16.43.183,1
14.44.182,16.44.184,1
14.45.183,16.45.185,1
14.46.184,16.46.186,1
14.47.185,16.47.187,1
14.48.186,16.48.188,1
14.49.187,16.49.189,1
14.50.188,16.50.190,1
14.51.189,16.51.191,1
14.52.190,16.52.192,1
15.1.191,17.1.193,1
16.1.192,18.1.194,1
17.1.193,19.1.195,1
17.2.194,19.2.196,1
17.3.195,19.3.197,1
17.4.196,19.4.198,1
17.5.197,19.5.199,1
17.6.198,19.6.200,1
17.7.199,19.7.201,1
17.8.200,19.8.202,1
18.1.201,20.1.203,1
18.2.202,20.2.204,1
18.3.203,20.3.205,1
18.4.204,20.4.206,1
18.5.205,20.5.207,1
18.6.206,20.6.208,1
18.7.207,20.7.209,1
18.8.208,20.8.210,1
18.9.209,20.9.211,1
19.1.210,21.1.212,1
20.1.211,22.1.213,1
20.2.212,22.2.214,1
20.3.213,22.3.215,1
20.4.214,22.4.216,1
20.5.215,22.5.217,1
