_,1.1.1,0
1.1.1,2.1.2,1
2.1.2,3.1.3,1
3.1.3,4.1.4,1
3.2.4,4.2.5,1
3.3.5,4.3.6,1
4.1.6,5.1.7,1
5.1.7,6.1.8,1
6.1.8,7.1.9,1
7.1.9,8.1.10,1
8.1.10,9.1.11,1
9.1.11,10.1.12,1
9.2.12,10.2.13,1
9.3.13,10.3.14,1
9.4.14,10.4.15,1
9.5.15,10.5.16,1
10.1.16,11.1.17,1
11.1.17,12.1.18,1
11.2.18,12.2.19,1
11.3.19,12.3.20,1
11.4.20,12.4.21,1
11.5.21,12.5.22,1
12.1.22,13.1.23,1
13.1.23,14.1.24,1
14.1.24,15.1.25,1
14.2.25,15.2.26,1
14.3.26,15.3.27,1
14.4.27,15.4.28,1
14.5.28,15.5.29,1
15.1.29,16.1.30,1
16.1.30,17.1.31,1
16.2.31,17.2.32,1
16.3.32,17.3.33,1
17.1.33,18.1.34,1
18.1.34,19.1.35,1
19.1.35,20.1.36,1
20.1.36,21.1.37,1
21.1.37,22.1.38,1
21.2.38,22.2.39,1
21.3.39,22.3.40,1
21.4.40,22.4.41,1
21.5.41,22.5.42,1
21.6.42,22.6.43,1
21.7.43,22.7.44,1
21.8.44,22.8.45,1
22.1.45,23.1.46,1
23.1.46,24.1.47,1
24.1.47,25.1.48,1
24.2.48,25.2.49,1
24.3.49,25.3.50,1
24.4.50,25.4.51,1
24.5.51,25.5.52,1
24.6.52,25.6.53,1
25.1.53,26.1.54,1
26.1.54,27.1.55,1
27.1.55,28.1.56,1
28.1.56,29.1.57,1
