_,1.1.1,0
1.1.1,2.1.2,1
2.1.2,3.1.3,1
3.1.3,4.1.4,1
4.1.4,5.1.5,1
5.1.5,6.1.6,1
6.1.6,7.1.7,1
6.2.7,7.2.8,1
6.3.8,7.3.9,1
7.1.9,8.1.10,1
8.1.10,9.1.11,1
8.2.11,9.2.12,1
8.3.12,9.3.13,1
8.4.13,9.4.14,1
8.5.14,9.5.15,1
8.6.15,9.6.16,1
8.7.16,9.7.17,1
8.8.17,9.8.18,1
8.9.18,9.9.19,1
8.10.19,9.10.20,1
8.11.20,9.11.21,1
8.12.21,9.12.22,1
8.13.22,9.13.23,1
8.14.23,9.14.24,1
8.15.24,9.15.25,1
8.16.25,9.16.26,1
8.17.26,9.17.27,1
8.18.27,9.18.28,1
8.19.28,9.19.29,1
9.1.29,10.1.30,1
9.2.30,10.2.31,1
9.3.31,10.3.32,1
10.1.32,11.1.33,1
10.2.33,11.2.34,1
10.3.34,11.3.35,1
10.4.35,11.4.36,1
10.5.36,11.5.37,1
10.6.37,11.6.38,1
10.7.38,11.7.39,1
10.8.39,11.8.40,1
10.9.40,11.9.41,1
10.10.41,11.10.42,1
10.11.42,11.11.43,1
10.12.43,11.12.44,1
10.13.44,11.13.45,1
10.14.45,11.14.46,1
10.15.46,11.15.47,1
10.16.47,11.16.48,1
10.17.48,11.17.49,1
10.18.49,11.18.50,1
10.19.50,11.19.51,1
10.20.51,11.20.52,1
10.21.52,11.21.53,1
10.22.53,11.22.54,1
10.23.54,11.23.55,1
10.24.55,11.24.56,1
10.25.56,11.25.57,1
10.26.57,11.26.58,1
10.27.58,11.27.59,1
10.28.59,11.28.60,1
10.29.60,11.29.61,1
10.30.61,11.30.62,1
10.31.62,11.31.63,1
10.32.63,11.32.64,1
10.33.64,11.33.65,1
10.34.65,11.34.66,1
10.35.66,11.35.67,1
10.36.67,11.36.68,1
10.37.68,11.37.69,1
10.38.69,11.38.70,1
10.39.70,11.39.71,1
10.40.71,11.40.72,1
10.41.72,11.41.73,1
10.42.73,11.42.74,1
11.1.74,12.1.75,1
12.1.75,13.1.76,1
13.1.76,14.1.77,1
14.1.77,15.1.78,1
14.2.78,15.2.79,1
14.3.79,15.3.80,1
14.4.80,15.4.81,1
14.5.81,15.5.82,1
14.6.82,15.6.83,1
14.7.83,15.7.84,1
14.8.84,15.8.85,1
14.9.85,15.9.86,1
14.10.86,15.10.87,1
14.11.87,15.11.88,1
14.12.88,15.12.89,1
14.13.89,15.13.90,1
14.14.90,15.14.91,1
14.15.91,15.15.92,1
14.16.92,15.16.93,1
14.17.93,15.17.94,1
14.18.94,15.18.95,1
14.19.95,15.19.96,1
14.20.96,15.20.97,1
14.21.97,15.21.98,1
14.22.98,15.22.99,1
14.23.99,15.23.100,1
14.24.100,15.24.101,1
14.25.101,15.25.102,1
14.26.102,15.26.103,1
14.27.103,15.27.104,1
14.28.104,15.28.105,1
14.29.105,15.29.106,1
14.30.106,15.30.107,1
14.31.107,15.31.108,1
14.32.108,15.32.109,1
14.33.109,15.33.110,1
14.34.110,15.34.111,1
14.35.111,15.35.112,1
14.36.112,15.36.113,1
14.37.113,15.37.114,1
14.38.114,15.38.115,1
14.39.115,15.39.116,1
14.40.116,15.40.117,1
14.41.117,15.41.118,1
14.42.118,15.42.119,1
14.43.119,15.43.120,1
14.44.120,15.44.121,1
14.45.121,15.45.122,1
14.46.122,15.46.123,1
14.47.123,15.47.124,1
14.48.124,15.48.125,1
14.49.125,15.49.126,1
14.50.126,15.50.127,1
14.51.127,15.51.128,1
14.52.128,15.52.129,1
14.53.129,15.53.130,1
14.54.130,15.54.131,1
14.55.131,15.55.132,1
14.56.132,15.56.133,1
14.57.133,15.57.134,1
14.58.134,15.58.135,1
14.59.135,15.59.136,1
14.60.136,15.60.137,1
14.61.137,15.61.138,1
14.62.138,15.62.139,1
14.63.139,15.63.140,1
14.64.140,15.64.141,1
15.1.141,16.1.142,1
16.1.142,17.1.143,1
16.2.143,17.2.144,1
16.3.144,17.3.145,1
16.4.145,17.4.146,1
16.5.146,17.5.147,1
16.6.147,17.6.148,1
16.7.148,17.7.149,1
16.8.149,17.8.150,1
16.9.150,17.9.151,1
16.10.151,17.10.152,1
16.11.152,17.11.153,1
16.12.153,17.12.154,1
16.13.154,17.13.155,1
16.14.155,17.14.156,1
16.15.156,17.15.157,1
16.16.157,17.16.158,1
16.17.158,17.17.159,1
16.18.159,17.18.160,1
16.19.160,17.19.161,1
16.20.161,17.20.162,1
16.21.162,17.21.163,1
16.22.163,17.22.164,1
16.23.164,17.23.165,1
16.24.165,17.24.166,1
16.25.166,17.25.167,1
16.26.167,17.26.168,1
16.27.168,17.27.169,1
16.28.169,17.28.170,1
16.29.170,17.29.171,1
16.30.171,17.30.172,1
16.31.172,17.31.173,1
16.32.173,17.32.174,1
16.33.174,17.33.175,1
16.34.175,17.34.176,1
16.35.176,17.35.177,1
16.36.177,17.36.178,1
16.37.178,17.37.179,1
16.38.179,17.38.180,1
16.39.180,17.39.181,1
16.40.181,17.40.182,1
16.41.182,17.41.183,1
16.42.183,17.42.184,1
16.43.184,17.43.185,1
16.44.185,17.44.186,1
16.45.186,17.45.187,1
16.46.187,17.46.188,1
16.47.188,17.47.189,1
16.48.189,17.48.190,1
16.49.190,17.49.191,1
16.50.191,17.50.192,1
16.51.192,17.51.193,1
16.52.193,17.52.194,1
16.53.194,17.53.195,1
16.54.195,17.54.196,1
17.1.196,18.1.197,1
18.1.197,19.1.198,1
19.1.198,20.1.199,1
19.2.199,20.2.200,1
19.3.200,20.3.201,1
19.4.201,20.4.202,1
19.5.202,20.5.203,1
19.6.203,20.6.204,1
19.7.204,20.7.205,1
19.8.205,20.8.206,1
20.1.206,21.1.207,1
20.2.207,21.2.208,1
20.3.208,21.3.209,1
20.4.209,21.4.210,1
20.5.210,21.5.211,1
20.6.211,21.6.212,1
20.7.212,21.7.213,1
20.8.213,21.8.214,1
20.9.214,21.9.215,1
21.1.215,22.1.216,1
22.1.216,23.1.217,1
22.2.217,23.2.218,1
22.3.218,23.3.219,1
22.4.219,23.4.220,1
22.5.220,23.5.221,1
