_,1.1.1,0
1.1.1,2.1.2,1
2.1.2,3.1.3,1
3.1.3,4.1.4,1
4.1.4,5.1.5,1
5.1.5,6.1.6,1
5.2.6,6.2.7,1
5.3.7,6.3.8,1
6.1.8,7.1.9,1
6.2.9,7.2.10,1
6.3.10,7.3.11,1
7.1.11,8.1.12,1
8.1.12,9.1.13,1
8.2.13,9.2.14,1
8.3.14,9.3.15,1
9.1.15,10.1.16,1
10.1.16,11.1.17,1
11.1.17,12.1.18,1
12.1.18,13.1.19,1
13.1.19,14.1.20,1
14.1.20,15.1.21,1
15.1.21,16.1.22,1
16.1.22,17.1.23,1
17.1.23,18.1.24,1
17.2.24,18.2.25,1
17.3.25,18.3.26,1
17.4.26,18.4.27,1
17.5.27,18.5.28,1
18.1.28,19.1.29,1
19.1.29,20.1.30,1
20.1.30,21.1.31,1
20.2.31,21.2.32,1
20.3.32,21.3.33,1
20.4.33,21.4.34,1
20.5.34,21.5.35,1
20.6.35,21.6.36,1
20.7.36,21.7.37,1
21.1.37,22.1.38,1
22.1.38,23.1.39,1
22.2.39,23.2.40,1
22.3.40,23.3.41,1
23.1.41,24.1.42,1
24.1.42,25.1.43,1
24.2.43,25.2.44,1
24.3.44,25.3.45,1
24.4.45,25.4.46,1
24.5.46,25.5.47,1
24.6.47,25.6.48,1
24.7.48,25.7.49,1
24.8.49,25.8.50,1
24.9.50,25.9.51,1
25.1.51,26.1.52,1
26.1.52,27.1.53,1
26.2.53,27.2.54,1
26.3.54,27.3.55,1
27.1.55,28.1.56,1
27.2.56,28.2.57,1
27.3.57,28.3.58,1
27.4.58,28.4.59,1
27.5.59,28.5.60,1
27.6.60,28.6.61,1
27.7.61,28.7.62,1
27.8.62,28.8.63,1
27.9.63,28.9.64,1
27.10.64,28.10.65,1
27.11.65,28.11.66,1
27.12.66,28.12.67,1
27.13.67,28.13.68,1
27.14.68,28.14.69,1
27.15.69,28.15.70,1
27.16.70,28.16.71,1
28.1.71,29.1.72,1
29.1.72,30.1.73,1
30.1.73,31.1.74,1
30.2.74,31.2.75,1
31.1.75,32.1.76,1
31.2.76,32.2.77,1
31.3.77,32.3.78,1
31.4.78,32.4.79,1
31.5.79,32.5.80,1
31.6.80,32.6.81,1
31.7.81,32.7.82,1
31.8.82,32.8.83,1
32.1.83,33.1.84,1
