_,7.1.9,0
1.1.1,1.1.1,1
2.1.2,2.1.2,1
3.1.3,3.1.3,1
4.1.4,4.1.4,1
5.1.5,5.1.5,1
6.1.6,6.1.6,1
6.2.7,6.2.7,1
6.3.8,6.3.8,1
7.1.9,_,0
7.2.10,7.2.10,1
7.3.11,7.3.11,1
7.4.12,_,0
8.1.13,8.1.13,1
9.1.14,9.1.14,1
9.2.15,9.2.15,1
9.3.16,9.3.16,0.92397666
9.3.16,7.4.12,0.46038812
9.4.17,9.4.17,1
9.5.18,9.5.18,1
9.6.19,9.6.19,0.91714287
9.6.19,12.4.25,0.60010976
10.1.20,10.1.20,1
11.1.21,11.1.21,1
12.1.22,12.1.22,1
12.2.23,12.2.23,0.95242107
12.2.23,12.4.25,0.74016804
12.3.24,12.3.24,1
12.4.25,12.2.23,0.7005703
12.4.25,12.4.25,0.95000005
13.1.26,13.1.26,1
14.1.27,14.1.27,1
15.1.28,15.1.28,1
15.2.29,15.2.29,1
15.3.30,12.4.25,0.47918308
15.3.30,15.3.30,0.9684211
15.4.31,15.4.31,1
15.5.32,15.5.32,1
15.6.33,15.6.33,1
15.7.34,15.7.34,1
15.8.35,15.8.35,1
15.9.36,15.9.36,1
15.10.37,15.10.37,1
15.11.38,15.11.38,0.95714283
15.11.38,19.11.57,0.5902188
15.12.39,15.12.39,1
15.13.40,15.13.40,1
15.14.41,15.14.41,1
16.1.42,16.1.42,1
17.1.43,17.1.43,1
17.2.44,17.2.44,1
17.3.45,17.3.45,1
18.1.46,18.1.46,1
19.1.47,19.1.47,1
19.2.48,19.2.48,1
19.3.49,19.3.49,1
19.4.50,19.4.50,0.90945053
19.4.50,19.11.57,0.52654344
19.5.51,19.5.51,1
19.6.52,19.6.52,1
19.7.53,19.7.53,1
19.8.54,19.8.54,0.65697676
19.9.55,19.9.55,1
19.10.56,19.10.56,1
19.11.57,19.4.50,0.5259964
19.11.57,19.11.57,0.91160166
19.12.58,19.12.58,1
20.1.59,20.1.59,1
21.1.60,21.1.60,1
22.1.61,22.1.61,1
22.2.62,22.2.62,1
22.3.63,22.3.63,1
22.4.64,22.4.64,1
22.5.65,22.5.65,1
22.6.66,22.6.66,1
22.7.67,22.7.67,1
