_,1.1.1,0
1.1.1,_,0
1.2.2,_,0
1.3.3,_,0
1.4.4,_,0
1.5.5,_,0
2.1.6,2.1.2,1
3.1.7,3.1.3,1
4.1.8,4.1.4,1
5.1.9,5.1.5,1
5.2.10,5.2.6,1
5.3.11,5.3.7,1
6.1.12,6.1.8,1
7.1.13,7.1.9,1
8.1.14,8.1.10,1
9.1.15,9.1.11,1
10.1.16,10.1.12,1
10.2.17,10.2.13,1
10.3.18,10.3.14,1
10.4.19,10.4.15,1
10.5.20,10.5.16,1
10.6.21,10.6.17,1
10.7.22,10.7.18,1
11.1.23,11.1.19,1
11.2.24,11.2.20,1
11.3.25,11.3.21,1
11.4.26,11.4.22,1
11.5.27,11.5.23,1
11.6.28,11.6.24,1
11.7.29,11.7.25,1
11.8.30,11.8.26,1
11.9.31,11.9.27,1
12.1.32,12.1.28,1
13.1.33,13.1.29,1
13.2.34,13.2.30,1
13.3.35,13.3.31,1
13.4.36,13.4.32,1
13.5.37,13.5.33,1
14.1.38,14.1.34,1
14.2.39,14.2.35,1
14.3.40,14.3.36,1
14.4.41,14.4.37,1
14.5.42,14.5.38,1
14.6.43,14.6.39,1
14.7.44,14.7.40,1
15.1.45,15.1.41,1
16.1.46,16.1.42,1
17.1.47,17.1.43,1
18.1.48,18.1.44,1
19.1.49,19.1.45,1
19.2.50,19.2.46,1
19.3.51,19.3.47,1
19.4.52,19.4.48,1
19.5.53,19.5.49,1
20.1.54,20.1.50,1
21.1.55,21.1.51,1
21.2.56,21.2.52,1
21.3.57,21.3.53,1
21.4.58,21.4.54,1
21.5.59,21.5.55,1
21.6.60,21.6.56,1
22.1.61,22.1.57,1
23.1.62,23.1.58,1
23.2.63,23.2.59,1
23.3.64,23.3.60,1
23.4.65,23.4.61,1
23.5.66,23.5.62,1
23.6.67,23.6.63,1
24.1.68,24.1.64,1
25.1.69,25.1.65,1
25.2.70,25.2.66,1
25.3.71,25.3.67,1
25.4.72,25.4.68,1
26.1.73,26.1.69,1
27.1.74,27.1.70,1
28.1.75,28.1.71,1
29.1.76,29.1.72,1
30.1.77,30.1.73,1
31.1.78,31.1.74,1
32.1.79,32.1.75,1
32.2.80,32.2.76,1
32.3.81,32.3.77,1
32.4.82,32.4.78,1
32.5.83,32.5.79,1
33.1.84,33.1.80,1
33.2.85,33.2.81,1
33.3.86,33.3.82,1
34.1.87,34.1.83,1
35.1.88,35.1.84,1
35.2.89,35.2.85,1
35.3.90,35.3.86,1
35.4.91,35.4.87,1
35.5.92,35.5.88,1
36.1.93,36.1.89,1
37.1.94,37.1.90,1
37.2.95,37.2.91,1
37.3.96,37.3.92,1
37.4.97,37.4.93,1
38.1.98,38.1.94,1
38.2.99,38.2.95,1
38.3.100,38.3.96,1
39.1.101,39.1.97,1
39.2.102,39.2.98,1
39.3.103,39.3.99,1
39.4.104,39.4.100,1
40.1.105,40.1.101,1
41.1.106,41.1.102,1
42.1.107,42.1.103,1
43.1.108,43.1.104,1
43.2.109,43.2.105,1
43.3.110,43.3.106,1
43.4.111,43.4.107,1
43.5.112,43.5.108,1
43.6.113,43.6.109,1
43.7.114,43.7.110,1
43.8.115,43.8.111,1
43.9.116,43.9.112,1
43.10.117,43.10.113,1
44.1.118,44.1.114,1
44.2.119,44.2.115,1
44.3.120,44.3.116,1
45.1.121,45.1.117,1
46.1.122,46.1.118,1
46.2.123,46.2.119,1
46.3.124,46.3.120,1
47.1.125,47.1.121,1
47.2.126,47.2.122,1
48.1.127,48.1.123,1
48.2.128,48.2.124,1
49.1.129,49.1.125,1
