1.1.1,1.1.1,1
1.2.2,1.2.2,1
1.3.3,1.3.3,1
1.4.4,1.4.4,1
1.5.5,1.5.5,1
2.1.6,2.1.6,1
3.1.7,3.1.7,1
4.1.8,4.1.8,1
5.1.9,5.1.9,1
6.1.10,6.1.10,1
6.2.11,6.2.11,1
6.3.12,6.3.12,1
6.4.13,6.4.13,1
6.5.14,6.5.14,1
6.6.15,6.6.15,1
6.7.16,6.7.16,1
6.8.17,6.8.17,1
7.1.18,7.1.18,1
7.2.19,7.2.19,1
7.3.20,7.3.20,1
8.1.21,8.1.21,1
8.2.22,8.2.22,1
8.3.23,8.3.23,1
8.4.24,8.4.24,1
9.1.25,9.1.25,1
10.1.26,10.1.26,1
10.2.27,10.2.27,1
10.3.28,10.3.28,1
10.4.29,10.4.29,1
10.5.30,10.5.30,1
10.6.31,10.6.31,1
11.1.32,11.1.32,1
11.2.33,11.2.33,1
11.3.34,11.3.34,1
11.4.35,11.4.35,1
12.1.36,12.1.36,1
13.1.37,13.1.37,1
14.1.38,14.1.38,1
14.2.39,14.2.39,1
14.3.40,14.3.40,1
14.4.41,14.4.41,1
14.5.42,14.5.42,1
14.6.43,14.6.43,1
15.1.44,15.1.44,1
15.2.45,15.2.45,1
15.3.46,15.3.46,1
16.1.47,16.1.47,1
17.1.48,17.1.48,1
17.2.49,17.2.49,1
17.3.50,17.3.50,1
17.4.51,17.4.51,1
18.1.52,18.1.52,1
19.1.53,19.1.53,1
20.1.54,20.1.54,1
21.1.55,21.1.55,1
21.2.56,21.2.56,1
21.3.57,21.3.57,1
21.4.58,21.4.58,1
22.1.59,22.1.59,1
22.2.60,22.2.60,1
22.3.61,22.3.61,1
23.1.62,23.1.62,0.9973334
24.1.63,24.1.63,1
24.2.64,24.2.64,1
24.3.65,24.3.65,1
24.4.66,24.4.66,1
24.5.67,24.5.67,1
25.1.68,25.1.68,1
26.1.69,26.1.69,1
27.1.70,27.1.70,1
27.2.71,27.2.71,1
27.3.72,27.3.72,1
27.4.73,27.4.73,1
28.1.74,28.1.74,1
28.2.75,28.2.75,1
28.3.76,28.3.76,1
28.4.77,28.4.77,1
29.1.78,29.1.78,1
30.1.79,30.1.79,1
30.2.80,30.2.80,1
31.1.81,31.1.81,1
31.2.82,31.2.82,1
31.3.83,31.3.83,1
32.1.84,32.1.84,1
33.1.85,33.1.85,1
33.2.86,33.2.86,1
34.1.87,34.1.87,1
34.2.88,34.2.88,1
34.3.89,34.3.89,1
35.1.90,35.1.90,1
35.2.91,35.2.91,1
35.3.92,35.3.92,1
35.4.93,35.4.93,1
35.5.94,35.5.94,1
36.1.95,36.1.95,1
37.1.96,37.1.96,1
38.1.97,38.1.97,1
38.2.98,38.2.98,1
38.3.99,38.3.99,1
39.1.100,39.1.100,0.984141
40.1.101,40.1.101,1
40.2.102,40.2.102,1
40.3.103,40.3.103,1
41.1.104,41.1.104,1
41.2.105,41.2.105,1
41.3.106,41.3.106,1
42.1.107,42.1.107,1
43.1.108,43.1.108,1
