1.1.1,1.1.1,1
2.1.2,2.1.2,1
3.1.3,3.1.3,1
3.2.4,3.2.4,1
4.1.5,4.1.5,1
5.1.6,5.1.6,1
6.1.7,6.1.7,1
6.2.8,6.2.8,1
7.1.9,7.1.9,1
8.1.10,8.1.10,1
9.1.11,9.1.11,1
9.2.12,9.2.12,1
10.1.13,_,0
11.1.14,_,0
12.1.15,_,0
13.1.16,_,0
14.1.17,_,0
15.1.18,_,0
15.2.19,_,0
16.1.20,_,0
17.1.21,_,0
17.2.22,_,0
18.1.23,10.1.13,1
19.1.24,11.1.14,1
20.1.25,12.1.15,1
20.2.26,12.2.16,1
20.3.27,12.3.17,1
20.4.28,12.4.18,1
20.5.29,12.5.19,1
21.1.30,13.1.20,1
22.1.31,14.1.21,1
22.2.32,14.2.22,1
22.3.33,14.3.23,1
22.4.34,14.4.24,1
23.1.35,15.1.25,1
24.1.36,16.1.26,1
25.1.37,_,0
26.1.38,17.1.27,1
26.2.39,17.2.28,1
26.3.40,17.3.29,1
27.1.41,18.1.30,1
28.1.42,19.1.31,1
29.1.43,20.1.32,1
30.1.44,21.1.33,1
31.1.45,22.1.34,1
32.1.46,23.1.35,1
33.1.47,24.1.36,1
33.2.48,24.2.37,1
34.1.49,25.1.38,1
34.2.50,25.2.39,1
34.3.51,25.3.40,1
35.1.52,26.1.41,1
35.2.53,26.2.42,1
35.3.54,26.3.43,1
36.1.55,27.1.44,1
36.2.56,27.2.45,1
36.3.57,27.3.46,1
37.1.58,28.1.47,1
37.2.59,28.2.48,1
37.3.60,28.3.49,1
38.1.61,29.1.50,1
38.2.62,29.2.51,1
38.3.63,29.3.52,1
39.1.64,30.1.53,1
39.2.65,30.2.54,1
39.3.66,30.3.55,1
40.1.67,31.1.56,1
40.2.68,31.2.57,1
40.3.69,31.3.58,1
40.4.70,31.4.59,1
40.5.71,31.5.60,1
40.6.72,31.6.61,1
41.1.73,32.1.62,1
42.1.74,33.1.63,1
42.2.75,33.2.64,1
42.3.76,33.3.65,1
42.4.77,33.4.66,1
42.5.78,33.5.67,1
42.6.79,33.6.68,1
43.1.80,34.1.69,1
44.1.81,35.1.70,1
45.1.82,36.1.71,1
45.2.83,36.2.72,1
45.3.84,36.3.73,1
45.4.85,36.4.74,1
46.1.86,37.1.75,1
47.1.87,38.1.76,1
47.2.88,38.2.77,1
47.3.89,38.3.78,1
48.1.90,39.1.79,1
49.1.91,40.1.80,1
50.1.92,41.1.81,1
51.1.93,42.1.82,1
52.1.94,43.1.83,1
53.1.95,44.1.84,1
54.1.96,45.1.85,1
55.1.97,46.1.86,1
56.1.98,47.1.87,1
57.1.99,48.1.88,1
58.1.100,49.1.89,1
59.1.101,50.1.90,1
60.1.102,51.1.91,1
60.2.103,51.2.92,1
60.3.104,51.3.93,1
60.4.105,51.4.94,1
61.1.106,52.1.95,1
62.1.107,53.1.96,1
63.1.108,54.1.97,1
64.1.109,55.1.98,1
65.1.110,56.1.99,1
66.1.111,57.1.100,1
67.1.112,58.1.101,1
68.1.113,59.1.102,1
69.1.114,60.1.103,1
70.1.115,61.1.104,1
