_,6.6.15,0
_,31.7.62,0
_,38.3.75,0
_,40.2.83,0
_,40.5.86,0
_,40.6.87,0
_,40.7.88,0
_,47.1.104,0
1.1.1,1.1.1,1
1.2.2,1.2.2,1
1.3.3,1.3.3,1
1.4.4,1.4.4,1
1.5.5,1.5.5,1
2.1.6,2.1.6,1
3.1.7,3.1.7,0.9803488
4.1.8,4.1.8,1
5.1.9,5.1.9,0.9435219
6.1.10,6.1.10,0.9827602
6.2.11,6.2.11,0.9760819
6.3.12,6.3.12,0.93623114
6.4.13,6.4.13,0.97747105
6.5.14,6.5.14,1
7.1.15,7.1.16,1
8.1.16,8.1.17,0.97424364
9.1.17,9.1.18,1
10.1.18,10.1.19,0.98352814
10.2.19,10.2.20,0.98733556
10.3.20,10.3.21,0.97466683
10.4.21,10.4.22,1
10.5.22,10.5.23,1
11.1.23,11.1.24,1
12.1.24,12.1.25,0.9753265
13.1.25,13.1.26,1
14.1.26,14.1.27,1
15.1.27,15.1.28,0.97498477
16.1.28,16.1.29,1
16.2.29,16.2.30,1
17.1.30,17.1.31,1
18.1.31,18.1.32,1
18.2.32,18.2.33,1
18.3.33,18.3.34,1
19.1.34,19.1.35,1
20.1.35,20.1.36,0.99667585
20.2.36,20.2.37,1
20.3.37,20.3.38,0.99586236
21.1.38,21.1.39,1
22.1.39,22.1.40,1
22.2.40,22.2.41,1
22.3.41,22.3.42,1
23.1.42,_,0
23.2.43,23.1.43,1
23.3.44,_,0
24.1.45,24.1.44,1
25.1.46,25.1.45,1
26.1.47,_,0
26.2.48,26.1.46,1
26.3.49,26.2.47,1
26.4.50,_,0
27.1.51,27.1.48,0.948358
28.1.52,28.1.49,0.95568085
28.2.53,28.2.50,1
28.3.54,28.3.51,0.98017734
28.4.55,28.4.52,1
28.5.56,28.5.53,1
29.1.57,29.1.54,1
30.1.58,30.1.55,0.98121727
31.1.59,31.1.56,0.9747126
31.2.60,31.2.57,1
31.3.61,_,0
31.4.62,31.3.58,1
31.5.63,_,0
31.6.64,31.4.59,1
31.7.65,31.5.60,0.652507
31.8.66,31.6.61,1
31.9.67,_,0
31.10.68,_,0
31.11.69,_,0
31.12.70,31.8.63,1
31.13.71,31.9.64,0.9712776
32.1.72,32.1.65,0.9173945
33.1.73,_,0
33.2.74,33.1.66,1
33.3.75,33.2.67,1
33.4.76,33.3.68,1
33.5.77,_,0
34.1.78,34.1.69,0.7940064
35.1.79,_,0
35.2.80,35.1.70,1
35.3.81,_,0
36.1.82,36.1.71,0.9288748
37.1.83,37.1.72,1
38.1.84,38.1.73,0.9054533
38.2.85,40.3.84,0.7534417
38.3.86,38.4.76,0.77162707
38.4.87,38.2.74,1
38.5.88,38.6.78,0.95379996
38.6.89,38.5.77,1
38.7.90,38.8.80,0.9250858
39.1.91,39.1.81,0.96307003
40.1.92,40.1.82,0.7946405
40.2.93,38.7.79,1
40.3.94,40.4.85,0.8715769
40.4.95,_,0
40.5.96,_,0
40.6.97,_,0
40.7.98,40.8.89,0.72409666
41.1.99,41.1.90,1
42.1.100,42.1.91,0.92529404
43.1.101,43.1.92,0.97749686
43.2.102,43.2.93,1
43.3.103,43.3.94,0.977204
44.1.104,44.1.95,0.7900188
45.1.105,45.1.96,0.9154963
45.2.106,45.2.97,1
45.3.107,45.3.98,0.9835835
45.4.108,45.4.99,1
45.5.109,45.5.100,0.87564147
45.6.110,45.6.101,1
45.7.111,45.7.102,1
46.1.112,46.1.103,1
47.1.113,47.2.105,0.9398088
47.2.114,47.3.106,0.95487565
47.3.115,47.4.107,0.9421772
47.4.116,47.4.107,0.85411894
47.4.116,47.5.108,0.9671618
47.5.117,47.6.109,1
47.6.118,47.7.110,0.9702911
47.7.119,47.8.111,1
47.8.120,47.9.112,1
