_,1.1.1,0
1.1.1,2.1.2,1
2.1.2,3.1.3,1
2.2.3,3.2.4,1
2.3.4,3.3.5,1
3.1.5,4.1.6,1
4.1.6,5.1.7,1
4.2.7,5.2.8,1
4.3.8,5.3.9,1
5.1.9,6.1.10,1
6.1.10,7.1.11,1
7.1.11,8.1.12,1
8.1.12,9.1.13,1
9.1.13,10.1.14,1
10.1.14,11.1.15,1
10.2.15,11.2.16,1
10.3.16,11.3.17,1
11.1.17,12.1.18,1
11.2.18,12.2.19,1
11.3.19,12.3.20,1
11.4.20,12.4.21,1
12.1.21,13.1.22,1
13.1.22,14.1.23,1
14.1.23,15.1.24,1
15.1.24,16.1.25,1
16.1.25,17.1.26,1
17.1.26,18.1.27,1
17.2.27,18.2.28,1
17.3.28,18.3.29,1
17.4.29,18.4.30,1
17.5.30,18.5.31,1
17.6.31,18.6.32,1
17.7.32,18.7.33,1
17.8.33,18.8.34,1
17.9.34,18.9.35,1
17.10.35,18.10.36,1
17.11.36,18.11.37,1
17.12.37,18.12.38,1
17.13.38,18.13.39,1
17.14.39,18.14.40,1
17.15.40,18.15.41,1
17.16.41,18.16.42,1
17.17.42,18.17.43,1
17.18.43,18.18.44,1
17.19.44,18.19.45,1
17.20.45,18.20.46,1
17.21.46,18.21.47,1
17.22.47,18.22.48,1
17.23.48,18.23.49,1
17.24.49,18.24.50,1
