_,1.1.1,0
1.1.1,2.1.2,1
2.1.2,3.1.3,1
3.1.3,4.1.4,1
3.2.4,4.2.5,1
3.3.5,4.3.6,1
4.1.6,5.1.7,1
5.1.7,6.1.8,1
6.1.8,7.1.9,1
6.2.9,7.2.10,1
6.3.10,7.3.11,1
6.4.11,7.4.12,1
6.5.12,7.5.13,1
7.1.13,8.1.14,1
8.1.14,9.1.15,1
9.1.15,10.1.16,1
10.1.16,11.1.17,1
10.2.17,11.2.18,1
10.3.18,11.3.19,1
10.4.19,11.4.20,1
10.5.20,11.5.21,1
10.6.21,11.6.22,1
10.7.22,11.7.23,1
10.8.23,11.8.24,1
11.1.24,12.1.25,1
11.2.25,12.2.26,1
11.3.26,12.3.27,1
11.4.27,12.4.28,1
11.5.28,12.5.29,1
12.1.29,13.1.30,1
13.1.30,14.1.31,1
14.1.31,15.1.32,1
15.1.32,16.1.33,1
15.2.33,16.2.34,1
15.3.34,16.3.35,1
16.1.35,17.1.36,1
16.2.36,17.2.37,1
16.3.37,17.3.38,1
16.4.38,17.4.39,1
16.5.39,17.5.40,1
16.6.40,17.6.41,1
16.7.41,17.7.42,1
16.8.42,17.8.43,1
16.9.43,17.9.44,1
16.10.44,17.10.45,1
16.11.45,17.11.46,1
16.12.46,17.12.47,1
16.13.47,17.13.48,1
16.14.48,17.14.49,1
16.15.49,17.15.50,1
17.1.50,18.1.51,1
18.1.51,19.1.52,1
19.1.52,20.1.53,1
20.1.53,21.1.54,1
21.1.54,22.1.55,1
22.1.55,23.1.56,1
22.2.56,23.2.57,1
22.3.57,23.3.58,1
22.4.58,23.4.59,1
22.5.59,23.5.60,1
22.6.60,23.6.61,1
22.7.61,23.7.62,1
23.1.62,24.1.63,1
24.1.63,25.1.64,1
25.1.64,26.1.65,1
26.1.65,27.1.66,1
27.1.66,28.1.67,1
27.2.67,28.2.68,1
27.3.68,28.3.69,1
27.4.69,28.4.70,1
27.5.70,28.5.71,1
27.6.71,28.6.72,1
27.7.72,28.7.73,1
27.8.73,28.8.74,1
28.1.74,29.1.75,1
