_,1.1.1,0
1.1.1,2.1.2,1
2.1.2,3.1.3,1
3.1.3,4.1.4,1
3.2.4,4.2.5,1
3.3.5,4.3.6,1
3.4.6,4.4.7,1
3.5.7,4.5.8,1
3.6.8,4.6.9,1
4.1.9,5.1.10,1
4.2.10,5.2.11,1
4.3.11,5.3.12,1
4.4.12,5.4.13,1
5.1.13,6.1.14,1
6.1.14,7.1.15,1
6.2.15,7.2.16,1
6.3.16,7.3.17,1
6.4.17,7.4.18,1
7.1.18,8.1.19,1
8.1.19,9.1.20,1
8.2.20,9.2.21,1
8.3.21,9.3.22,1
9.1.22,10.1.23,1
10.1.23,11.1.24,1
10.2.24,11.2.25,1
10.3.25,11.3.26,1
11.1.26,12.1.27,1
12.1.27,13.1.28,1
13.1.28,14.1.29,1
13.2.29,14.2.30,1
13.3.30,14.3.31,1
14.1.31,15.1.32,1
15.1.32,16.1.33,1
15.2.33,16.2.34,1
15.3.34,16.3.35,1
16.1.35,17.1.36,1
17.1.36,18.1.37,1
17.2.37,18.2.38,1
17.3.38,18.3.39,1
17.4.39,18.4.40,1
18.1.40,19.1.41,1
19.1.41,20.1.42,1
20.1.42,21.1.43,1
21.1.43,22.1.44,1
22.1.44,23.1.45,1
22.2.45,23.2.46,1
22.3.46,23.3.47,1
22.4.47,23.4.48,1
22.5.48,23.5.49,1
22.6.49,23.6.50,1
22.7.50,23.7.51,1
22.8.51,23.8.52,1
22.9.52,23.9.53,1
22.10.53,23.10.54,1
22.11.54,23.11.55,1
22.12.55,23.12.56,1
22.13.56,23.13.57,1
22.14.57,23.14.58,1
23.1.58,24.1.59,1
24.1.59,25.1.60,1
24.2.60,25.2.61,1
24.3.61,25.3.62,1
25.1.62,26.1.63,1
25.2.63,26.2.64,1
25.3.64,26.3.65,1
25.4.65,26.4.66,1
25.5.66,26.5.67,1
25.6.67,26.6.68,1
25.7.68,26.7.69,1
25.8.69,26.8.70,1
25.9.70,26.9.71,1
25.10.71,26.10.72,1
25.11.72,26.11.73,1
25.12.73,26.12.74,1
25.13.74,26.13.75,1
26.1.75,27.1.76,1
26.2.76,27.2.77,1
26.3.77,27.3.78,1
26.4.78,27.4.79,1
26.5.79,27.5.80,1
26.6.80,27.6.81,1
