_,1.1.1,0
1.1.1,_,0
1.2.2,_,0
1.3.3,_,0
1.4.4,_,0
1.5.5,_,0
2.1.6,2.1.2,1
3.1.7,3.1.3,1
4.1.8,4.1.4,1
5.1.9,5.1.5,1
6.1.10,6.1.6,1
7.1.11,7.1.7,1
7.2.12,7.2.8,1
7.3.13,7.3.9,1
7.4.14,7.4.10,1
7.5.15,7.5.11,1
7.6.16,7.6.12,1
8.1.17,8.1.13,1
9.1.18,9.1.14,1
10.1.19,10.1.15,1
11.1.20,11.1.16,1
11.2.21,11.2.17,1
12.1.22,12.1.18,1
13.1.23,13.1.19,1
14.1.24,14.1.20,1
15.1.25,15.1.21,1
16.1.26,16.1.22,1
16.2.27,16.2.23,1
16.3.28,16.3.24,1
16.4.29,16.4.25,1
16.5.30,16.5.26,1
17.1.31,17.1.27,1
18.1.32,18.1.28,1
18.2.33,18.2.29,1
18.3.34,18.3.30,1
18.4.35,18.4.31,1
19.1.36,19.1.32,1
19.2.37,19.2.33,1
19.3.38,19.3.34,1
20.1.39,20.1.35,1
21.1.40,21.1.36,1
22.1.41,22.1.37,1
23.1.42,23.1.38,1
24.1.43,24.1.39,1
24.2.44,24.2.40,1
24.3.45,24.3.41,1
24.4.46,24.4.42,1
24.5.47,24.5.43,1
25.1.48,25.1.44,1
26.1.49,26.1.45,1
27.1.50,27.1.46,1
27.2.51,27.2.47,1
27.3.52,27.3.48,1
27.4.53,27.4.49,1
27.5.54,27.5.50,1
28.1.55,28.1.51,1
29.1.56,29.1.52,1
30.1.57,30.1.53,1
30.2.58,30.2.54,1
30.3.59,30.3.55,1
30.4.60,30.4.56,1
30.5.61,30.5.57,1
30.6.62,30.6.58,1
30.7.63,30.7.59,1
30.8.64,30.8.60,1
30.9.65,30.9.61,1
31.1.66,31.1.62,1
31.2.67,31.2.63,1
31.3.68,31.3.64,1
32.1.69,32.1.65,1
33.1.70,33.1.66,1
34.1.71,34.1.67,1
34.2.72,34.2.68,1
34.3.73,34.3.69,1
34.4.74,34.4.70,1
34.5.75,34.5.71,1
34.6.76,34.6.72,1
34.7.77,34.7.73,1
35.1.78,35.1.74,1
36.1.79,36.1.75,1
37.1.80,37.1.76,1
37.2.81,37.2.77,1
37.3.82,37.3.78,1
38.1.83,38.1.79,1
38.2.84,38.2.80,1
38.3.85,38.3.81,1
38.4.86,38.4.82,1
38.5.87,38.5.83,1
38.6.88,38.6.84,1
38.7.89,38.7.85,1
38.8.90,38.8.86,1
38.9.91,38.9.87,1
38.10.92,38.10.88,1
38.11.93,38.11.89,1
38.12.94,38.12.90,1
39.1.95,39.1.91,1
40.1.96,40.1.92,1
40.2.97,40.2.93,1
40.3.98,40.3.94,1
