_,1.1.1,0
1.1.1,2.1.2,1
2.1.2,3.1.3,1
3.1.3,4.1.4,1
4.1.4,5.1.5,1
5.1.5,6.1.6,1
6.1.6,7.1.7,1
7.1.7,8.1.8,1
8.1.8,9.1.9,1
9.1.9,10.1.10,1
10.1.10,11.1.11,1
11.1.11,12.1.12,1
12.1.12,13.1.13,1
13.1.13,14.1.14,1
14.1.14,15.1.15,1
15.1.15,16.1.16,1
16.1.16,17.1.17,1
17.1.17,18.1.18,1
18.1.18,19.1.19,1
19.1.19,20.1.20,1
20.1.20,21.1.21,1
21.1.21,22.1.22,1
21.2.22,22.2.23,1
21.3.23,22.3.24,1
21.4.24,22.4.25,1
21.5.25,22.5.26,1
22.1.26,23.1.27,1
23.1.27,24.1.28,1
23.2.28,24.2.29,1
23.3.29,24.3.30,1
23.4.30,24.4.31,1
23.5.31,24.5.32,1
23.6.32,24.6.33,1
23.7.33,24.7.34,1
23.8.34,24.8.35,1
23.9.35,24.9.36,1
23.10.36,24.10.37,1
23.11.37,24.11.38,1
23.12.38,24.12.39,1
24.1.39,25.1.40,1
25.1.40,26.1.41,1
26.1.41,27.1.42,1
26.2.42,27.2.43,1
26.3.43,27.3.44,1
26.4.44,27.4.45,1
27.1.45,28.1.46,1
28.1.46,29.1.47,1
29.1.47,30.1.48,1
29.2.48,30.2.49,1
29.3.49,30.3.50,1
29.4.50,30.4.51,1
29.5.51,30.5.52,1
