_,8.2.12,0
_,9.1.26,0
1.1.1,1.1.1,1
2.1.2,_,0
2.2.3,_,0
2.3.4,_,0
3.1.5,2.1.2,1
4.1.6,3.1.3,1
5.1.7,4.1.4,1
6.1.8,5.1.5,1
6.2.9,5.2.6,1
6.3.10,5.3.7,1
6.4.11,5.4.8,1
7.1.12,6.1.9,1
8.1.13,7.1.10,1
9.1.14,_,0
10.1.15,8.1.11,1
10.2.16,8.3.13,1
10.3.17,8.4.14,1
10.4.18,8.5.15,1
10.5.19,8.6.16,1
10.6.20,8.7.17,1
10.7.21,8.8.18,1
10.8.22,8.9.19,1
10.9.23,8.10.20,1
10.10.24,8.11.21,1
10.11.25,8.12.22,1
10.12.26,8.13.23,1
10.13.27,8.14.24,1
10.14.28,8.15.25,1
11.1.29,9.2.27,0.70222986
12.1.30,_,0
12.2.31,_,0
12.3.32,_,0
13.1.33,_,0
13.2.34,_,0
13.3.35,_,0
13.4.36,_,0
13.5.37,_,0
13.6.38,_,0
13.7.39,_,0
13.8.40,_,0
13.9.41,_,0
13.10.42,_,0
13.11.43,_,0
13.12.44,_,0
13.13.45,_,0
14.1.46,_,0
14.2.47,_,0
14.3.48,_,0
15.1.49,10.1.28,1
15.2.50,10.2.29,1
16.1.51,11.1.30,1
17.1.52,12.1.31,1
18.1.53,13.1.32,1
19.1.54,14.1.33,1
20.1.55,15.1.34,1
21.1.56,16.1.35,1
22.1.57,17.1.36,1
22.2.58,17.2.37,1
22.3.59,17.3.38,1
22.4.60,17.4.39,1
22.5.61,17.5.40,1
22.6.62,17.6.41,1
22.7.63,17.7.42,1
22.8.64,17.8.43,1
22.9.65,17.9.44,1
23.1.66,18.1.45,1
23.2.67,18.2.46,1
23.3.68,18.3.47,1
23.4.69,18.4.48,1
23.5.70,18.5.49,1
23.6.71,18.6.50,1
23.7.72,18.7.51,1
23.8.73,18.8.52,1
