_,1.1.1,0
1.1.1,_,0
1.2.2,_,0
1.3.3,_,0
1.4.4,_,0
1.5.5,_,0
2.1.6,2.1.2,1
3.1.7,3.1.3,1
4.1.8,4.1.4,1
4.2.9,4.2.5,1
5.1.10,5.1.6,1
6.1.11,6.1.7,1
7.1.12,7.1.8,1
7.2.13,7.2.9,1
8.1.14,8.1.10,1
9.1.15,9.1.11,1
10.1.16,10.1.12,1
10.2.17,10.2.13,1
11.1.18,11.1.14,1
12.1.19,12.1.15,1
13.1.20,13.1.16,1
14.1.21,14.1.17,1
15.1.22,15.1.18,1
16.1.23,16.1.19,1
16.2.24,16.2.20,1
17.1.25,17.1.21,1
18.1.26,18.1.22,1
18.2.27,18.2.23,1
19.1.28,19.1.24,1
20.1.29,20.1.25,1
21.1.30,21.1.26,1
21.2.31,21.2.27,1
21.3.32,21.3.28,1
21.4.33,21.4.29,1
21.5.34,21.5.30,1
22.1.35,22.1.31,1
23.1.36,23.1.32,1
23.2.37,23.2.33,1
23.3.38,23.3.34,1
23.4.39,23.4.35,1
24.1.40,24.1.36,1
25.1.41,25.1.37,1
26.1.42,26.1.38,1
27.1.43,27.1.39,1
27.2.44,27.2.40,1
27.3.45,27.3.41,1
28.1.46,28.1.42,1
29.1.47,29.1.43,1
29.2.48,29.2.44,1
30.1.49,30.1.45,1
31.1.50,31.1.46,1
32.1.51,32.1.47,1
33.1.52,33.1.48,1
34.1.53,34.1.49,1
35.1.54,35.1.50,1
35.2.55,35.2.51,1
36.1.56,36.1.52,1
36.2.57,36.2.53,1
36.3.58,36.3.54,1
37.1.59,37.1.55,1
37.2.60,37.2.56,1
37.3.61,37.3.57,1
38.1.62,38.1.58,1
38.2.63,38.2.59,1
38.3.64,38.3.60,1
39.1.65,39.1.61,1
39.2.66,39.2.62,1
39.3.67,39.3.63,1
40.1.68,40.1.64,1
40.2.69,40.2.65,1
40.3.70,40.3.66,1
41.1.71,41.1.67,1
41.2.72,41.2.68,1
41.3.73,41.3.69,1
42.1.74,42.1.70,1
42.2.75,42.2.71,1
42.3.76,42.3.72,1
42.4.77,42.4.73,1
42.5.78,42.5.74,1
42.6.79,42.6.75,1
43.1.80,43.1.76,1
44.1.81,44.1.77,1
44.2.82,44.2.78,1
44.3.83,44.3.79,1
44.4.84,44.4.80,1
44.5.85,44.5.81,1
44.6.86,44.6.82,1
45.1.87,45.1.83,1
46.1.88,46.1.84,1
47.1.89,47.1.85,1
47.2.90,47.2.86,1
47.3.91,47.3.87,1
47.4.92,47.4.88,1
48.1.93,48.1.89,1
49.1.94,49.1.90,1
49.2.95,49.2.91,1
49.3.96,49.3.92,1
50.1.97,50.1.93,1
51.1.98,51.1.94,1
52.1.99,52.1.95,1
53.1.100,53.1.96,1
54.1.101,54.1.97,1
55.1.102,55.1.98,1
56.1.103,56.1.99,1
57.1.104,57.1.100,1
58.1.105,58.1.101,1
59.1.106,59.1.102,1
60.1.107,60.1.103,1
61.1.108,61.1.104,1
62.1.109,62.1.105,1
62.2.110,62.2.106,1
62.3.111,62.3.107,1
62.4.112,62.4.108,1
63.1.113,63.1.109,1
64.1.114,64.1.110,1
65.1.115,65.1.111,1
66.1.116,66.1.112,1
67.1.117,67.1.113,1
68.1.118,68.1.114,1
69.1.119,69.1.115,1
70.1.120,70.1.116,1
71.1.121,71.1.117,1
72.1.122,72.1.118,1
