1.1.1,1.1.1,1
1.2.2,1.2.2,1
1.3.3,1.3.3,1
1.4.4,1.4.4,1
1.5.5,1.5.5,1
2.1.6,2.1.6,1
3.1.7,3.1.7,1
4.1.8,4.1.8,1
4.2.9,4.2.9,1
5.1.10,5.1.10,0.9749225
5.2.11,5.2.11,0.98575354
5.3.12,5.3.12,0.9825684
5.4.13,5.4.13,1
5.5.14,5.5.14,1
5.6.15,5.6.15,1
5.7.16,5.7.16,0.9889106
6.1.17,6.1.17,1
6.2.18,6.2.18,1
6.3.19,6.3.19,1
6.4.20,6.4.20,1
6.5.21,6.5.21,1
7.1.22,7.1.22,1
7.2.23,7.2.23,1
7.3.24,7.3.24,1
8.1.25,8.1.25,1
9.1.26,9.1.26,1
10.1.27,10.1.27,1
10.2.28,10.2.28,1
11.1.29,11.1.29,1
11.2.30,11.2.30,1
11.3.31,11.3.31,1
12.1.32,12.1.32,1
12.2.33,12.2.33,1
12.3.34,12.3.34,1
12.4.35,12.4.35,1
12.5.36,12.5.36,1
12.6.37,12.6.37,1
12.7.38,12.7.38,1
12.8.39,12.8.39,1
12.9.40,12.9.40,1
12.10.41,12.10.41,1
13.1.42,13.1.42,1
13.2.43,13.2.43,1
13.3.44,13.3.44,1
13.4.45,13.4.45,1
13.5.46,13.5.46,1
14.1.47,14.1.47,1
14.2.48,14.2.48,1
14.3.49,14.3.49,1
15.1.50,15.1.50,1
