_,20.3.27,0
_,20.4.28,0
_,26.2.54,0
1.1.1,1.1.1,1
2.1.2,2.1.2,1
3.1.3,3.1.3,1
4.1.4,4.1.4,1
5.1.5,5.1.5,1
6.1.6,6.1.6,1
6.2.7,6.2.7,1
7.1.8,7.1.8,1
8.1.9,8.1.9,1
9.1.10,9.1.10,1
10.1.11,10.1.11,1
11.1.12,11.1.12,0.8105264
12.1.13,12.1.13,1
13.1.14,13.1.14,1
14.1.15,14.1.15,1
15.1.16,15.1.16,1
15.2.17,15.2.17,1
15.3.18,15.3.18,1
15.4.19,15.4.19,1
15.5.20,15.5.20,1
16.1.21,16.1.21,1
17.1.22,17.1.22,1
18.1.23,18.1.23,1
19.1.24,19.1.24,1
20.1.25,20.1.25,1
20.2.26,20.2.26,0.82379305
21.1.27,_,0
21.2.28,_,0
22.1.29,21.1.29,0.795665
23.1.30,22.1.30,1
24.1.31,23.1.31,1
25.1.32,24.1.32,1
25.2.33,24.2.33,1
25.3.34,24.3.34,1
25.4.35,24.4.35,1
25.5.36,24.5.36,1
25.6.37,24.6.37,0.9866667
25.7.38,24.7.38,1
25.8.39,24.8.39,1
25.9.40,24.9.40,1
25.10.41,24.10.41,1
25.11.42,24.11.42,1
25.12.43,24.12.43,1
25.13.44,_,0
25.14.45,_,0
25.15.46,24.13.44,1
25.16.47,24.14.45,1
25.17.48,24.15.46,1
25.18.49,24.16.47,1
25.19.50,24.17.48,1
25.20.51,24.18.49,1
25.21.52,24.19.50,1
25.22.53,24.20.51,1
26.1.54,25.1.52,1
27.1.55,26.1.53,1
27.2.56,_,0
28.1.57,27.1.55,1
29.1.58,28.1.56,1
29.2.59,28.2.57,1
29.3.60,28.3.58,1
30.1.61,29.1.59,1
31.1.62,30.1.60,1
32.1.63,31.1.61,1
33.1.64,32.1.62,1
33.2.65,32.2.63,1
33.3.66,32.3.64,1
33.4.67,32.4.65,1
33.5.68,32.5.66,1
33.6.69,32.6.67,0.9866667
33.7.70,32.7.68,1
33.8.71,32.8.69,1
33.9.72,32.9.70,1
33.10.73,32.10.71,1
33.11.74,32.11.72,1
33.12.75,32.12.73,1
33.13.76,32.13.74,1
33.14.77,32.14.75,1
33.15.78,32.15.76,1
33.16.79,32.16.77,1
33.17.80,32.17.78,1
33.18.81,32.18.79,1
33.19.82,32.19.80,1
34.1.83,33.1.81,0.83553135
35.1.84,34.1.82,1
35.2.85,34.2.83,0.59958184
35.3.86,34.2.83,0.57888573
36.1.87,_,0
37.1.88,_,0
38.1.89,_,0
38.2.90,_,0
38.3.91,_,0
