1.1.1,1.1.1,1
2.1.2,2.1.2,1
3.1.3,3.1.3,1
3.2.4,3.2.4,1
3.3.5,3.3.5,1
3.4.6,3.4.6,1
3.5.7,3.5.7,1
3.6.8,3.6.8,1
4.1.9,4.1.9,1
4.2.10,4.2.10,1
4.3.11,4.3.11,1
4.4.12,4.4.12,1
5.1.13,5.1.13,1
6.1.14,6.1.14,1
6.2.15,6.2.15,1
6.3.16,6.3.16,1
6.4.17,6.4.17,1
7.1.18,7.1.18,1
8.1.19,8.1.19,1
9.1.20,9.1.20,1
10.1.21,10.1.21,1
10.2.22,10.2.22,1
10.3.23,10.3.23,1
11.1.24,11.1.24,1
12.1.25,12.1.25,1
13.1.26,13.1.26,1
13.2.27,13.2.27,1
13.3.28,13.3.28,1
14.1.29,14.1.29,1
15.1.30,15.1.30,1
15.2.31,15.2.31,1
15.3.32,15.3.32,1
16.1.33,16.1.33,1
17.1.34,17.1.34,1
17.2.35,17.2.35,1
17.3.36,17.3.36,1
17.4.37,17.4.37,1
18.1.38,18.1.38,1
19.1.39,19.1.39,1
20.1.40,20.1.40,1
21.1.41,21.1.41,1
22.1.42,22.1.42,1
22.2.43,22.2.43,1
22.3.44,22.3.44,1
22.4.45,22.4.45,1
22.5.46,22.5.46,1
22.6.47,22.6.47,1
22.7.48,22.7.48,1
22.8.49,22.8.49,1
22.9.50,22.9.50,1
22.10.51,22.10.51,1
22.11.52,22.11.52,1
22.12.53,22.12.53,1
22.13.54,22.13.54,1
22.14.55,22.14.55,1
23.1.56,23.1.56,1
24.1.57,24.1.57,1
24.2.58,24.2.58,1
24.3.59,24.3.59,1
25.1.60,25.1.60,1
25.2.61,25.2.61,1
25.3.62,25.3.62,1
25.4.63,25.4.63,1
25.5.64,25.5.64,1
25.6.65,25.6.65,1
25.7.66,25.7.66,1
25.8.67,25.8.67,1
25.9.68,25.9.68,1
25.10.69,25.10.69,1
25.11.70,25.11.70,1
25.12.71,25.12.71,1
25.13.72,25.13.72,1
26.1.73,26.1.73,1
26.2.74,26.2.74,1
26.3.75,26.3.75,1
26.4.76,26.4.76,1
26.5.77,26.5.77,1
26.6.78,26.6.78,1
