_,1.1.1,0
1.1.1,2.1.2,1
2.1.2,3.1.3,1
3.1.3,4.1.4,1
4.1.4,5.1.5,1
4.2.5,5.2.6,1
4.3.6,5.3.7,1
4.4.7,5.4.8,1
4.5.8,5.5.9,1
5.1.9,6.1.10,1
6.1.10,7.1.11,1
6.2.11,7.2.12,1
6.3.12,7.3.13,1
6.4.13,7.4.14,1
6.5.14,7.5.15,1
6.6.15,7.6.16,1
6.7.16,7.7.17,1
6.8.17,7.8.18,1
6.9.18,7.9.19,1
7.1.19,8.1.20,1
7.2.20,8.2.21,1
7.3.21,8.3.22,1
8.1.22,9.1.23,1
9.1.23,10.1.24,1
9.2.24,10.2.25,1
9.3.25,10.3.26,1
10.1.26,11.1.27,1
11.1.27,12.1.28,1
12.1.28,13.1.29,1
13.1.29,14.1.30,1
13.2.30,14.2.31,1
13.3.31,14.3.32,1
14.1.32,15.1.33,1
15.1.33,16.1.34,1
16.1.34,17.1.35,1
17.1.35,18.1.36,1
18.1.36,19.1.37,1
19.1.37,20.1.38,1
19.2.38,20.2.39,1
19.3.39,20.3.40,1
19.4.40,20.4.41,1
19.5.41,20.5.42,1
19.6.42,20.6.43,1
19.7.43,20.7.44,1
19.8.44,20.8.45,1
19.9.45,20.9.46,1
19.10.46,20.10.47,1
20.1.47,21.1.48,1
21.1.48,22.1.49,1
22.1.49,23.1.50,1
22.2.50,23.2.51,1
22.3.51,23.3.52,1
22.4.52,23.4.53,1
22.5.53,23.5.54,1
22.6.54,23.6.55,1
22.7.55,23.7.56,1
22.8.56,23.8.57,1
22.9.57,23.9.58,1
22.10.58,23.10.59,1
23.1.59,24.1.60,1
24.1.60,25.1.61,1
24.2.61,25.2.62,1
24.3.62,25.3.63,1
24.4.63,25.4.64,1
24.5.64,25.5.65,1
24.6.65,25.6.66,1
24.7.66,25.7.67,1
24.8.67,25.8.68,1
24.9.68,25.9.69,1
24.10.69,25.10.70,1
25.1.70,26.1.71,1
26.1.71,27.1.72,1
27.1.72,28.1.73,1
28.1.73,29.1.74,1
28.2.74,29.2.75,1
28.3.75,29.3.76,1
28.4.76,29.4.77,1
28.5.77,29.5.78,1
28.6.78,29.6.79,1
28.7.79,29.7.80,1
28.8.80,29.8.81,1
28.9.81,29.9.82,1
28.10.82,29.10.83,1
28.11.83,29.11.84,1
28.12.84,29.12.85,1
29.1.85,30.1.86,1
30.1.86,31.1.87,1
30.2.87,31.2.88,1
30.3.88,31.3.89,1
30.4.89,31.4.90,1
30.5.90,31.5.91,1
30.6.91,31.6.92,1
30.7.92,31.7.93,1
30.8.93,31.8.94,1
30.9.94,31.9.95,1
30.10.95,31.10.96,1
30.11.96,31.11.97,1
30.12.97,31.12.98,1
31.1.98,32.1.99,1
32.1.99,33.1.100,1
32.2.100,33.2.101,1
32.3.101,33.3.102,1
32.4.102,33.4.103,1
32.5.103,33.5.104,1
32.6.104,33.6.105,1
32.7.105,33.7.106,1
32.8.106,33.8.107,1
32.9.107,33.9.108,1
32.10.108,33.10.109,1
32.11.109,33.11.110,1
32.12.110,33.12.111,1
32.13.111,33.13.112,1
32.14.112,33.14.113,1
32.15.113,33.15.114,1
32.16.114,33.16.115,1
32.17.115,33.17.116,1
32.18.116,33.18.117,1
32.19.117,33.19.118,1
33.1.118,34.1.119,1
34.1.119,35.1.120,1
34.2.120,35.2.121,1
34.3.121,35.3.122,1
34.4.122,35.4.123,1
34.5.123,35.5.124,1
34.6.124,35.6.125,1
34.7.125,35.7.126,1
34.8.126,35.8.127,1
34.9.127,35.9.128,1
34.10.128,35.10.129,1
34.11.129,35.11.130,1
34.12.130,35.12.131,1
35.1.131,36.1.132,1
36.1.132,37.1.133,1
36.2.133,37.2.134,1
36.3.134,37.3.135,1
36.4.135,37.4.136,1
36.5.136,37.5.137,1
36.6.137,37.6.138,1
36.7.138,37.7.139,1
36.8.139,37.8.140,1
36.9.140,37.9.141,1
36.10.141,37.10.142,1
36.11.142,37.11.143,1
36.12.143,37.12.144,1
36.13.144,37.13.145,1
36.14.145,37.14.146,1
36.15.146,37.15.147,1
36.16.147,37.16.148,1
36.17.148,37.17.149,1
36.18.149,37.18.150,1
36.19.150,37.19.151,1
37.1.151,38.1.152,1
37.2.152,38.2.153,1
37.3.153,38.3.154,1
38.1.154,39.1.155,1
39.1.155,40.1.156,1
40.1.156,41.1.157,1
41.1.157,42.1.158,1
41.2.158,42.2.159,1
41.3.159,42.3.160,1
41.4.160,42.4.161,1
42.1.161,43.1.162,1
43.1.162,44.1.163,1
44.1.163,45.1.164,1
44.2.164,45.2.165,1
44.3.165,45.3.166,1
44.4.166,45.4.167,1
44.5.167,45.5.168,1
44.6.168,45.6.169,1
44.7.169,45.7.170,1
44.8.170,45.8.171,1
44.9.171,45.9.172,1
44.10.172,45.10.173,1
44.11.173,45.11.174,1
44.12.174,45.12.175,1
44.13.175,45.13.176,1
45.1.176,46.1.177,1
46.1.177,47.1.178,1
47.1.178,48.1.179,1
48.1.179,49.1.180,1
49.1.180,50.1.181,1
49.2.181,50.2.182,1
49.3.182,50.3.183,1
49.4.183,50.4.184,1
49.5.184,50.5.185,1
49.6.185,50.6.186,1
49.7.186,50.7.187,1
49.8.187,50.8.188,1
49.9.188,50.9.189,1
49.10.189,50.10.190,1
49.11.190,50.11.191,1
49.12.191,50.12.192,1
49.13.192,50.13.193,1
50.1.193,51.1.194,1
50.2.194,51.2.195,1
50.3.195,51.3.196,1
51.1.196,52.1.197,1
52.1.197,53.1.198,1
52.2.198,53.2.199,1
52.3.199,53.3.200,1
52.4.200,53.4.201,1
52.5.201,53.5.202,1
52.6.202,53.6.203,1
52.7.203,53.7.204,1
52.8.204,53.8.205,1
52.9.205,53.9.206,1
52.10.206,53.10.207,1
52.11.207,53.11.208,1
52.12.208,53.12.209,1
52.13.209,53.13.210,1
52.14.210,53.14.211,1
52.15.211,53.15.212,1
52.16.212,53.16.213,1
52.17.213,53.17.214,1
52.18.214,53.18.215,1
52.19.215,53.19.216,1
52.20.216,53.20.217,1
52.21.217,53.21.218,1
53.1.218,54.1.219,1
54.1.219,55.1.220,1
54.2.220,55.2.221,1
54.3.221,55.3.222,1
54.4.222,55.4.223,1
54.5.223,55.5.224,1
54.6.224,55.6.225,1
54.7.225,55.7.226,1
54.8.226,55.8.227,1
54.9.227,55.9.228,1
54.10.228,55.10.229,1
54.11.229,55.11.230,1
54.12.230,55.12.231,1
54.13.231,55.13.232,1
54.14.232,55.14.233,1
54.15.233,55.15.234,1
54.16.234,55.16.235,1
54.17.235,55.17.236,1
54.18.236,55.18.237,1
54.19.237,55.19.238,1
54.20.238,55.20.239,1
54.21.239,55.21.240,1
54.22.240,55.22.241,1
54.23.241,55.23.242,1
54.24.242,55.24.243,1
54.25.243,55.25.244,1
54.26.244,55.26.245,1
54.27.245,55.27.246,1
54.28.246,55.28.247,1
54.29.247,55.29.248,1
54.30.248,55.30.249,1
54.31.249,55.31.250,1
54.32.250,55.32.251,1
54.33.251,55.33.252,1
54.34.252,55.34.253,1
54.35.253,55.35.254,1
54.36.254,55.36.255,1
54.37.255,55.37.256,1
54.38.256,55.38.257,1
54.39.257,55.39.258,1
54.40.258,55.40.259,1
54.41.259,55.41.260,1
54.42.260,55.42.261,1
54.43.261,55.43.262,1
54.44.262,55.44.263,1
54.45.263,55.45.264,1
54.46.264,55.46.265,1
54.47.265,55.47.266,1
54.48.266,55.48.267,1
54.49.267,55.49.268,1
54.50.268,55.50.269,1
55.1.269,56.1.270,1
56.1.270,57.1.271,1
57.1.271,58.1.272,1
57.2.272,58.2.273,1
57.3.273,58.3.274,1
57.4.274,58.4.275,1
57.5.275,58.5.276,1
57.6.276,58.6.277,1
57.7.277,58.7.278,1
57.8.278,58.8.279,1
57.9.279,58.9.280,1
57.10.280,58.10.281,1
