_,1.1.1,0
1.1.1,2.1.2,1
2.1.2,3.1.3,1
3.1.3,4.1.4,1
3.2.4,4.2.5,1
3.3.5,4.3.6,1
4.1.6,5.1.7,1
4.2.7,5.2.8,1
5.1.8,6.1.9,1
6.1.9,7.1.10,1
6.2.10,7.2.11,1
6.3.11,7.3.12,1
6.4.12,7.4.13,1
6.5.13,7.5.14,1
7.1.14,8.1.15,1
8.1.15,9.1.16,1
8.2.16,9.2.17,1
8.3.17,9.3.18,1
9.1.18,10.1.19,1
9.2.19,10.2.20,1
9.3.20,10.3.21,1
10.1.21,11.1.22,1
11.1.22,12.1.23,1
12.1.23,13.1.24,1
12.2.24,13.2.25,1
12.3.25,13.3.26,1
12.4.26,13.4.27,1
12.5.27,13.5.28,1
12.6.28,13.6.29,1
12.7.29,13.7.30,1
12.8.30,13.8.31,1
12.9.31,13.9.32,1
13.1.32,14.1.33,1
13.2.33,14.2.34,1
13.3.34,14.3.35,1
14.1.35,15.1.36,1
15.1.36,16.1.37,1
16.1.37,17.1.38,1
17.1.38,18.1.39,1
17.2.39,18.2.40,1
17.3.40,18.3.41,1
18.1.41,19.1.42,1
19.1.42,20.1.43,1
19.2.43,20.2.44,1
19.3.44,20.3.45,1
19.4.45,20.4.46,1
19.5.46,20.5.47,1
19.6.47,20.6.48,1
19.7.48,20.7.49,1
19.8.49,20.8.50,1
20.1.50,21.1.51,1
21.1.51,22.1.52,1
22.1.52,23.1.53,1
23.1.53,24.1.54,1
23.2.54,24.2.55,1
23.3.55,24.3.56,1
24.1.56,25.1.57,1
24.2.57,25.2.58,1
24.3.58,25.3.59,1
24.4.59,25.4.60,1
24.5.60,25.5.61,1
24.6.61,25.6.62,1
24.7.62,25.7.63,1
24.8.63,25.8.64,1
24.9.64,25.9.65,1
24.10.65,25.10.66,1
24.11.66,25.11.67,1
24.12.67,25.12.68,1
24.13.68,25.13.69,1
24.14.69,25.14.70,1
24.15.70,25.15.71,1
24.16.71,25.16.72,1
24.17.72,25.17.73,1
24.18.73,25.18.74,1
24.19.74,25.19.75,1
24.20.75,25.20.76,1
24.21.76,25.21.77,1
24.22.77,25.22.78,1
24.23.78,25.23.79,1
24.24.79,25.24.80,1
25.1.80,26.1.81,1
26.1.81,27.1.82,1
26.2.82,27.2.83,1
26.3.83,27.3.84,1
26.4.84,27.4.85,1
26.5.85,27.5.86,1
26.6.86,27.6.87,1
26.7.87,27.7.88,1
26.8.88,27.8.89,1
26.9.89,27.9.90,1
26.10.90,27.10.91,1
26.11.91,27.11.92,1
26.12.92,27.12.93,1
26.13.93,27.13.94,1
26.14.94,27.14.95,1
26.15.95,27.15.96,1
26.16.96,27.16.97,1
26.17.97,27.17.98,1
26.18.98,27.18.99,1
26.19.99,27.19.100,1
26.20.100,27.20.101,1
26.21.101,27.21.102,1
26.22.102,27.22.103,1
27.1.103,28.1.104,1
28.1.104,29.1.105,1
28.2.105,29.2.106,1
28.3.106,29.3.107,1
28.4.107,29.4.108,1
28.5.108,29.5.109,1
28.6.109,29.6.110,1
29.1.110,30.1.111,1
30.1.111,31.1.112,1
31.1.112,32.1.113,1
32.1.113,33.1.114,1
33.1.114,34.1.115,1
33.2.115,34.2.116,1
33.3.116,34.3.117,1
34.1.117,35.1.118,1
34.2.118,35.2.119,1
35.1.119,36.1.120,1
36.1.120,37.1.121,1
37.1.121,38.1.122,1
37.2.122,38.2.123,1
37.3.123,38.3.124,1
37.4.124,38.4.125,1
37.5.125,38.5.126,1
38.1.126,39.1.127,1
39.1.127,40.1.128,1
39.2.128,40.2.129,1
39.3.129,40.3.130,1
39.4.130,40.4.131,1
