_,1.1.1,0
1.1.1,_,0
1.2.2,_,0
1.3.3,_,0
1.4.4,_,0
1.5.5,_,0
2.1.6,2.1.2,1
3.1.7,3.1.3,1
4.1.8,4.1.4,1
4.2.9,4.2.5,1
4.3.10,4.3.6,1
4.4.11,4.4.7,1
4.5.12,4.5.8,1
4.6.13,4.6.9,1
4.7.14,4.7.10,1
5.1.15,5.1.11,1
5.2.16,5.2.12,1
5.3.17,5.3.13,1
6.1.18,6.1.14,1
6.2.19,6.2.15,1
6.3.20,6.3.16,1
6.4.21,6.4.17,1
6.5.22,6.5.18,1
7.1.23,7.1.19,1
8.1.24,8.1.20,1
9.1.25,9.1.21,1
9.2.26,9.2.22,1
9.3.27,9.3.23,1
9.4.28,9.4.24,1
9.5.29,9.5.25,1
10.1.30,10.1.26,1
11.1.31,11.1.27,1
11.2.32,11.2.28,1
11.3.33,11.3.29,1
11.4.34,11.4.30,1
11.5.35,11.5.31,1
11.6.36,11.6.32,1
11.7.37,11.7.33,1
11.8.38,11.8.34,1
11.9.39,11.9.35,1
11.10.40,11.10.36,1
11.11.41,11.11.37,1
11.12.42,11.12.38,1
11.13.43,11.13.39,1
11.14.44,11.14.40,1
12.1.45,12.1.41,1
12.2.46,12.2.42,1
12.3.47,12.3.43,1
13.1.48,13.1.44,1
14.1.49,14.1.45,1
15.1.50,15.1.46,1
16.1.51,16.1.47,1
16.2.52,16.2.48,1
16.3.53,16.3.49,1
16.4.54,16.4.50,1
16.5.55,16.5.51,1
16.6.56,16.6.52,1
16.7.57,16.7.53,1
17.1.58,17.1.54,1
18.1.59,18.1.55,1
18.2.60,18.2.56,1
18.3.61,18.3.57,1
18.4.62,18.4.58,1
19.1.63,19.1.59,1
19.2.64,19.2.60,1
19.3.65,19.3.61,1
19.4.66,19.4.62,1
19.5.67,19.5.63,1
20.1.68,20.1.64,1
21.1.69,21.1.65,1
22.1.70,22.1.66,1
22.2.71,22.2.67,1
22.3.72,22.3.68,1
23.1.73,23.1.69,1
24.1.74,24.1.70,1
25.1.75,25.1.71,1
26.1.76,26.1.72,1
26.2.77,26.2.73,1
26.3.78,26.3.74,1
26.4.79,26.4.75,1
27.1.80,27.1.76,1
28.1.81,28.1.77,1
29.1.82,29.1.78,1
29.2.83,29.2.79,1
30.1.84,30.1.80,1
31.1.85,31.1.81,1
32.1.86,32.1.82,1
32.2.87,32.2.83,1
32.3.88,32.3.84,1
33.1.89,33.1.85,1
34.1.90,34.1.86,1
35.1.91,35.1.87,1
36.1.92,36.1.88,1
37.1.93,37.1.89,1
