1.1.1,1.1.1,1
2.1.2,_,0
3.1.3,2.1.2,1
4.1.4,3.1.3,1
4.2.5,3.2.4,1
4.3.6,3.3.5,1
4.4.7,3.4.6,1
4.5.8,3.5.7,1
4.6.9,3.6.8,1
5.1.10,4.1.9,1
6.1.11,5.1.10,1
6.2.12,5.2.11,1
6.3.13,5.3.12,1
6.4.14,5.4.13,1
6.5.15,5.5.14,1
6.6.16,5.6.15,1
6.7.17,5.7.16,1
6.8.18,5.8.17,1
6.9.19,5.9.18,1
6.10.20,5.10.19,1
7.1.21,6.1.20,1
7.2.22,6.2.21,1
8.1.23,7.1.22,1
8.2.24,7.2.23,1
8.3.25,7.3.24,1
8.4.26,7.4.25,1
8.5.27,7.5.26,1
8.6.28,7.6.27,1
8.7.29,7.7.28,1
9.1.30,8.1.29,1
10.1.31,9.1.30,1
11.1.32,10.1.31,1
12.1.33,11.1.32,1
12.2.34,11.2.33,1
13.1.35,12.1.34,1
13.2.36,12.2.35,1
13.3.37,12.3.36,1
13.4.38,12.4.37,1
14.1.39,13.1.38,1
15.1.40,14.1.39,1
15.2.41,14.2.40,1
16.1.42,15.1.41,1
16.2.43,15.2.42,1
16.3.44,15.3.43,1
16.4.45,15.4.44,1
16.5.46,15.5.45,1
16.6.47,15.6.46,1
16.7.48,15.7.47,1
16.8.49,15.8.48,1
16.9.50,15.9.49,1
17.1.51,16.1.50,1
17.2.52,16.2.51,1
18.1.53,17.1.52,1
19.1.54,18.1.53,1
20.1.55,19.1.54,1
20.2.56,19.2.55,1
21.1.57,20.1.56,1
21.2.58,20.2.57,1
21.3.59,20.3.58,1
21.4.60,20.4.59,1
21.5.61,20.5.60,1
21.6.62,20.6.61,1
22.1.63,21.1.62,1
22.2.64,21.2.63,1
22.3.65,21.3.64,1
22.4.66,21.4.65,1
22.5.67,21.5.66,1
22.6.68,21.6.67,1
23.1.69,22.1.68,1
24.1.70,23.1.69,1
24.2.71,23.2.70,1
25.1.72,24.1.71,1
25.2.73,24.2.72,1
