_,1.1.1,0
_,1.2.2,0
_,1.3.3,0
_,1.4.4,0
_,1.5.5,0
1.1.1,_,0
2.1.2,2.1.6,1
3.1.3,3.1.7,1
4.1.4,4.1.8,1
5.1.5,5.1.9,1
6.1.6,6.1.10,1
7.1.7,7.1.11,1
7.2.8,7.2.12,1
7.3.9,7.3.13,1
7.4.10,7.4.14,1
7.5.11,7.5.15,1
7.6.12,7.6.16,1
8.1.13,8.1.17,1
9.1.14,9.1.18,1
10.1.15,10.1.19,1
11.1.16,11.1.20,1
11.2.17,11.2.21,1
12.1.18,12.1.22,1
13.1.19,13.1.23,1
14.1.20,14.1.24,1
15.1.21,15.1.25,1
16.1.22,16.1.26,1
16.2.23,16.2.27,1
16.3.24,16.3.28,1
16.4.25,16.4.29,1
16.5.26,16.5.30,1
17.1.27,17.1.31,1
18.1.28,18.1.32,1
18.2.29,18.2.33,1
18.3.30,18.3.34,1
18.4.31,18.4.35,1
19.1.32,19.1.36,1
19.2.33,19.2.37,1
19.3.34,19.3.38,1
20.1.35,20.1.39,1
21.1.36,21.1.40,1
22.1.37,22.1.41,1
23.1.38,23.1.42,1
24.1.39,24.1.43,1
24.2.40,24.2.44,1
24.3.41,24.3.45,1
24.4.42,24.4.46,1
24.5.43,24.5.47,1
25.1.44,25.1.48,1
26.1.45,26.1.49,1
27.1.46,27.1.50,1
27.2.47,27.2.51,1
27.3.48,27.3.52,1
27.4.49,27.4.53,1
27.5.50,27.5.54,1
28.1.51,28.1.55,1
29.1.52,29.1.56,1
30.1.53,30.1.57,1
30.2.54,30.2.58,1
30.3.55,30.3.59,1
30.4.56,30.4.60,1
30.5.57,30.5.61,1
30.6.58,30.6.62,1
30.7.59,30.7.63,1
30.8.60,30.8.64,1
30.9.61,30.9.65,1
31.1.62,31.1.66,1
31.2.63,31.2.67,1
31.3.64,31.3.68,1
32.1.65,32.1.69,1
33.1.66,33.1.70,1
34.1.67,34.1.71,1
34.2.68,34.2.72,1
34.3.69,34.3.73,1
34.4.70,34.4.74,1
34.5.71,34.5.75,1
34.6.72,34.6.76,1
34.7.73,34.7.77,1
35.1.74,35.1.78,1
36.1.75,36.1.79,1
37.1.76,37.1.80,1
37.2.77,37.2.81,1
37.3.78,37.3.82,1
38.1.79,38.1.83,1
38.2.80,38.2.84,1
38.3.81,38.3.85,1
38.4.82,38.4.86,1
38.5.83,38.5.87,1
38.6.84,38.6.88,1
38.7.85,38.7.89,1
38.8.86,38.8.90,1
38.9.87,38.9.91,1
38.10.88,38.10.92,1
38.11.89,38.11.93,1
38.12.90,38.12.94,1
39.1.91,39.1.95,1
40.1.92,40.1.96,1
40.2.93,40.2.97,1
40.3.94,40.3.98,1
