_,1.1.1,0
1.1.1,2.1.2,1
2.1.2,3.1.3,1
3.1.3,4.1.4,1
3.2.4,4.2.5,1
3.3.5,4.3.6,1
3.4.6,4.4.7,1
3.5.7,4.5.8,1
3.6.8,4.6.9,1
3.7.9,4.7.10,1
3.8.10,4.8.11,1
3.9.11,4.9.12,1
3.10.12,4.10.13,1
3.11.13,4.11.14,1
3.12.14,4.12.15,1
3.13.15,4.13.16,1
4.1.16,5.1.17,1
5.1.17,6.1.18,1
6.1.18,7.1.19,1
6.2.19,7.2.20,1
6.3.20,7.3.21,1
7.1.21,8.1.22,1
8.1.22,9.1.23,1
9.1.23,10.1.24,1
10.1.24,11.1.25,1
11.1.25,12.1.26,1
11.2.26,12.2.27,1
11.3.27,12.3.28,1
11.4.28,12.4.29,1
11.5.29,12.5.30,1
11.6.30,12.6.31,1
11.7.31,12.7.32,1
11.8.32,12.8.33,1
12.1.33,13.1.34,1
13.1.34,14.1.35,1
14.1.35,15.1.36,1
14.2.36,15.2.37,1
14.3.37,15.3.38,1
15.1.38,16.1.39,1
16.1.39,17.1.40,1
17.1.40,18.1.41,1
17.2.41,18.2.42,1
17.3.42,18.3.43,1
18.1.43,19.1.44,1
19.1.44,20.1.45,1
20.1.45,21.1.46,1
21.1.46,22.1.47,1
22.1.47,23.1.48,1
23.1.48,24.1.49,1
24.1.49,25.1.50,1
25.1.50,26.1.51,1
26.1.51,27.1.52,1
26.2.52,27.2.53,1
26.3.53,27.3.54,1
27.1.54,28.1.55,1
28.1.55,29.1.56,1
29.1.56,30.1.57,1
30.1.57,31.1.58,1
31.1.58,32.1.59,1
31.2.59,32.2.60,1
31.3.60,32.3.61,1
31.4.61,32.4.62,1
31.5.62,32.5.63,1
32.1.63,33.1.64,1
33.1.64,34.1.65,1
34.1.65,35.1.66,1
35.1.66,36.1.67,1
35.2.67,36.2.68,1
35.3.68,36.3.69,1
36.1.69,37.1.70,1
37.1.70,38.1.71,1
38.1.71,39.1.72,1
39.1.72,40.1.73,1
39.2.73,40.2.74,1
40.1.74,41.1.75,1
41.1.75,42.1.76,1
42.1.76,43.1.77,1
43.1.77,44.1.78,1
43.2.78,44.2.79,1
43.3.79,44.3.80,1
44.1.80,45.1.81,1
44.2.81,45.2.82,1
44.3.82,45.3.83,1
45.1.83,46.1.84,1
45.2.84,46.2.85,1
45.3.85,46.3.86,1
45.4.86,46.4.87,1
45.5.87,46.5.88,1
45.6.88,46.6.89,1
45.7.89,46.7.90,1
46.1.90,47.1.91,1
47.1.91,48.1.92,1
48.1.92,49.1.93,1
49.1.93,50.1.94,1
50.1.94,51.1.95,1
50.2.95,51.2.96,1
50.3.96,51.3.97,1
50.4.97,51.4.98,1
50.5.98,51.5.99,1
51.1.99,52.1.100,1
52.1.100,53.1.101,1
53.1.101,54.1.102,1
54.1.102,55.1.103,1
55.1.103,56.1.104,1
55.2.104,56.2.105,1
55.3.105,56.3.106,1
56.1.106,57.1.107,1
57.1.107,58.1.108,1
58.1.108,59.1.109,1
59.1.109,60.1.110,1
60.1.110,61.1.111,1
60.2.111,61.2.112,1
60.3.112,61.3.113,1
60.4.113,61.4.114,1
60.5.114,61.5.115,1
60.6.115,61.6.116,1
61.1.116,62.1.117,1
62.1.117,63.1.118,1
63.1.118,64.1.119,1
64.1.119,65.1.120,1
65.1.120,66.1.121,1
65.2.121,66.2.122,1
65.3.122,66.3.123,1
65.4.123,66.4.124,1
65.5.124,66.5.125,1
65.6.125,66.6.126,1
65.7.126,66.7.127,1
65.8.127,66.8.128,1
65.9.128,66.9.129,1
65.10.129,66.10.130,1
65.11.130,66.11.131,1
65.12.131,66.12.132,1
65.13.132,66.13.133,1
65.14.133,66.14.134,1
66.1.134,67.1.135,1
67.1.135,68.1.136,1
68.1.136,69.1.137,1
68.2.137,69.2.138,1
68.3.138,69.3.139,1
68.4.139,69.4.140,1
68.5.140,69.5.141,1
69.1.141,70.1.142,1
70.1.142,71.1.143,1
70.2.143,71.2.144,1
70.3.144,71.3.145,1
70.4.145,71.4.146,1
70.5.146,71.5.147,1
70.6.147,71.6.148,1
70.7.148,71.7.149,1
70.8.149,71.8.150,1
70.9.150,71.9.151,1
71.1.151,72.1.152,1
72.1.152,73.1.153,1
73.1.153,74.1.154,1
74.1.154,75.1.155,1
75.1.155,76.1.156,1
76.1.156,77.1.157,1
77.1.157,78.1.158,1
77.2.158,78.2.159,1
77.3.159,78.3.160,1
77.4.160,78.4.161,1
77.5.161,78.5.162,1
77.6.162,78.6.163,1
78.1.163,79.1.164,1
79.1.164,80.1.165,1
79.2.165,80.2.166,1
79.3.166,80.3.167,1
79.4.167,80.4.168,1
79.5.168,80.5.169,1
79.6.169,80.6.170,1
80.1.170,81.1.171,1
81.1.171,82.1.172,1
82.1.172,83.1.173,1
82.2.173,83.2.174,1
82.3.174,83.3.175,1
82.4.175,83.4.176,1
83.1.176,84.1.177,1
84.1.177,85.1.178,1
84.2.178,85.2.179,1
84.3.179,85.3.180,1
84.4.180,85.4.181,1
84.5.181,85.5.182,1
85.1.182,86.1.183,1
86.1.183,87.1.184,1
87.1.184,88.1.185,1
88.1.185,89.1.186,1
89.1.186,90.1.187,1
90.1.187,91.1.188,1
91.1.188,92.1.189,1
91.2.189,92.2.190,1
91.3.190,92.3.191,1
91.4.191,92.4.192,1
91.5.192,92.5.193,1
91.6.193,92.6.194,1
91.7.194,92.7.195,1
91.8.195,92.8.196,1
91.9.196,92.9.197,1
