1.1.1,1.1.1,1
1.2.2,1.2.2,1
1.3.3,1.3.3,1
1.4.4,1.4.4,1
1.5.5,1.5.5,1
2.1.6,2.1.6,0.9368421
3.1.7,3.1.7,1
4.1.8,4.1.8,1
4.2.9,4.2.9,1
4.3.10,4.3.10,1
4.4.11,4.4.11,1
5.1.12,5.1.12,1
5.2.13,5.2.13,1
5.3.14,5.3.14,0.9797615
6.1.15,6.1.15,1
7.1.16,7.1.16,0.9417026
8.1.17,8.1.17,1
8.2.18,8.2.18,1
8.3.19,8.3.19,1
8.4.20,8.4.20,1
8.5.21,8.5.21,1
8.6.22,8.6.22,1
9.1.23,9.1.23,1
9.2.24,9.2.24,1
10.1.25,10.1.25,0.97818184
11.1.26,11.1.26,1
12.1.27,12.1.27,1
12.2.28,12.2.28,1
13.1.29,13.1.29,1
13.2.30,13.2.30,1
14.1.31,14.1.31,1
14.2.32,14.2.32,1
14.3.33,14.3.33,1
14.4.34,14.4.34,1
14.5.35,14.5.35,1
15.1.36,15.1.36,1
15.2.37,15.2.37,1
16.1.38,16.1.38,1
16.2.39,16.2.39,1
16.3.40,16.3.40,1
17.1.41,17.1.41,1
18.1.42,18.1.42,1
19.1.43,19.1.43,1
20.1.44,20.1.44,1
21.1.45,21.1.45,1
22.1.46,22.1.46,1
23.1.47,23.1.47,1
24.1.48,24.1.48,1
24.2.49,24.2.49,1
25.1.50,25.1.50,1
25.2.51,25.2.51,1
26.1.52,26.1.52,1
27.1.53,27.1.53,1
28.1.54,28.1.54,1
28.2.55,28.2.55,1
29.1.56,29.1.56,1
29.2.57,29.2.57,1
30.1.58,30.1.58,1
30.2.59,30.2.59,1
31.1.60,31.1.60,1
32.1.61,32.1.61,1
32.2.62,32.2.62,1
33.1.63,33.1.63,1
34.1.64,34.1.64,1
35.1.65,35.1.65,1
36.1.66,36.1.66,1
37.1.67,37.1.67,1
38.1.68,38.1.68,1
39.1.69,39.1.69,1
40.1.70,40.1.70,1
41.1.71,41.1.71,1
42.1.72,42.1.72,0.9926418
43.1.73,43.1.73,1
44.1.74,44.1.74,1
45.1.75,45.1.75,1
46.1.76,46.1.76,0.9864942
47.1.77,47.1.77,1
48.1.78,48.1.78,1
49.1.79,49.1.79,0.990471
50.1.80,50.1.80,1
51.1.81,51.1.81,1
51.2.82,51.2.82,1
51.3.83,51.3.83,0.9858712
52.1.84,52.1.84,1
53.1.85,53.1.85,1
53.2.86,53.2.86,1
53.3.87,53.3.87,1
53.4.88,53.4.88,1
54.1.89,54.1.89,1
55.1.90,55.1.90,1
55.2.91,55.2.91,1
55.3.92,55.3.92,1
55.4.93,55.4.93,1
55.5.94,55.5.94,1
55.6.95,55.6.95,1
56.1.96,56.1.96,1
56.2.97,56.2.97,1
56.3.98,56.3.98,0.9969697
57.1.99,57.1.99,1
58.1.100,58.1.100,1
58.2.101,58.2.101,1
58.3.102,58.3.102,1
59.1.103,59.1.103,1
59.2.104,59.2.104,1
59.3.105,59.3.105,1
59.4.106,59.4.106,1
60.1.107,60.1.107,1
61.1.108,61.1.108,1
61.2.109,61.2.109,1
61.3.110,61.3.110,1
62.1.111,62.1.111,1
62.2.112,62.2.112,1
