_,1.1.1,0
1.1.1,2.1.2,1
2.1.2,3.1.3,1
3.1.3,4.1.4,1
4.1.4,5.1.5,1
5.1.5,6.1.6,1
6.1.6,7.1.7,1
7.1.7,8.1.8,1
8.1.8,9.1.9,1
8.2.9,9.2.10,1
8.3.10,9.3.11,1
8.4.11,9.4.12,1
8.5.12,9.5.13,1
9.1.13,10.1.14,1
10.1.14,11.1.15,1
11.1.15,12.1.16,1
11.2.16,12.2.17,1
11.3.17,12.3.18,1
12.1.18,13.1.19,1
13.1.19,14.1.20,1
14.1.20,15.1.21,1
15.1.21,16.1.22,1
15.2.22,16.2.23,1
15.3.23,16.3.24,1
15.4.24,16.4.25,1
15.5.25,16.5.26,1
15.6.26,16.6.27,1
15.7.27,16.7.28,1
16.1.28,17.1.29,1
17.1.29,18.1.30,1
17.2.30,18.2.31,1
17.3.31,18.3.32,1
17.4.32,18.4.33,1
17.5.33,18.5.34,1
17.6.34,18.6.35,1
17.7.35,18.7.36,1
18.1.36,19.1.37,1
19.1.37,20.1.38,1
20.1.38,21.1.39,1
21.1.39,22.1.40,1
22.1.40,23.1.41,1
23.1.41,24.1.42,1
23.2.42,24.2.43,1
23.3.43,24.3.44,1
24.1.44,25.1.45,1
25.1.45,26.1.46,1
26.1.46,27.1.47,1
