1.1.1,1.1.1,1
2.1.2,2.1.2,1
3.1.3,3.1.3,1
4.1.4,4.1.4,0.99789476
5.1.5,5.1.5,1
5.2.6,5.2.6,1
5.3.7,5.3.7,1
6.1.8,6.1.8,1
7.1.9,7.1.9,1
8.1.10,8.1.10,1
9.1.11,9.1.11,1
9.2.12,9.2.12,1
9.3.13,9.3.13,1
9.4.14,9.4.14,1
9.5.15,9.5.15,1
10.1.16,10.1.16,1
10.2.17,10.2.17,1
10.3.18,10.3.18,1
10.4.19,10.4.19,1
10.5.20,10.5.20,1
10.6.21,10.6.21,1
11.1.22,11.1.22,1
12.1.23,12.1.23,1
13.1.24,13.1.24,1
14.1.25,14.1.25,0.9922601
15.1.26,15.1.26,1
15.2.27,15.2.27,1
15.3.28,15.3.28,1
16.1.29,16.1.29,0.9361234
16.2.30,16.2.30,0.8575051
16.3.31,16.3.31,1
16.4.32,16.4.32,0.7075498
16.5.33,16.5.33,1
16.6.34,16.6.34,0.68140393
17.1.35,17.1.35,1
18.1.36,18.1.36,1
19.1.37,_,0
19.2.38,_,0
19.3.39,_,0
19.4.40,_,0
19.5.41,_,0
20.1.42,19.1.37,1
21.1.43,20.1.38,1
22.1.44,21.1.39,1
23.1.45,22.1.40,0.8374579
24.1.46,23.1.41,1
24.2.47,23.2.42,1
24.3.48,23.3.43,0.94696426
24.4.49,23.4.44,1
24.5.50,23.5.45,0.96314794
25.1.51,24.1.46,1
25.2.52,24.2.47,1
25.3.53,24.3.48,1
25.4.54,24.4.49,1
25.5.55,24.5.50,1
25.6.56,24.6.51,1
25.7.57,24.7.52,1
25.8.58,24.8.53,1
26.1.59,25.1.54,1
27.1.60,26.1.55,1
28.1.61,27.1.56,0.9283004
28.2.62,27.2.57,1
28.3.63,27.3.58,0.9285903
28.4.64,27.4.59,1
28.5.65,27.5.60,0.7910428
28.6.66,27.6.61,1
28.7.67,27.7.62,1
29.1.68,28.1.63,1
30.1.69,29.1.64,1
31.1.70,30.1.65,1
31.2.71,30.2.66,1
31.3.72,30.3.67,1
32.1.73,31.1.68,1
32.2.74,31.2.69,1
32.3.75,31.3.70,0.9538462
32.4.76,31.4.71,1
32.5.77,31.5.72,1
33.1.78,32.1.73,1
34.1.79,33.1.74,1
34.2.80,33.2.75,0.94854903
34.3.81,33.3.76,1
34.4.82,33.4.77,1
34.5.83,33.5.78,0.8965441
