_,1.1.1,0
1.1.1,2.1.2,1
2.1.2,3.1.3,1
3.1.3,4.1.4,1
4.1.4,5.1.5,1
5.1.5,6.1.6,1
5.2.6,6.2.7,1
5.3.7,6.3.8,1
5.4.8,6.4.9,1
5.5.9,6.5.10,1
5.6.10,6.6.11,1
5.7.11,6.7.12,1
5.8.12,6.8.13,1
5.9.13,6.9.14,1
5.10.14,6.10.15,1
6.1.15,7.1.16,1
7.1.16,8.1.17,1
8.1.17,9.1.18,1
9.1.18,10.1.19,1
10.1.19,11.1.20,1
11.1.20,12.1.21,1
12.1.21,13.1.22,1
13.1.22,14.1.23,1
13.2.23,14.2.24,1
13.3.24,14.3.25,1
14.1.25,15.1.26,1
15.1.26,16.1.27,1
16.1.27,17.1.28,1
17.1.28,18.1.29,1
18.1.29,19.1.30,1
19.1.30,20.1.31,1
20.1.31,21.1.32,1
21.1.32,22.1.33,1
22.1.33,23.1.34,1
22.2.34,23.2.35,1
22.3.35,23.3.36,1
22.4.36,23.4.37,1
22.5.37,23.5.38,1
22.6.38,23.6.39,1
22.7.39,23.7.40,1
22.8.40,23.8.41,1
22.9.41,23.9.42,1
22.10.42,23.10.43,1
22.11.43,23.11.44,1
22.12.44,23.12.45,1
22.13.45,23.13.46,1
22.14.46,23.14.47,1
22.15.47,23.15.48,1
23.1.48,24.1.49,1
24.1.49,25.1.50,1
24.2.50,25.2.51,1
24.3.51,25.3.52,1
25.1.52,26.1.53,1
26.1.53,27.1.54,1
27.1.54,28.1.55,1
28.1.55,29.1.56,1
29.1.56,30.1.57,1
