_,1.1.1,0
_,1.2.2,0
_,1.3.3,0
_,1.4.4,0
_,1.5.5,0
1.1.1,_,0
2.1.2,2.1.6,1
3.1.3,3.1.7,1
4.1.4,4.1.8,1
5.1.5,5.1.9,1
6.1.6,6.1.10,1
6.2.7,6.2.11,1
6.3.8,6.3.12,1
6.4.9,6.4.13,1
6.5.10,6.5.14,1
6.6.11,6.6.15,1
6.7.12,6.7.16,1
6.8.13,6.8.17,1
7.1.14,7.1.18,1
7.2.15,7.2.19,1
8.1.16,8.1.20,1
8.2.17,8.2.21,1
8.3.18,8.3.22,1
9.1.19,9.1.23,1
10.1.20,10.1.24,1
11.1.21,11.1.25,1
11.2.22,11.2.26,1
11.3.23,11.3.27,1
11.4.24,11.4.28,1
12.1.25,12.1.29,1
12.2.26,12.2.30,1
12.3.27,12.3.31,1
12.4.28,12.4.32,1
12.5.29,12.5.33,1
13.1.30,13.1.34,1
14.1.31,14.1.35,1
15.1.32,15.1.36,1
15.2.33,15.2.37,1
15.3.34,15.3.38,1
15.4.35,15.4.39,1
15.5.36,15.5.40,1
15.6.37,15.6.41,1
16.1.38,16.1.42,1
16.2.39,16.2.43,1
16.3.40,16.3.44,1
16.4.41,16.4.45,1
17.1.42,17.1.46,1
18.1.43,18.1.47,1
19.1.44,19.1.48,1
20.1.45,20.1.49,1
21.1.46,21.1.50,1
22.1.47,22.1.51,1
23.1.48,23.1.52,1
24.1.49,24.1.53,1
24.2.50,24.2.54,1
25.1.51,25.1.55,1
26.1.52,26.1.56,1
26.2.53,26.2.57,1
27.1.54,27.1.58,1
28.1.55,28.1.59,1
29.1.56,29.1.60,1
30.1.57,30.1.61,1
30.2.58,30.2.62,1
30.3.59,30.3.63,1
31.1.60,31.1.64,1
32.1.61,32.1.65,1
32.2.62,32.2.66,1
32.3.63,32.3.67,1
33.1.64,33.1.68,1
34.1.65,34.1.69,1
35.1.66,35.1.70,1
36.1.67,36.1.71,1
36.2.68,36.2.72,1
36.3.69,36.3.73,1
36.4.70,36.4.74,1
36.5.71,36.5.75,1
37.1.72,37.1.76,1
37.2.73,37.2.77,1
37.3.74,37.3.78,1
38.1.75,38.1.79,1
39.1.76,39.1.80,1
39.2.77,39.2.81,1
39.3.78,39.3.82,1
40.1.79,40.1.83,1
40.2.80,40.2.84,1
40.3.81,40.3.85,1
40.4.82,40.4.86,1
41.1.83,41.1.87,1
41.2.84,41.2.88,1
41.3.85,41.3.89,1
41.4.86,41.4.90,1
41.5.87,41.5.91,1
42.1.88,42.1.92,1
42.2.89,42.2.93,1
42.3.90,42.3.94,1
