_,1.1.1,0
1.1.1,_,0
1.2.2,_,0
1.3.3,_,0
1.4.4,_,0
1.5.5,_,0
2.1.6,2.1.2,1
3.1.7,3.1.3,1
4.1.8,4.1.4,1
5.1.9,5.1.5,1
6.1.10,6.1.6,1
7.1.11,7.1.7,1
7.2.12,7.2.8,1
7.3.13,7.3.9,1
7.4.14,7.4.10,1
7.5.15,7.5.11,1
7.6.16,7.6.12,1
7.7.17,7.7.13,1
8.1.18,8.1.14,1
9.1.19,9.1.15,1
9.2.20,9.2.16,1
9.3.21,9.3.17,1
9.4.22,9.4.18,1
9.5.23,9.5.19,1
9.6.24,9.6.20,1
9.7.25,9.7.21,1
9.8.26,9.8.22,1
9.9.27,9.9.23,1
10.1.28,10.1.24,1
11.1.29,11.1.25,1
11.2.30,11.2.26,1
11.3.31,11.3.27,1
12.1.32,12.1.28,1
12.2.33,12.2.29,1
12.3.34,12.3.30,1
12.4.35,12.4.31,1
12.5.36,12.5.32,1
12.6.37,12.6.33,1
13.1.38,13.1.34,1
14.1.39,14.1.35,1
14.2.40,14.2.36,1
14.3.41,14.3.37,1
14.4.42,14.4.38,1
14.5.43,14.5.39,1
14.6.44,14.6.40,1
15.1.45,15.1.41,1
16.1.46,16.1.42,1
16.2.47,16.2.43,1
16.3.48,16.3.44,1
16.4.49,16.4.45,1
17.1.50,17.1.46,1
18.1.51,18.1.47,1
19.1.52,19.1.48,1
19.2.53,19.2.49,1
19.3.54,19.3.50,1
19.4.55,19.4.51,1
19.5.56,19.5.52,1
19.6.57,19.6.53,1
19.7.58,19.7.54,1
20.1.59,20.1.55,1
21.1.60,21.1.56,1
22.1.61,22.1.57,1
22.2.62,22.2.58,1
22.3.63,22.3.59,1
22.4.64,22.4.60,1
22.5.65,22.5.61,1
