_,1.1.1,0
_,1.2.2,0
_,1.3.3,0
_,1.4.4,0
_,1.5.5,0
1.1.1,_,0
2.1.2,2.1.6,1
3.1.3,3.1.7,1
4.1.4,4.1.8,1
5.1.5,5.1.9,1
5.2.6,5.2.10,1
5.3.7,5.3.11,1
5.4.8,5.4.12,1
5.5.9,5.5.13,1
5.6.10,5.6.14,1
6.1.11,6.1.15,1
7.1.12,7.1.16,0.8708861
7.2.13,7.2.17,1
7.3.14,7.3.18,1
7.4.15,7.4.19,1
7.5.16,7.5.20,1
7.6.17,7.6.21,1
7.7.18,7.7.22,1
7.8.19,7.8.23,1
8.1.20,8.1.24,1
8.2.21,8.2.25,1
8.3.22,8.3.26,1
9.1.23,9.1.27,1
10.1.24,10.1.28,1
11.1.25,11.1.29,1
11.2.26,11.2.30,1
11.3.27,11.3.31,1
11.4.28,11.4.32,1
11.5.29,11.5.33,1
11.6.30,11.6.34,1
11.7.31,11.7.35,1
11.8.32,11.8.36,1
11.9.33,11.9.37,1
11.10.34,11.10.38,1
11.11.35,11.11.39,1
11.12.36,11.12.40,1
11.13.37,11.13.41,1
11.14.38,11.14.42,1
11.15.39,11.15.43,1
11.16.40,11.16.44,1
11.17.41,11.17.45,1
12.1.42,12.1.46,1
12.2.43,12.2.47,1
12.3.44,12.3.48,1
12.4.45,12.4.49,1
12.5.46,12.5.50,1
12.6.47,12.6.51,1
12.7.48,12.7.52,1
12.8.49,12.8.53,1
12.9.50,12.9.54,1
12.10.51,12.10.55,1
12.11.52,12.11.56,1
13.1.53,13.1.57,1
13.2.54,13.2.58,1
13.3.55,13.3.59,1
13.4.56,13.4.60,1
13.5.57,13.5.61,1
13.6.58,13.6.62,1
13.7.59,13.7.63,1
14.1.60,14.1.64,1
15.1.61,15.1.65,1
16.1.62,16.1.66,1
17.1.63,17.1.67,1
18.1.64,18.1.68,1
18.2.65,18.2.69,1
18.3.66,18.3.70,1
18.4.67,18.4.71,1
19.1.68,19.1.72,1
19.2.69,19.2.73,1
19.3.70,19.3.74,1
19.4.71,19.4.75,1
19.5.72,19.5.76,1
20.1.73,20.1.77,1
20.2.74,20.2.78,1
20.3.75,20.3.79,1
20.4.76,20.4.80,1
20.5.77,20.5.81,1
20.6.78,20.6.82,1
20.7.79,20.7.83,1
20.8.80,20.8.84,1
20.9.81,20.9.85,1
20.10.82,20.10.86,1
20.11.83,20.11.87,1
20.12.84,20.12.88,1
20.13.85,20.13.89,1
20.14.86,20.14.90,1
20.15.87,20.15.91,1
20.16.88,20.16.92,1
21.1.89,21.1.93,1
21.2.90,21.2.94,1
21.3.91,21.3.95,1
21.4.92,21.4.96,1
21.5.93,21.5.97,1
22.1.94,22.1.98,1
23.1.95,23.1.99,1
24.1.96,24.1.100,1
24.2.97,24.2.101,1
24.3.98,24.3.102,1
24.4.99,24.4.103,1
25.1.100,25.1.104,1
26.1.101,26.1.105,1
27.1.102,27.1.106,1
28.1.103,28.1.107,1
29.1.104,29.1.108,1
30.1.105,30.1.109,1
30.2.106,30.2.110,1
30.3.107,30.3.111,1
30.4.108,30.4.112,1
30.5.109,30.5.113,1
30.6.110,30.6.114,1
30.7.111,30.7.115,1
30.8.112,30.8.116,1
30.9.113,30.9.117,1
30.10.114,30.10.118,1
31.1.115,31.1.119,1
32.1.116,32.1.120,1
