_,1.1.1,0
1.1.1,_,0
1.2.2,_,0
1.3.3,_,0
1.4.4,_,0
1.5.5,_,0
2.1.6,2.1.2,1
3.1.7,3.1.3,1
4.1.8,4.1.4,1
5.1.9,5.1.5,1
6.1.10,6.1.6,1
7.1.11,7.1.7,1
7.2.12,7.2.8,1
7.3.13,7.3.9,1
7.4.14,7.4.10,1
7.5.15,7.5.11,1
8.1.16,8.1.12,1
9.1.17,9.1.13,1
10.1.18,10.1.14,1
10.2.19,10.2.15,1
10.3.20,10.3.16,1
11.1.21,11.1.17,1
11.2.22,11.2.18,1
11.3.23,11.3.19,1
11.4.24,11.4.20,1
11.5.25,11.5.21,1
11.6.26,11.6.22,1
11.7.27,11.7.23,1
11.8.28,11.8.24,1
11.9.29,11.9.25,1
11.10.30,11.10.26,1
11.11.31,11.11.27,1
11.12.32,11.12.28,1
11.13.33,11.13.29,1
11.14.34,11.14.30,1
11.15.35,11.15.31,1
11.16.36,11.16.32,1
11.17.37,11.17.33,1
11.18.38,11.18.34,1
11.19.39,11.19.35,1
11.20.40,11.20.36,1
11.21.41,11.21.37,1
11.22.42,11.22.38,1
11.23.43,11.23.39,1
11.24.44,11.24.40,1
11.25.45,11.25.41,1
11.26.46,11.26.42,1
11.27.47,11.27.43,1
11.28.48,11.28.44,1
11.29.49,11.29.45,1
11.30.50,11.30.46,1
11.31.51,11.31.47,1
12.1.52,12.1.48,1
12.2.53,12.2.49,1
12.3.54,12.3.50,1
12.4.55,12.4.51,1
12.5.56,12.5.52,1
12.6.57,12.6.53,1
12.7.58,12.7.54,1
12.8.59,12.8.55,1
12.9.60,12.9.56,1
12.10.61,12.10.57,1
13.1.62,13.1.58,1
14.1.63,14.1.59,1
15.1.64,15.1.60,1
15.2.65,15.2.61,1
15.3.66,15.3.62,1
15.4.67,15.4.63,1
16.1.68,16.1.64,1
17.1.69,17.1.65,1
17.2.70,17.2.66,1
17.3.71,17.3.67,1
17.4.72,17.4.68,1
17.5.73,17.5.69,1
18.1.74,18.1.70,1
18.2.75,18.2.71,1
18.3.76,18.3.72,1
18.4.77,18.4.73,1
18.5.78,18.5.74,1
18.6.79,18.6.75,1
18.7.80,18.7.76,1
18.8.81,18.8.77,1
18.9.82,18.9.78,1
18.10.83,18.10.79,1
18.11.84,18.11.80,1
18.12.85,18.12.81,1
18.13.86,18.13.82,1
18.14.87,18.14.83,1
18.15.88,18.15.84,1
18.16.89,18.16.85,1
18.17.90,18.17.86,1
18.18.91,18.18.87,1
18.19.92,18.19.88,1
18.20.93,18.20.89,1
18.21.94,18.21.90,1
19.1.95,19.1.91,1
20.1.96,20.1.92,1
21.1.97,21.1.93,1
22.1.98,22.1.94,1
22.2.99,22.2.95,1
22.3.100,22.3.96,1
22.4.101,22.4.97,1
23.1.102,23.1.98,1
24.1.103,24.1.99,1
24.2.104,24.2.100,1
24.3.105,24.3.101,1
24.4.106,24.4.102,1
24.5.107,24.5.103,1
25.1.108,25.1.104,1
26.1.109,26.1.105,1
26.2.110,26.2.106,1
26.3.111,26.3.107,1
26.4.112,26.4.108,1
26.5.113,26.5.109,1
26.6.114,26.6.110,1
26.7.115,26.7.111,1
26.8.116,26.8.112,1
26.9.117,26.9.113,1
26.10.118,26.10.114,1
26.11.119,26.11.115,1
26.12.120,26.12.116,1
26.13.121,26.13.117,1
26.14.122,26.14.118,1
26.15.123,26.15.119,1
26.16.124,26.16.120,1
26.17.125,26.17.121,1
26.18.126,26.18.122,1
26.19.127,26.19.123,1
26.20.128,26.20.124,1
26.21.129,26.21.125,1
26.22.130,26.22.126,1
26.23.131,26.23.127,1
26.24.132,26.24.128,1
26.25.133,26.25.129,1
26.26.134,26.26.130,1
26.27.135,26.27.131,1
26.28.136,26.28.132,1
