_,1.1.1,0
_,1.2.2,0
_,1.3.3,0
_,1.4.4,0
_,1.5.5,0
1.1.1,_,0
2.1.2,2.1.6,1
3.1.3,3.1.7,1
4.1.4,4.1.8,1
5.1.5,5.1.9,1
5.2.6,5.2.10,1
5.3.7,5.3.11,1
5.4.8,5.4.12,1
5.5.9,5.5.13,1
6.1.10,6.1.14,1
7.1.11,7.1.15,1
8.1.12,8.1.16,1
9.1.13,9.1.17,1
9.2.14,9.2.18,1
9.3.15,9.3.19,1
10.1.16,10.1.20,1
11.1.17,11.1.21,1
11.2.18,11.2.22,1
11.3.19,11.3.23,1
12.1.20,12.1.24,1
12.2.21,12.2.25,1
12.3.22,12.3.26,1
12.4.23,12.4.27,1
12.5.24,12.5.28,1
12.6.25,12.6.29,1
12.7.26,12.7.30,1
12.8.27,12.8.31,1
13.1.28,13.1.32,1
13.2.29,13.2.33,1
13.3.30,13.3.34,1
14.1.31,14.1.35,1
15.1.32,15.1.36,1
15.2.33,15.2.37,1
15.3.34,15.3.38,1
15.4.35,15.4.39,1
16.1.36,16.1.40,1
17.1.37,17.1.41,1
17.2.38,17.2.42,1
17.3.39,17.3.43,1
17.4.40,17.4.44,1
17.5.41,17.5.45,1
17.6.42,17.6.46,1
18.1.43,18.1.47,1
19.1.44,19.1.48,1
20.1.45,20.1.49,1
20.2.46,20.2.50,1
21.1.47,21.1.51,1
22.1.48,22.1.52,1
23.1.49,23.1.53,1
23.2.50,23.2.54,1
24.1.51,24.1.55,1
25.1.52,25.1.56,1
26.1.53,26.1.57,1
26.2.54,26.2.58,1
26.3.55,26.3.59,1
26.4.56,26.4.60,1
26.5.57,26.5.61,1
26.6.58,26.6.62,1
27.1.59,27.1.63,1
27.2.60,27.2.64,1
27.3.61,27.3.65,1
27.4.62,27.4.66,1
27.5.63,27.5.67,1
27.6.64,27.6.68,1
