_,1.1.1,0
1.1.1,2.1.2,1
2.1.2,3.1.3,1
3.1.3,4.1.4,1
4.1.4,5.1.5,1
5.1.5,6.1.6,1
5.2.6,6.2.7,1
5.3.7,6.3.8,1
6.1.8,7.1.9,1
7.1.9,8.1.10,1
8.1.10,9.1.11,1
8.2.11,9.2.12,1
8.3.12,9.3.13,1
9.1.13,10.1.14,1
10.1.14,11.1.15,1
10.2.15,11.2.16,1
10.3.16,11.3.17,1
10.4.17,11.4.18,1
10.5.18,11.5.19,1
10.6.19,11.6.20,1
11.1.20,12.1.21,1
11.2.21,12.2.22,1
12.1.22,13.1.23,1
13.1.23,14.1.24,1
14.1.24,15.1.25,1
14.2.25,15.2.26,1
14.3.26,15.3.27,1
15.1.27,16.1.28,1
16.1.28,17.1.29,1
16.2.29,17.2.30,1
16.3.30,17.3.31,1
16.4.31,17.4.32,1
16.5.32,17.5.33,1
17.1.33,18.1.34,1
18.1.34,19.1.35,1
19.1.35,20.1.36,1
19.2.36,20.2.37,1
19.3.37,20.3.38,1
20.1.38,21.1.39,1
21.1.39,22.1.40,1
21.2.40,22.2.41,1
21.3.41,22.3.42,1
21.4.42,22.4.43,1
21.5.43,22.5.44,1
22.1.44,23.1.45,1
23.1.45,24.1.46,1
24.1.46,25.1.47,1
25.1.47,26.1.48,1
25.2.48,26.2.49,1
25.3.49,26.3.50,1
26.1.50,27.1.51,1
