_,1.1.1,0
1.1.1,2.1.2,1
2.1.2,3.1.3,1
2.2.3,3.2.4,1
2.3.4,3.3.5,1
3.1.5,4.1.6,1
4.1.6,5.1.7,1
5.1.7,6.1.8,1
5.2.8,6.2.9,1
5.3.9,6.3.10,1
6.1.10,7.1.11,1
7.1.11,8.1.12,1
7.2.12,8.2.13,1
7.3.13,8.3.14,1
7.4.14,8.4.15,1
7.5.15,8.5.16,1
7.6.16,8.6.17,1
7.7.17,8.7.18,1
7.8.18,8.8.19,1
7.9.19,8.9.20,1
7.10.20,8.10.21,1
7.11.21,8.11.22,1
7.12.22,8.12.23,1
7.13.23,8.13.24,1
8.1.24,9.1.25,1
8.2.25,9.2.26,1
8.3.26,9.3.27,1
9.1.27,10.1.28,1
10.1.28,11.1.29,1
11.1.29,12.1.30,1
12.1.30,13.1.31,1
12.2.31,13.2.32,1
12.3.32,13.3.33,1
13.1.33,14.1.34,1
14.1.34,15.1.35,1
15.1.35,16.1.36,1
16.1.36,17.1.37,1
17.1.37,18.1.38,1
18.1.38,19.1.39,1
19.1.39,20.1.40,1
20.1.40,21.1.41,1
20.2.41,21.2.42,1
20.3.42,21.3.43,1
21.1.43,22.1.44,1
22.1.44,23.1.45,1
23.1.45,24.1.46,1
24.1.46,25.1.47,1
25.1.47,26.1.48,1
26.1.48,27.1.49,1
27.1.49,28.1.50,1
28.1.50,29.1.51,1
29.1.51,30.1.52,1
30.1.52,31.1.53,1
31.1.53,32.1.54,1
32.1.54,33.1.55,1
33.1.55,34.1.56,1
33.2.56,34.2.57,1
33.3.57,34.3.58,1
