_,5.1.9,0
_,5.4.12,0
1.1.1,1.1.1,1
1.2.2,1.2.2,1
1.3.3,1.3.3,1
1.4.4,1.4.4,1
1.5.5,1.5.5,1
2.1.6,2.1.6,1
3.1.7,3.1.7,1
4.1.8,4.1.8,1
5.1.9,5.2.10,1
5.2.10,5.3.11,1
6.1.11,6.1.13,1
7.1.12,7.1.14,1
8.1.13,8.1.15,1
8.2.14,8.2.16,1
8.3.15,8.3.17,1
8.4.16,8.4.18,1
8.5.17,8.5.19,1
8.6.18,8.6.20,1
9.1.19,9.1.21,1
10.1.20,10.1.22,1
11.1.21,11.1.23,1
11.2.22,11.2.24,1
12.1.23,12.1.25,1
13.1.24,13.1.26,1
14.1.25,14.1.27,1
14.2.26,14.2.28,1
14.3.27,14.3.29,1
14.4.28,14.4.30,1
14.5.29,14.5.31,1
15.1.30,15.1.32,1
15.2.31,15.2.33,1
15.3.32,15.3.34,1
15.4.33,15.4.35,1
16.1.34,16.1.36,1
17.1.35,17.1.37,1
18.1.36,18.1.38,1
19.1.37,19.1.39,1
20.1.38,20.1.40,1
20.2.39,20.2.41,1
20.3.40,20.3.42,1
20.4.41,20.4.43,1
20.5.42,20.5.44,1
20.6.43,20.6.45,1
20.7.44,20.7.46,1
20.8.45,20.8.47,1
20.9.46,20.9.48,1
20.10.47,20.10.49,1
21.1.48,21.1.50,0.89453304
22.1.49,22.1.51,1
22.2.50,22.2.52,1
22.3.51,22.3.53,0.685683
23.1.52,_,0
23.2.53,22.4.54,1
23.3.54,22.5.55,1
23.4.55,22.6.56,1
23.5.56,22.7.57,1
24.1.57,_,0
24.2.58,_,0
24.3.59,_,0
