_,1.1.1,0
1.1.1,2.1.2,1
2.1.2,3.1.3,1
3.1.3,4.1.4,1
4.1.4,5.1.5,1
5.1.5,6.1.6,1
6.1.6,7.1.7,1
6.2.7,7.2.8,1
6.3.8,7.3.9,1
6.4.9,7.4.10,1
6.5.10,7.5.11,1
7.1.11,8.1.12,1
8.1.12,9.1.13,1
9.1.13,10.1.14,1
9.2.14,10.2.15,1
9.3.15,10.3.16,1
10.1.16,11.1.17,1
11.1.17,12.1.18,1
12.1.18,13.1.19,1
13.1.19,14.1.20,1
13.2.20,14.2.21,1
13.3.21,14.3.22,1
13.4.22,14.4.23,1
13.5.23,14.5.24,1
14.1.24,15.1.25,1
15.1.25,16.1.26,1
16.1.26,17.1.27,1
17.1.27,18.1.28,1
17.2.28,18.2.29,1
17.3.29,18.3.30,1
17.4.30,18.4.31,1
17.5.31,18.5.32,1
18.1.32,19.1.33,1
19.1.33,20.1.34,1
20.1.34,21.1.35,1
21.1.35,22.1.36,1
22.1.36,23.1.37,1
23.1.37,24.1.38,1
24.1.38,25.1.39,1
25.1.39,26.1.40,1
26.1.40,27.1.41,1
27.1.41,28.1.42,1
27.2.42,28.2.43,1
28.1.43,29.1.44,1
28.2.44,29.2.45,1
28.3.45,29.3.46,1
28.4.46,29.4.47,1
28.5.47,29.5.48,1
29.1.48,30.1.49,1
29.2.49,30.2.50,1
29.3.50,30.3.51,1
30.1.51,31.1.52,1
31.1.52,32.1.53,1
32.1.53,33.1.54,1
33.1.54,34.1.55,1
34.1.55,35.1.56,1
35.1.56,36.1.57,1
35.2.57,36.2.58,1
35.3.58,36.3.59,1
36.1.59,37.1.60,1
37.1.60,38.1.61,1
38.1.61,39.1.62,1
38.2.62,39.2.63,1
38.3.63,39.3.64,1
38.4.64,39.4.65,1
38.5.65,39.5.66,1
38.6.66,39.6.67,1
38.7.67,39.7.68,1
38.8.68,39.8.69,1
39.1.69,40.1.70,1
39.2.70,40.2.71,1
39.3.71,40.3.72,1
40.1.72,41.1.73,1
40.2.73,41.2.74,1
40.3.74,41.3.75,1
41.1.75,42.1.76,1
41.2.76,42.2.77,1
41.3.77,42.3.78,1
41.4.78,42.4.79,1
41.5.79,42.5.80,1
42.1.80,43.1.81,1
43.1.81,44.1.82,1
44.1.82,45.1.83,1
45.1.83,46.1.84,1
46.1.84,47.1.85,1
46.2.85,47.2.86,1
46.3.86,47.3.87,1
46.4.87,47.4.88,1
46.5.88,47.5.89,1
46.6.89,47.6.90,1
46.7.90,47.7.91,1
47.1.91,48.1.92,1
48.1.92,49.1.93,1
49.1.93,50.1.94,1
50.1.94,51.1.95,1
51.1.95,52.1.96,1
52.1.96,53.1.97,1
