_,1.1.1,0
1.1.1,2.1.2,1
2.1.2,3.1.3,1
3.1.3,4.1.4,1
4.1.4,5.1.5,1
4.2.5,5.2.6,1
4.3.6,5.3.7,1
4.4.7,5.4.8,1
4.5.8,5.5.9,1
4.6.9,5.6.10,1
4.7.10,5.7.11,1
5.1.11,6.1.12,1
6.1.12,7.1.13,1
6.2.13,7.2.14,1
6.3.14,7.3.15,1
6.4.15,7.4.16,1
6.5.16,7.5.17,1
6.6.17,7.6.18,1
6.7.18,7.7.19,1
6.8.19,7.8.20,1
7.1.20,8.1.21,1
8.1.21,9.1.22,1
9.1.22,10.1.23,1
9.2.23,10.2.24,1
9.3.24,10.3.25,1
9.4.25,10.4.26,1
9.5.26,10.5.27,1
9.6.27,10.6.28,1
9.7.28,10.7.29,1
9.8.29,10.8.30,1
9.9.30,10.9.31,1
9.10.31,10.10.32,1
9.11.32,10.11.33,1
9.12.33,10.12.34,1
9.13.34,10.13.35,1
9.14.35,10.14.36,1
9.15.36,10.15.37,1
9.16.37,10.16.38,1
9.17.38,10.17.39,1
10.1.39,11.1.40,1
10.2.40,11.2.41,1
10.3.41,11.3.42,1
10.4.42,11.4.43,1
10.5.43,11.5.44,1
10.6.44,11.6.45,1
10.7.45,11.7.46,1
10.8.46,11.8.47,1
10.9.47,11.9.48,1
10.10.48,11.10.49,1
10.11.49,11.11.50,1
11.1.50,12.1.51,1
12.1.51,13.1.52,1
13.1.52,14.1.53,1
14.1.53,15.1.54,1
15.1.54,16.1.55,1
16.1.55,17.1.56,1
16.2.56,17.2.57,1
16.3.57,17.3.58,1
16.4.58,17.4.59,1
16.5.59,17.5.60,1
17.1.60,18.1.61,1
17.2.61,18.2.62,1
17.3.62,18.3.63,1
17.4.63,18.4.64,1
17.5.64,18.5.65,1
17.6.65,18.6.66,1
17.7.66,18.7.67,1
17.8.67,18.8.68,1
17.9.68,18.9.69,1
17.10.69,18.10.70,1
17.11.70,18.11.71,1
17.12.71,18.12.72,1
17.13.72,18.13.73,1
17.14.73,18.14.74,1
17.15.74,18.15.75,1
17.16.75,18.16.76,1
18.1.76,19.1.77,1
18.2.77,19.2.78,1
18.3.78,19.3.79,1
18.4.79,19.4.80,1
18.5.80,19.5.81,1
19.1.81,20.1.82,1
20.1.82,21.1.83,1
21.1.83,22.1.84,1
22.1.84,23.1.85,1
23.1.85,24.1.86,1
24.1.86,25.1.87,1
25.1.87,26.1.88,1
26.1.88,27.1.89,1
27.1.89,28.1.90,1
28.1.90,29.1.91,1
29.1.91,30.1.92,1
30.1.92,31.1.93,1
31.1.93,32.1.94,1
31.2.94,32.2.95,1
31.3.95,32.3.96,1
