1.1.1,1.1.1,1
2.1.2,2.1.2,1
3.1.3,3.1.3,1
3.2.4,3.2.4,1
3.3.5,3.3.5,1
3.4.6,3.4.6,1
3.5.7,3.5.7,1
4.1.8,4.1.8,1
5.1.9,5.1.9,1
6.1.10,6.1.10,1
6.2.11,6.2.11,1
6.3.12,6.3.12,1
6.4.13,6.4.13,1
6.5.14,6.5.14,1
6.6.15,6.6.15,1
6.7.16,6.7.16,1
6.8.17,6.8.17,1
6.9.18,6.9.18,1
6.10.19,6.10.19,1
7.1.20,7.1.20,1
7.2.21,7.2.21,1
7.3.22,7.3.22,1
7.4.23,7.4.23,1
7.5.24,7.5.24,1
7.6.25,7.6.25,1
7.7.26,7.7.26,1
7.8.27,7.8.27,1
7.9.28,7.9.28,1
7.10.29,7.10.29,1
7.11.30,7.11.30,1
7.12.31,7.12.31,1
7.13.32,7.13.32,1
8.1.33,8.1.33,1
9.1.34,9.1.34,1
9.2.35,9.2.35,1
9.3.36,9.3.36,1
9.4.37,9.4.37,1
10.1.38,10.1.38,1
11.1.39,11.1.39,1
11.2.40,11.2.40,1
11.3.41,11.3.41,1
11.4.42,11.4.42,1
11.5.43,11.5.43,1
11.6.44,11.6.44,1
11.7.45,11.7.45,1
11.8.46,11.8.46,1
11.9.47,11.9.47,1
11.10.48,11.10.48,1
11.11.49,11.11.49,1
11.12.50,11.12.50,1
11.13.51,11.13.51,1
11.14.52,11.14.52,1
11.15.53,11.15.53,1
11.16.54,11.16.54,1
11.17.55,11.17.55,1
11.18.56,11.18.56,1
11.19.57,11.19.57,1
11.20.58,11.20.58,1
11.21.59,11.21.59,1
11.22.60,11.22.60,1
11.23.61,11.23.61,1
11.24.62,11.24.62,1
11.25.63,11.25.63,1
11.26.64,11.26.64,1
11.27.65,11.27.65,1
11.28.66,11.28.66,1
12.1.67,12.1.67,1
13.1.68,13.1.68,1
14.1.69,14.1.69,1
14.2.70,14.2.70,1
14.3.71,14.3.71,1
14.4.72,14.4.72,1
14.5.73,14.5.73,1
14.6.74,14.6.74,1
14.7.75,14.7.75,1
14.8.76,14.8.76,1
15.1.77,15.1.77,1
16.1.78,16.1.78,1
17.1.79,17.1.79,1
17.2.80,17.2.80,1
17.3.81,17.3.81,1
18.1.82,18.1.82,1
19.1.83,19.1.83,1
20.1.84,20.1.84,1
21.1.85,21.1.85,1
21.2.86,21.2.86,1
21.3.87,21.3.87,1
21.4.88,21.4.88,1
21.5.89,21.5.89,1
21.6.90,21.6.90,1
22.1.91,22.1.91,1
22.2.92,22.2.92,1
22.3.93,22.3.93,1
22.4.94,22.4.94,1
22.5.95,22.5.95,1
22.6.96,22.6.96,1
22.7.97,22.7.97,1
22.8.98,22.8.98,1
22.9.99,22.9.99,1
22.10.100,22.10.100,1
22.11.101,22.11.101,1
22.12.102,22.12.102,1
22.13.103,22.13.103,1
23.1.104,23.1.104,1
24.1.105,24.1.105,1
25.1.106,25.1.106,1
26.1.107,26.1.107,1
26.2.108,26.2.108,1
26.3.109,26.3.109,1
26.4.110,26.4.110,1
27.1.111,27.1.111,1
27.2.112,27.2.112,1
28.1.113,28.1.113,1
28.2.114,28.2.114,1
28.3.115,28.3.115,1
28.4.116,28.4.116,1
28.5.117,28.5.117,1
28.6.118,28.6.118,1
28.7.119,28.7.119,1
28.8.120,28.8.120,1
28.9.121,28.9.121,1
28.10.122,28.10.122,1
28.11.123,28.11.123,1
28.12.124,28.12.124,1
28.13.125,28.13.125,1
28.14.126,28.14.126,1
28.15.127,28.15.127,1
28.16.128,28.16.128,1
28.17.129,28.17.129,1
28.18.130,28.18.130,1
28.19.131,28.19.131,1
28.20.132,28.20.132,1
28.21.133,28.21.133,1
28.22.134,28.22.134,1
28.23.135,28.23.135,1
28.24.136,28.24.136,1
28.25.137,28.25.137,1
28.26.138,28.26.138,1
28.27.139,28.27.139,1
28.28.140,28.28.140,1
28.29.141,28.29.141,1
28.30.142,28.30.142,1
28.31.143,28.31.143,1
28.32.144,28.32.144,1
28.33.145,28.33.145,1
29.1.146,29.1.146,1
29.2.147,29.2.147,1
29.3.148,29.3.148,1
29.4.149,29.4.149,1
29.5.150,29.5.150,1
29.6.151,29.6.151,1
29.7.152,29.7.152,1
29.8.153,29.8.153,1
30.1.154,30.1.154,1
31.1.155,31.1.155,1
32.1.156,32.1.156,1
33.1.157,33.1.157,1
33.2.158,33.2.158,1
33.3.159,33.3.159,1
33.4.160,33.4.160,1
33.5.161,33.5.161,1
34.1.162,34.1.162,1
34.2.163,34.2.163,1
34.3.164,34.3.164,1
34.4.165,34.4.165,1
34.5.166,34.5.166,1
34.6.167,34.6.167,1
34.7.168,34.7.168,1
34.8.169,34.8.169,1
34.9.170,34.9.170,1
34.10.171,34.10.171,1
34.11.172,34.11.172,1
34.12.173,34.12.173,1
34.13.174,34.13.174,1
34.14.175,34.14.175,1
34.15.176,34.15.176,1
34.16.177,34.16.177,1
34.17.178,34.17.178,1
34.18.179,34.18.179,1
34.19.180,34.19.180,1
34.20.181,34.20.181,1
34.21.182,34.21.182,1
34.22.183,34.22.183,1
34.23.184,34.23.184,1
34.24.185,34.24.185,1
34.25.186,34.25.186,1
34.26.187,34.26.187,1
34.27.188,34.27.188,1
34.28.189,34.28.189,1
34.29.190,34.29.190,1
34.30.191,34.30.191,1
34.31.192,34.31.192,1
34.32.193,34.32.193,1
34.33.194,34.33.194,1
34.34.195,34.34.195,1
34.35.196,34.35.196,1
34.36.197,34.36.197,1
34.37.198,34.37.198,1
34.38.199,34.38.199,1
34.39.200,34.39.200,1
34.40.201,34.40.201,1
34.41.202,34.41.202,1
34.42.203,34.42.203,1
35.1.204,35.1.204,1
36.1.205,36.1.205,1
36.2.206,36.2.206,1
36.3.207,36.3.207,1
36.4.208,36.4.208,1
36.5.209,36.5.209,1
36.6.210,36.6.210,1
36.7.211,36.7.211,1
36.8.212,36.8.212,1
37.1.213,37.1.213,1
37.2.214,37.2.214,1
37.3.215,37.3.215,1
37.4.216,37.4.216,1
37.5.217,37.5.217,1
