_,9.5.23,0
1.1.1,1.1.1,0.98153853
2.1.2,2.1.2,1
3.1.3,3.1.3,1
4.1.4,4.1.4,1
5.1.5,5.1.5,1
6.1.6,6.1.6,0.7342772
7.1.7,7.1.7,1
7.2.8,7.2.8,1
7.3.9,_,0
7.4.10,7.4.10,1
7.5.11,7.5.11,0.84683263
8.1.12,8.1.12,1
8.2.13,8.2.13,1
8.3.14,8.3.14,1
8.4.15,_,0
8.5.16,8.4.15,1
8.6.17,8.5.16,0.75505745
8.6.17,7.3.9,0.6810233
8.7.18,8.6.17,1
8.8.19,8.7.18,0.74379414
9.1.20,9.1.19,0.5426764
9.2.21,9.2.20,1
9.3.22,9.3.21,1
9.4.23,_,0
9.5.24,_,0
9.6.25,9.4.22,1
9.7.26,_,0
9.8.27,9.6.24,1
9.9.28,8.7.18,0.6726129
9.9.28,9.7.25,0.8820878
10.1.29,10.1.26,1
11.1.30,11.1.27,0.91672575
12.1.31,12.1.28,1
12.2.32,12.2.29,0.747836
12.3.33,12.3.30,0.8221042
13.1.34,13.1.31,1
13.2.35,13.2.32,0.9051702
13.3.36,13.3.33,1
13.4.37,13.4.34,1
13.5.38,13.5.35,1
13.6.39,13.6.36,0.9091488
14.1.40,14.1.37,1
15.1.41,15.1.38,0.9476123
16.1.42,16.1.39,1
16.2.43,16.2.40,1
16.3.44,16.3.41,0.8195684
17.1.45,17.1.42,1
17.2.46,17.2.43,1
17.3.47,19.3.48,0.51936877
17.3.47,17.3.44,0.7505877
18.1.48,18.1.45,0.6032151
19.1.49,19.1.46,1
19.2.50,20.5.53,0.5259928
19.2.50,19.2.47,0.7578145
19.3.51,19.3.48,0.74018764
19.3.51,20.5.53,0.46923074
20.1.52,20.1.49,0.59071136
20.2.53,_,0
20.3.54,_,0
20.4.55,20.2.50,1
20.5.56,20.3.51,1
20.6.57,20.4.52,0.78310454
20.6.57,20.5.53,0.6735835
20.7.58,20.5.53,0.75787747
21.1.59,21.1.54,1
22.1.60,22.1.55,1
