1.1.1,1.1.1,1
1.2.2,1.2.2,1
1.3.3,1.3.3,1
1.4.4,1.4.4,1
1.5.5,1.5.5,1
2.1.6,2.1.6,1
3.1.7,3.1.7,1
4.1.8,4.1.8,1
4.2.9,4.2.9,1
4.3.10,4.3.10,1
4.4.11,4.4.11,1
4.5.12,4.5.12,1
5.1.13,_,0
5.2.14,5.1.13,1
5.3.15,5.2.14,1
6.1.16,6.1.15,1
7.1.17,7.1.16,1
8.1.18,8.1.17,1
9.1.19,9.1.18,1
9.2.20,9.2.19,1
9.3.21,9.3.20,1
9.4.22,9.4.21,1
9.5.23,9.5.22,1
9.6.24,9.6.23,1
9.7.25,9.7.24,1
9.8.26,9.8.25,1
10.1.27,10.1.26,1
10.2.28,10.2.27,1
10.3.29,10.3.28,1
11.1.30,11.1.29,1
11.2.31,11.2.30,1
11.3.32,11.3.31,1
11.4.33,11.4.32,1
11.5.34,11.5.33,1
11.6.35,11.6.34,1
11.7.36,11.7.35,1
11.8.37,11.8.36,1
11.9.38,11.9.37,1
11.10.39,11.10.38,1
12.1.40,12.1.39,1
13.1.41,13.1.40,1
13.2.42,13.2.41,1
13.3.43,13.3.42,1
13.4.44,13.4.43,1
13.5.45,13.5.44,1
13.6.46,13.6.45,1
13.7.47,13.7.46,1
14.1.48,14.1.47,1
15.1.49,15.1.48,1
15.2.50,15.2.49,1
15.3.51,15.3.50,1
15.4.52,15.4.51,1
15.5.53,15.5.52,1
15.6.54,15.6.53,1
15.7.55,15.7.54,1
15.8.56,15.8.55,1
15.9.57,15.9.56,1
15.10.58,15.10.57,1
15.11.59,15.11.58,1
15.12.60,15.12.59,1
15.13.61,15.13.60,1
15.14.62,15.14.61,1
15.15.63,15.15.62,1
15.16.64,15.16.63,1
15.17.65,15.17.64,1
15.18.66,15.18.65,1
15.19.67,15.19.66,1
15.20.68,15.20.67,1
15.21.69,15.21.68,1
15.22.70,15.22.69,1
15.23.71,15.23.70,1
15.24.72,15.24.71,1
16.1.73,16.1.72,1
17.1.74,17.1.73,1
17.2.75,17.2.74,1
17.3.76,17.3.75,1
17.4.77,17.4.76,1
17.5.78,17.5.77,1
17.6.79,17.6.78,1
17.7.80,17.7.79,1
17.8.81,17.8.80,1
17.9.82,17.9.81,1
18.1.83,18.1.82,1
19.1.84,19.1.83,1
20.1.85,20.1.84,1
20.2.86,20.2.85,1
20.3.87,20.3.86,1
20.4.88,20.4.87,1
20.5.89,20.5.88,1
20.6.90,20.6.89,1
20.7.91,20.7.90,1
20.8.92,20.8.91,1
20.9.93,20.9.92,1
20.10.94,20.10.93,1
20.11.95,20.11.94,1
20.12.96,20.12.95,1
20.13.97,20.13.96,1
20.14.98,20.14.97,1
20.15.99,20.15.98,1
20.16.100,20.16.99,1
20.17.101,20.17.100,1
20.18.102,20.18.101,1
21.1.103,21.1.102,1
21.2.104,21.2.103,1
21.3.105,21.3.104,1
22.1.106,22.1.105,1
22.2.107,22.2.106,1
22.3.108,22.3.107,1
22.4.109,22.4.108,1
22.5.110,22.5.109,1
22.6.111,22.6.110,1
22.7.112,22.7.111,1
22.8.113,22.8.112,1
22.9.114,22.9.113,1
22.10.115,22.10.114,1
22.11.116,22.11.115,1
22.12.117,22.12.116,1
22.13.118,22.13.117,1
22.14.119,22.14.118,1
22.15.120,22.15.119,1
22.16.121,22.16.120,1
22.17.122,22.17.121,1
22.18.123,22.18.122,1
22.19.124,22.19.123,1
22.20.125,22.20.124,1
22.21.126,22.21.125,1
22.22.127,22.22.126,1
22.23.128,22.23.127,1
22.24.129,22.24.128,1
23.1.130,23.1.129,1
24.1.131,24.1.130,1
25.1.132,25.1.131,1
25.2.133,25.2.132,1
25.3.134,25.3.133,1
25.4.135,25.4.134,1
25.5.136,25.5.135,1
25.6.137,25.6.136,1
25.7.138,25.7.137,1
25.8.139,25.8.138,1
25.9.140,25.9.139,1
25.10.141,25.10.140,1
25.11.142,25.11.141,1
25.12.143,25.12.142,1
25.13.144,25.13.143,1
25.14.145,25.14.144,1
25.15.146,25.15.145,1
25.16.147,25.16.146,1
25.17.148,25.17.147,1
25.18.149,25.18.148,1
25.19.150,25.19.149,1
26.1.151,26.1.150,1
27.1.152,27.1.151,0.9885932
28.1.153,28.1.152,1
28.2.154,28.2.153,1
28.3.155,28.3.154,1
28.4.156,28.4.155,1
28.5.157,28.5.156,1
28.6.158,28.6.157,1
28.7.159,28.7.158,1
28.8.160,28.8.159,1
28.9.161,28.9.160,1
28.10.162,28.10.161,1
28.11.163,28.11.162,1
28.12.164,28.12.163,1
28.13.165,28.13.164,1
29.1.166,_,0
30.1.167,_,0
31.1.168,_,0
31.2.169,_,0
31.3.170,_,0
31.4.171,_,0
31.5.172,_,0
31.6.173,_,0
31.7.174,_,0
31.8.175,_,0
31.9.176,_,0
31.10.177,_,0
31.11.178,_,0
31.12.179,_,0
31.13.180,_,0
31.14.181,_,0
31.15.182,_,0
31.16.183,_,0
31.17.184,_,0
31.18.185,_,0
31.19.186,_,0
