_,1.1.1,0
1.1.1,_,0
2.1.2,2.1.2,1
3.1.3,3.1.3,1
4.1.4,4.1.4,1
5.1.5,5.1.5,1
6.1.6,6.1.6,1
7.1.7,7.1.7,1
8.1.8,8.1.8,1
8.2.9,8.2.9,1
9.1.10,9.1.10,1
9.2.11,9.2.11,1
10.1.12,10.1.12,1
11.1.13,11.1.13,1
11.2.14,11.2.14,1
11.3.15,11.3.15,1
12.1.16,12.1.16,1
13.1.17,13.1.17,1
14.1.18,14.1.18,1
15.1.19,15.1.19,1
16.1.20,16.1.20,1
17.1.21,17.1.21,1
18.1.22,18.1.22,1
19.1.23,19.1.23,1
20.1.24,20.1.24,1
21.1.25,21.1.25,1
22.1.26,22.1.26,1
23.1.27,23.1.27,1
24.1.28,24.1.28,1
25.1.29,25.1.29,1
26.1.30,26.1.30,1
27.1.31,27.1.31,1
28.1.32,28.1.32,1
29.1.33,29.1.33,1
30.1.34,30.1.34,1
30.2.35,30.2.35,1
31.1.36,31.1.36,1
31.2.37,31.2.37,1
31.3.38,31.3.38,1
31.4.39,31.4.39,1
32.1.40,32.1.40,1
33.1.41,33.1.41,1
33.2.42,33.2.42,1
33.3.43,33.3.43,1
34.1.44,34.1.44,1
34.2.45,34.2.45,1
34.3.46,34.3.46,1
34.4.47,34.4.47,1
34.5.48,34.5.48,1
34.6.49,34.6.49,1
34.7.50,34.7.50,1
35.1.51,35.1.51,1
36.1.52,36.1.52,1
36.2.53,36.2.53,1
36.3.54,36.3.54,1
37.1.55,37.1.55,1
37.2.56,37.2.56,1
37.3.57,37.3.57,1
37.4.58,37.4.58,1
