1.1.1,1.1.1,1
2.1.2,_,0
3.1.3,_,0
3.2.4,_,0
3.3.5,_,0
3.4.6,_,0
3.5.7,_,0
3.6.8,_,0
4.1.9,_,0
4.2.10,_,0
4.3.11,_,0
5.1.12,_,0
5.2.13,_,0
5.3.14,_,0
6.1.15,_,0
6.2.16,_,0
7.1.17,2.1.2,1
8.1.18,3.1.3,1
8.2.19,3.2.4,0.91825926
8.3.20,3.3.5,0.74425733
8.4.21,3.4.6,1
8.5.22,3.5.7,1
8.6.23,_,0
8.7.24,_,0
9.1.25,4.1.8,1
9.2.26,4.2.9,1
9.3.27,4.3.10,1
9.4.28,_,0
9.5.29,4.4.11,1
9.6.30,4.5.12,1
10.1.31,_,0
10.2.32,5.1.13,1
10.3.33,5.2.14,1
11.1.34,_,0
11.2.35,_,0
11.3.36,_,0
12.1.37,6.1.15,1
13.1.38,_,0
14.1.39,_,0
15.1.40,_,0
15.2.41,_,0
15.3.42,_,0
15.4.43,_,0
15.5.44,_,0
15.6.45,_,0
15.7.46,_,0
15.8.47,_,0
15.9.48,_,0
15.10.49,_,0
15.11.50,_,0
16.1.51,_,0
16.2.52,_,0
16.3.53,_,0
17.1.54,_,0
18.1.55,7.1.16,1
19.1.56,8.1.17,1
20.1.57,9.1.18,1
21.1.58,10.1.19,1
21.2.59,10.2.20,1
21.3.60,10.3.21,1
21.4.61,10.4.22,1
21.5.62,10.5.23,1
21.6.63,10.6.24,1
21.7.64,10.7.25,1
21.8.65,10.8.26,1
21.9.66,10.9.27,1
22.1.67,12.1.30,0.7803633
22.2.68,_,0
23.1.69,_,0
23.2.70,11.1.28,0.60097694
23.3.71,11.2.29,1
24.1.72,12.2.31,1
25.1.73,13.1.32,1
25.2.74,13.2.33,1
25.3.75,13.3.34,1
25.4.76,13.4.35,1
25.5.77,13.5.36,1
