_,1.1.1,0
1.1.1,2.1.2,1
2.1.2,3.1.3,1
3.1.3,4.1.4,1
3.2.4,4.2.5,1
3.3.5,4.3.6,1
3.4.6,4.4.7,1
3.5.7,4.5.8,1
4.1.8,5.1.9,1
5.1.9,6.1.10,1
6.1.10,7.1.11,1
6.2.11,7.2.12,1
6.3.12,7.3.13,1
6.4.13,7.4.14,1
7.1.14,8.1.15,1
8.1.15,9.1.16,1
9.1.16,10.1.17,1
10.1.17,11.1.18,1
10.2.18,11.2.19,1
10.3.19,11.3.20,1
10.4.20,11.4.21,1
10.5.21,11.5.22,1
11.1.22,12.1.23,1
11.2.23,12.2.24,1
11.3.24,12.3.25,1
12.1.25,13.1.26,1
13.1.26,14.1.27,1
14.1.27,15.1.28,1
14.2.28,15.2.29,1
14.3.29,15.3.30,1
14.4.30,15.4.31,1
14.5.31,15.5.32,1
14.6.32,15.6.33,1
15.1.33,16.1.34,1
15.2.34,16.2.35,1
15.3.35,16.3.36,1
15.4.36,16.4.37,1
15.5.37,16.5.38,1
15.6.38,16.6.39,1
15.7.39,16.7.40,1
15.8.40,16.8.41,1
15.9.41,16.9.42,1
15.10.42,16.10.43,1
15.11.43,16.11.44,1
15.12.44,16.12.45,1
15.13.45,16.13.46,1
16.1.46,17.1.47,1
17.1.47,18.1.48,1
18.1.48,19.1.49,1
18.2.49,19.2.50,1
18.3.50,19.3.51,1
18.4.51,19.4.52,1
19.1.52,20.1.53,1
19.2.53,20.2.54,1
20.1.54,21.1.55,1
21.1.55,22.1.56,1
22.1.56,23.1.57,1
22.2.57,23.2.58,1
22.3.58,23.3.59,1
22.4.59,23.4.60,1
22.5.60,23.5.61,1
23.1.61,24.1.62,1
24.1.62,25.1.63,1
25.1.63,26.1.64,1
25.2.64,26.2.65,1
25.3.65,26.3.66,1
25.4.66,26.4.67,1
25.5.67,26.5.68,1
25.6.68,26.6.69,1
25.7.69,26.7.70,1
25.8.70,26.8.71,1
25.9.71,26.9.72,1
25.10.72,26.10.73,1
25.11.73,26.11.74,1
25.12.74,26.12.75,1
25.13.75,26.13.76,1
25.14.76,26.14.77,1
25.15.77,26.15.78,1
25.16.78,26.16.79,1
25.17.79,26.17.80,1
25.18.80,26.18.81,1
25.19.81,26.19.82,1
25.20.82,26.20.83,1
25.21.83,26.21.84,1
25.22.84,26.22.85,1
25.23.85,26.23.86,1
25.24.86,26.24.87,1
25.25.87,26.25.88,1
26.1.88,27.1.89,1
27.1.89,28.1.90,1
27.2.90,28.2.91,1
27.3.91,28.3.92,1
27.4.92,28.4.93,1
27.5.93,28.5.94,1
27.6.94,28.6.95,1
27.7.95,28.7.96,1
27.8.96,28.8.97,1
27.9.97,28.9.98,1
28.1.98,29.1.99,1
29.1.99,30.1.100,1
29.2.100,30.2.101,1
29.3.101,30.3.102,1
29.4.102,30.4.103,1
29.5.103,30.5.104,1
29.6.104,30.6.105,1
29.7.105,30.7.106,1
29.8.106,30.8.107,1
29.9.107,30.9.108,1
29.10.108,30.10.109,1
29.11.109,30.11.110,1
30.1.110,31.1.111,1
30.2.111,31.2.112,1
30.3.112,31.3.113,1
30.4.113,31.4.114,1
30.5.114,31.5.115,1
30.6.115,31.6.116,1
30.7.116,31.7.117,1
30.8.117,31.8.118,1
30.9.118,31.9.119,1
30.10.119,31.10.120,1
30.11.120,31.11.121,1
30.12.121,31.12.122,1
31.1.122,32.1.123,1
32.1.123,33.1.124,1
33.1.124,34.1.125,1
33.2.125,34.2.126,1
33.3.126,34.3.127,1
33.4.127,34.4.128,1
33.5.128,34.5.129,1
34.1.129,35.1.130,1
35.1.130,36.1.131,1
35.2.131,36.2.132,1
35.3.132,36.3.133,1
35.4.133,36.4.134,1
35.5.134,36.5.135,1
35.6.135,36.6.136,1
35.7.136,36.7.137,1
35.8.137,36.8.138,1
35.9.138,36.9.139,1
36.1.139,37.1.140,1
37.1.140,38.1.141,1
37.2.141,38.2.142,1
37.3.142,38.3.143,1
37.4.143,38.4.144,1
38.1.144,39.1.145,1
38.2.145,39.2.146,1
38.3.146,39.3.147,1
38.4.147,39.4.148,1
38.5.148,39.5.149,1
39.1.149,40.1.150,1
40.1.150,41.1.151,1
40.2.151,41.2.152,1
40.3.152,41.3.153,1
40.4.153,41.4.154,1
40.5.154,41.5.155,1
40.6.155,41.6.156,1
40.7.156,41.7.157,1
40.8.157,41.8.158,1
40.9.158,41.9.159,1
40.10.159,41.10.160,1
40.11.160,41.11.161,1
41.1.161,42.1.162,1
42.1.162,43.1.163,1
