_,1.1.1,0
1.1.1,2.1.2,1
2.1.2,3.1.3,1
3.1.3,4.1.4,1
4.1.4,5.1.5,1
5.1.5,6.1.6,1
5.2.6,6.2.7,1
5.3.7,6.3.8,1
5.4.8,6.4.9,1
6.1.9,7.1.10,1
6.2.10,7.2.11,1
6.3.11,7.3.12,1
6.4.12,7.4.13,1
6.5.13,7.5.14,1
6.6.14,7.6.15,1
6.7.15,7.7.16,1
7.1.16,8.1.17,1
7.2.17,8.2.18,1
7.3.18,8.3.19,1
7.4.19,8.4.20,1
7.5.20,8.5.21,1
8.1.21,9.1.22,1
9.1.22,10.1.23,1
10.1.23,11.1.24,1
10.2.24,11.2.25,1
10.3.25,11.3.26,1
10.4.26,11.4.27,1
10.5.27,11.5.28,1
10.6.28,11.6.29,1
11.1.29,12.1.30,1
12.1.30,13.1.31,1
13.1.31,14.1.32,1
13.2.32,14.2.33,1
13.3.33,14.3.34,1
13.4.34,14.4.35,1
13.5.35,14.5.36,1
13.6.36,14.6.37,1
13.7.37,14.7.38,1
14.1.38,15.1.39,1
15.1.39,16.1.40,1
16.1.40,17.1.41,1
17.1.41,18.1.42,1
18.1.42,19.1.43,1
18.2.43,19.2.44,1
18.3.44,19.3.45,1
18.4.45,19.4.46,1
19.1.46,20.1.47,1
19.2.47,20.2.48,1
20.1.48,21.1.49,1
20.2.49,21.2.50,1
20.3.50,21.3.51,1
20.4.51,21.4.52,1
21.1.52,22.1.53,1
22.1.53,23.1.54,1
22.2.54,23.2.55,1
23.1.55,24.1.56,1
24.1.56,25.1.57,1
25.1.57,26.1.58,1
