_,57.5.251,0
_,57.9.255,0
_,57.12.258,0
_,64.5.293,0
_,64.6.294,0
_,64.9.297,0
_,69.5.319,0
_,69.6.320,0
_,69.9.323,0
1.1.1,1.1.1,1
2.1.2,2.1.2,1
3.1.3,_,0
4.1.4,_,0
5.1.5,3.1.3,1
6.1.6,4.1.4,1
6.2.7,4.2.5,1
6.3.8,4.3.6,1
6.4.9,4.4.7,1
6.5.10,4.5.8,1
7.1.11,5.1.9,1
8.1.12,6.1.10,1
9.1.13,7.1.11,1
9.2.14,7.2.12,1
9.3.15,7.3.13,1
10.1.16,8.1.14,1
10.2.17,8.2.15,1
10.3.18,8.3.16,1
10.4.19,8.4.17,1
10.5.20,8.5.18,1
10.6.21,8.6.19,1
10.7.22,8.7.20,1
10.8.23,8.8.21,1
10.9.24,8.9.22,1
10.10.25,8.10.23,1
10.11.26,8.11.24,1
10.12.27,8.12.25,1
10.13.28,8.13.26,1
10.14.29,8.14.27,1
10.15.30,8.15.28,1
10.16.31,8.16.29,1
10.17.32,8.17.30,1
10.18.33,8.18.31,1
10.19.34,8.19.32,1
10.20.35,8.20.33,1
10.21.36,8.21.34,1
10.22.37,8.22.35,1
10.23.38,8.23.36,1
10.24.39,8.24.37,1
10.25.40,8.25.38,1
10.26.41,8.26.39,1
10.27.42,8.27.40,1
10.28.43,8.28.41,1
10.29.44,8.29.42,1
10.30.45,8.30.43,1
10.31.46,8.31.44,1
11.1.47,9.1.45,1
11.2.48,9.2.46,1
11.3.49,9.3.47,1
11.4.50,9.4.48,1
11.5.51,9.5.49,1
11.6.52,9.6.50,1
11.7.53,9.7.51,1
11.8.54,9.8.52,1
11.9.55,9.9.53,1
11.10.56,9.10.54,1
12.1.57,10.1.55,1
13.1.58,11.1.56,1
14.1.59,12.1.57,1
14.2.60,12.2.58,1
14.3.61,12.3.59,1
14.4.62,12.4.60,1
15.1.63,13.1.61,1
16.1.64,14.1.62,1
16.2.65,14.2.63,1
16.3.66,14.3.64,1
16.4.67,14.4.65,1
16.5.68,14.5.66,1
17.1.69,15.1.67,1
17.2.70,15.2.68,1
17.3.71,15.3.69,1
17.4.72,15.4.70,1
17.5.73,15.5.71,1
17.6.74,15.6.72,1
17.7.75,15.7.73,1
17.8.76,15.8.74,1
17.9.77,15.9.75,1
17.10.78,15.10.76,1
17.11.79,15.11.77,1
17.12.80,15.12.78,1
17.13.81,15.13.79,1
17.14.82,15.14.80,1
17.15.83,15.15.81,1
17.16.84,15.16.82,1
17.17.85,15.17.83,1
17.18.86,15.18.84,1
17.19.87,15.19.85,1
17.20.88,15.20.86,1
17.21.89,15.21.87,1
18.1.90,16.1.88,1
19.1.91,17.1.89,1
20.1.92,18.1.90,1
21.1.93,19.1.91,1
21.2.94,19.2.92,1
21.3.95,19.3.93,1
21.4.96,19.4.94,1
22.1.97,20.1.95,1
23.1.98,21.1.96,1
23.2.99,21.2.97,1
23.3.100,21.3.98,1
23.4.101,21.4.99,1
23.5.102,21.5.100,1
24.1.103,22.1.101,1
25.1.104,23.1.102,1
25.2.105,23.2.103,1
25.3.106,23.3.104,1
25.4.107,23.4.105,1
25.5.108,23.5.106,1
25.6.109,23.6.107,1
25.7.110,23.7.108,1
25.8.111,23.8.109,1
25.9.112,23.9.110,1
25.10.113,23.10.111,1
25.11.114,23.11.112,1
25.12.115,23.12.113,1
25.13.116,23.13.114,1
25.14.117,23.14.115,1
25.15.118,23.15.116,1
25.16.119,23.16.117,1
25.17.120,23.17.118,1
25.18.121,23.18.119,1
25.19.122,23.19.120,1
25.20.123,23.20.121,1
25.21.124,23.21.122,1
25.22.125,23.22.123,1
25.23.126,23.23.124,1
25.24.127,23.24.125,1
25.25.128,23.25.126,1
25.26.129,23.26.127,1
25.27.130,23.27.128,1
25.28.131,23.28.129,1
25.29.132,23.29.130,1
25.30.133,23.30.131,1
25.31.134,23.31.132,1
25.32.135,23.32.133,1
26.1.136,24.1.134,1
27.1.137,25.1.135,1
28.1.138,26.1.136,1
29.1.139,27.1.137,1
29.2.140,27.2.138,1
29.3.141,27.3.139,1
29.4.142,27.4.140,1
30.1.143,28.1.141,1
31.1.144,29.1.142,1
32.1.145,30.1.143,1
32.2.146,30.2.144,1
33.1.147,31.1.145,1
34.1.148,32.1.146,1
35.1.149,33.1.147,1
35.2.150,33.2.148,1
35.3.151,33.3.149,1
35.4.152,33.4.150,1
35.5.153,33.5.151,1
35.6.154,33.6.152,1
35.7.155,33.7.153,1
35.8.156,33.8.154,1
35.9.157,33.9.155,1
35.10.158,33.10.156,1
35.11.159,33.11.157,1
35.12.160,33.12.158,1
35.13.161,33.13.159,1
36.1.162,34.1.160,1
37.1.163,35.1.161,1
38.1.164,36.1.162,1
38.2.165,36.2.163,1
39.1.166,37.1.164,1
39.2.167,37.2.165,1
39.3.168,37.3.166,1
39.4.169,37.4.167,1
39.5.170,37.5.168,1
40.1.171,38.1.169,1
40.2.172,38.2.170,1
40.3.173,38.3.171,1
41.1.174,39.1.172,1
42.1.175,40.1.173,1
43.1.176,41.1.174,1
43.2.177,41.2.175,1
43.3.178,41.3.176,1
43.4.179,41.4.177,1
43.5.180,41.5.178,1
43.6.181,41.6.179,1
43.7.182,41.7.180,1
43.8.183,41.8.181,1
43.9.184,41.9.182,1
43.10.185,41.10.183,1
44.1.186,42.1.184,1
44.2.187,42.2.185,1
44.3.188,42.3.186,1
44.4.189,42.4.187,1
44.5.190,42.5.188,1
44.6.191,42.6.189,1
44.7.192,42.7.190,1
44.8.193,42.8.191,1
45.1.194,43.1.192,1
46.1.195,44.1.193,1
47.1.196,45.1.194,1
48.1.197,46.1.195,1
48.2.198,46.2.196,1
48.3.199,46.3.197,1
49.1.200,47.1.198,1
50.1.201,48.1.199,1
51.1.202,49.1.200,1
51.2.203,49.2.201,1
51.3.204,49.3.202,1
51.4.205,49.4.203,1
51.5.206,49.5.204,1
51.6.207,49.6.205,1
51.7.208,49.7.206,1
51.8.209,49.8.207,1
52.1.210,50.1.208,1
52.2.211,50.2.209,1
52.3.212,50.3.210,1
53.1.213,51.1.211,1
53.2.214,51.2.212,1
53.3.215,51.3.213,1
54.1.216,52.1.214,1
54.2.217,52.2.215,1
54.3.218,52.3.216,1
54.4.219,52.4.217,1
54.5.220,52.5.218,1
55.1.221,53.1.219,1
56.1.222,54.1.220,1
57.1.223,55.1.221,1
57.2.224,55.2.222,1
57.3.225,55.3.223,1
57.4.226,55.4.224,1
57.5.227,55.5.225,1
57.6.228,55.6.226,1
57.7.229,55.7.227,1
57.8.230,55.8.228,1
57.9.231,55.9.229,1
57.10.232,55.10.230,1
57.11.233,55.11.231,1
57.12.234,55.12.232,1
57.13.235,55.13.233,1
57.14.236,55.14.234,1
57.15.237,55.15.235,1
57.16.238,55.16.236,1
57.17.239,55.17.237,1
57.18.240,55.18.238,1
57.19.241,55.19.239,1
57.20.242,55.20.240,1
57.21.243,55.21.241,1
57.22.244,55.22.242,1
57.23.245,55.23.243,1
57.24.246,55.24.244,1
57.25.247,55.25.245,1
58.1.248,56.1.246,1
59.1.249,57.1.247,1
59.2.250,57.2.248,1
59.3.251,57.3.249,0.7119725
59.4.252,_,0
59.5.253,_,0
59.6.254,57.4.250,0.9031843
59.7.255,57.6.252,0.7610206
59.8.256,_,0
59.9.257,57.7.253,0.589417
59.10.258,57.8.254,1
59.11.259,_,0
59.12.260,_,0
59.13.261,57.10.256,1
59.14.262,57.11.257,1
59.15.263,_,0
59.16.264,_,0
60.1.265,58.1.259,1
61.1.266,59.1.260,1
61.2.267,59.2.261,1
61.3.268,59.3.262,1
61.4.269,59.4.263,1
61.5.270,59.5.264,1
61.6.271,59.6.265,1
61.7.272,59.7.266,1
62.1.273,60.1.267,1
63.1.274,61.1.268,1
64.1.275,62.1.269,1
64.2.276,62.2.270,1
64.3.277,62.3.271,1
64.4.278,62.4.272,1
64.5.279,62.5.273,1
64.6.280,62.6.274,1
64.7.281,62.7.275,1
64.8.282,62.8.276,1
64.9.283,62.9.277,1
64.10.284,62.10.278,1
64.11.285,62.11.279,1
64.12.286,62.12.280,1
64.13.287,62.13.281,1
64.14.288,62.14.282,1
64.15.289,62.15.283,1
64.16.290,62.16.284,1
64.17.291,62.17.285,1
64.18.292,62.18.286,1
64.19.293,62.19.287,1
65.1.294,63.1.288,1
66.1.295,64.1.289,1
66.2.296,64.2.290,1
66.3.297,64.3.291,0.6655651
66.4.298,_,0
66.5.299,_,0
66.6.300,64.4.292,0.7375152
66.6.300,57.4.250,0.6989827
66.7.301,57.6.252,0.7610206
66.8.302,_,0
66.9.303,57.7.253,0.589417
66.10.304,_,0
66.11.305,_,0
66.12.306,_,0
66.13.307,64.7.295,1
66.14.308,64.8.296,1
66.15.309,_,0
66.16.310,_,0
67.1.311,65.1.298,1
68.1.312,66.1.299,0.82956696
69.1.313,67.1.300,1
69.2.314,67.2.301,1
69.3.315,67.3.302,1
69.4.316,67.4.303,1
69.5.317,67.5.304,1
69.6.318,67.6.305,1
69.7.319,67.7.306,1
69.8.320,67.8.307,1
69.9.321,67.9.308,1
69.10.322,67.10.309,1
69.11.323,67.11.310,1
69.12.324,67.12.311,1
69.13.325,67.13.312,1
69.14.326,67.14.313,0.9439681
70.1.327,68.1.314,1
71.1.328,69.1.315,1
71.2.329,69.2.316,1
71.3.330,69.3.317,0.6497056
71.4.331,_,0
71.5.332,_,0
71.6.333,57.4.250,0.6989827
71.6.333,69.4.318,0.6989827
71.7.334,57.6.252,0.7610206
71.8.335,_,0
71.9.336,57.7.253,0.589417
71.10.337,_,0
71.11.338,_,0
71.12.339,_,0
71.13.340,69.7.321,1
71.14.341,69.8.322,1
71.15.342,_,0
71.16.343,_,0
