_,1.1.1,0
1.1.1,2.1.2,1
2.1.2,3.1.3,1
3.1.3,4.1.4,1
4.1.4,5.1.5,1
5.1.5,6.1.6,1
5.2.6,6.2.7,1
5.3.7,6.3.8,1
5.4.8,6.4.9,1
5.5.9,6.5.10,1
5.6.10,6.6.11,1
5.7.11,6.7.12,1
6.1.12,7.1.13,1
7.1.13,8.1.14,1
8.1.14,9.1.15,1
9.1.15,10.1.16,1
10.1.16,11.1.17,1
10.2.17,11.2.18,1
10.3.18,11.3.19,1
10.4.19,11.4.20,1
11.1.20,12.1.21,1
12.1.21,13.1.22,1
13.1.22,14.1.23,1
14.1.23,15.1.24,1
15.1.24,16.1.25,1
16.1.25,17.1.26,1
16.2.26,17.2.27,1
16.3.27,17.3.28,1
17.1.28,18.1.29,1
18.1.29,19.1.30,1
18.2.30,19.2.31,1
18.3.31,19.3.32,1
19.1.32,20.1.33,1
20.1.33,21.1.34,1
21.1.34,22.1.35,1
22.1.35,23.1.36,1
23.1.36,24.1.37,1
24.1.37,25.1.38,1
25.1.38,26.1.39,1
25.2.39,26.2.40,1
25.3.40,26.3.41,1
25.4.41,26.4.42,1
25.5.42,26.5.43,1
25.6.43,26.6.44,1
25.7.44,26.7.45,1
25.8.45,26.8.46,1
25.9.46,26.9.47,1
25.10.47,26.10.48,1
25.11.48,26.11.49,1
25.12.49,26.12.50,1
25.13.50,26.13.51,1
25.14.51,26.14.52,1
26.1.52,27.1.53,1
27.1.53,28.1.54,1
27.2.54,28.2.55,1
27.3.55,28.3.56,1
27.4.56,28.4.57,1
27.5.57,28.5.58,1
27.6.58,28.6.59,1
27.7.59,28.7.60,1
27.8.60,28.8.61,1
27.9.61,28.9.62,1
27.10.62,28.10.63,1
27.11.63,28.11.64,1
27.12.64,28.12.65,1
27.13.65,28.13.66,1
27.14.66,28.14.67,1
27.15.67,28.15.68,1
27.16.68,28.16.69,1
27.17.69,28.17.70,1
27.18.70,28.18.71,1
27.19.71,28.19.72,1
27.20.72,28.20.73,1
27.21.73,28.21.74,1
27.22.74,28.22.75,1
28.1.75,29.1.76,1
29.1.76,30.1.77,1
29.2.77,30.2.78,1
29.3.78,30.3.79,1
29.4.79,30.4.80,1
30.1.80,31.1.81,1
31.1.81,32.1.82,1
32.1.82,33.1.83,1
33.1.83,34.1.84,1
33.2.84,34.2.85,1
33.3.85,34.3.86,1
33.4.86,34.4.87,1
33.5.87,34.5.88,1
33.6.88,34.6.89,1
33.7.89,34.7.90,1
33.8.90,34.8.91,1
33.9.91,34.9.92,1
33.10.92,34.10.93,1
33.11.93,34.11.94,1
33.12.94,34.12.95,1
33.13.95,34.13.96,1
33.14.96,34.14.97,1
34.1.97,35.1.98,1
35.1.98,36.1.99,1
36.1.99,37.1.100,1
37.1.100,38.1.101,1
37.2.101,38.2.102,1
37.3.102,38.3.103,1
37.4.103,38.4.104,1
37.5.104,38.5.105,1
37.6.105,38.6.106,1
37.7.106,38.7.107,1
37.8.107,38.8.108,1
37.9.108,38.9.109,1
37.10.109,38.10.110,1
37.11.110,38.11.111,1
37.12.111,38.12.112,1
37.13.112,38.13.113,1
37.14.113,38.14.114,1
37.15.114,38.15.115,1
37.16.115,38.16.116,1
37.17.116,38.17.117,1
37.18.117,38.18.118,1
37.19.118,38.19.119,1
37.20.119,38.20.120,1
37.21.120,38.21.121,1
37.22.121,38.22.122,1
37.23.122,38.23.123,1
37.24.123,38.24.124,1
38.1.124,39.1.125,1
39.1.125,40.1.126,1
39.2.126,40.2.127,1
39.3.127,40.3.128,1
39.4.128,40.4.129,1
39.5.129,40.5.130,1
39.6.130,40.6.131,1
39.7.131,40.7.132,1
39.8.132,40.8.133,1
39.9.133,40.9.134,1
39.10.134,40.10.135,1
39.11.135,40.11.136,1
39.12.136,40.12.137,1
39.13.137,40.13.138,1
39.14.138,40.14.139,1
39.15.139,40.15.140,1
39.16.140,40.16.141,1
39.17.141,40.17.142,1
39.18.142,40.18.143,1
39.19.143,40.19.144,1
39.20.144,40.20.145,1
39.21.145,40.21.146,1
39.22.146,40.22.147,1
39.23.147,40.23.148,1
39.24.148,40.24.149,1
40.1.149,41.1.150,1
41.1.150,42.1.151,1
42.1.151,43.1.152,1
43.1.152,44.1.153,1
43.2.153,44.2.154,1
43.3.154,44.3.155,1
43.4.155,44.4.156,1
43.5.156,44.5.157,1
43.6.157,44.6.158,1
43.7.158,44.7.159,1
43.8.159,44.8.160,1
43.9.160,44.9.161,1
43.10.161,44.10.162,1
43.11.162,44.11.163,1
43.12.163,44.12.164,1
43.13.164,44.13.165,1
44.1.165,45.1.166,1
45.1.166,46.1.167,1
46.1.167,47.1.168,1
47.1.168,48.1.169,1
47.2.169,48.2.170,1
47.3.170,48.3.171,1
47.4.171,48.4.172,1
47.5.172,48.5.173,1
47.6.173,48.6.174,1
47.7.174,48.7.175,1
47.8.175,48.8.176,1
47.9.176,48.9.177,1
47.10.177,48.10.178,1
47.11.178,48.11.179,1
47.12.179,48.12.180,1
47.13.180,48.13.181,1
47.14.181,48.14.182,1
47.15.182,48.15.183,1
47.16.183,48.16.184,1
47.17.184,48.17.185,1
47.18.185,48.18.186,1
47.19.186,48.19.187,1
48.1.187,49.1.188,1
49.1.188,50.1.189,1
50.1.189,51.1.190,1
51.1.190,52.1.191,1
51.2.191,52.2.192,1
51.3.192,52.3.193,1
51.4.193,52.4.194,1
51.5.194,52.5.195,1
51.6.195,52.6.196,1
51.7.196,52.7.197,1
51.8.197,52.8.198,1
51.9.198,52.9.199,1
51.10.199,52.10.200,1
51.11.200,52.11.201,1
51.12.201,52.12.202,1
51.13.202,52.13.203,1
51.14.203,52.14.204,1
51.15.204,52.15.205,1
51.16.205,52.16.206,1
51.17.206,52.17.207,1
52.1.207,53.1.208,1
53.1.208,54.1.209,1
54.1.209,55.1.210,1
55.1.210,56.1.211,1
55.2.211,56.2.212,1
55.3.212,56.3.213,1
56.1.213,57.1.214,1
