_,1.1.1,0
1.1.1,2.1.2,1
2.1.2,3.1.3,1
3.1.3,4.1.4,1
4.1.4,5.1.5,1
4.2.5,5.2.6,1
5.1.6,6.1.7,1
6.1.7,7.1.8,1
7.1.8,8.1.9,1
7.2.9,8.2.10,1
7.3.10,8.3.11,1
7.4.11,8.4.12,1
7.5.12,8.5.13,1
7.6.13,8.6.14,1
8.1.14,9.1.15,1
9.1.15,10.1.16,1
10.1.16,11.1.17,1
11.1.17,12.1.18,1
12.1.18,13.1.19,1
12.2.19,13.2.20,1
12.3.20,13.3.21,1
12.4.21,13.4.22,1
12.5.22,13.5.23,1
13.1.23,14.1.24,1
13.2.24,14.2.25,1
13.3.25,14.3.26,1
13.4.26,14.4.27,1
14.1.27,15.1.28,1
15.1.28,16.1.29,1
16.1.29,17.1.30,1
17.1.30,18.1.31,1
18.1.31,19.1.32,1
18.2.32,19.2.33,1
18.3.33,19.3.34,1
18.4.34,19.4.35,1
18.5.35,19.5.36,1
18.6.36,19.6.37,1
18.7.37,19.7.38,1
18.8.38,19.8.39,1
18.9.39,19.9.40,1
18.10.40,19.10.41,1
19.1.41,20.1.42,1
20.1.42,21.1.43,1
20.2.43,21.2.44,1
20.3.44,21.3.45,1
20.4.45,21.4.46,1
20.5.46,21.5.47,1
20.6.47,21.6.48,1
20.7.48,21.7.49,1
