_,1.1.1,0
1.1.1,_,0
1.2.2,_,0
1.3.3,_,0
1.4.4,_,0
1.5.5,_,0
2.1.6,2.1.2,1
3.1.7,3.1.3,1
4.1.8,4.1.4,1
5.1.9,5.1.5,1
6.1.10,6.1.6,1
6.2.11,6.2.7,1
6.3.12,6.3.8,1
6.4.13,6.4.9,1
7.1.14,7.1.10,1
7.2.15,7.2.11,1
7.3.16,7.3.12,1
7.4.17,7.4.13,1
7.5.18,7.5.14,1
7.6.19,7.6.15,1
8.1.20,8.1.16,1
8.2.21,8.2.17,1
9.1.22,9.1.18,1
9.2.23,9.2.19,1
9.3.24,9.3.20,1
9.4.25,9.4.21,1
9.5.26,9.5.22,1
9.6.27,9.6.23,1
9.7.28,9.7.24,1
9.8.29,9.8.25,1
10.1.30,10.1.26,1
10.2.31,10.2.27,1
11.1.32,11.1.28,1
12.1.33,12.1.29,1
12.2.34,12.2.30,1
12.3.35,12.3.31,1
13.1.36,13.1.32,1
13.2.37,13.2.33,1
13.3.38,13.3.34,1
14.1.39,14.1.35,1
15.1.40,15.1.36,1
15.2.41,15.2.37,1
15.3.42,15.3.38,1
16.1.43,16.1.39,1
16.2.44,16.2.40,1
16.3.45,16.3.41,1
16.4.46,16.4.42,1
17.1.47,17.1.43,1
18.1.48,18.1.44,1
18.2.49,18.2.45,1
19.1.50,19.1.46,1
20.1.51,20.1.47,1
21.1.52,21.1.48,1
22.1.53,22.1.49,1
23.1.54,23.1.50,1
24.1.55,24.1.51,1
25.1.56,25.1.52,1
25.2.57,25.2.53,1
25.3.58,25.3.54,1
26.1.59,26.1.55,1
27.1.60,27.1.56,1
28.1.61,28.1.57,1
28.2.62,28.2.58,1
28.3.63,28.3.59,1
29.1.64,29.1.60,1
30.1.65,30.1.61,1
31.1.66,31.1.62,1
32.1.67,32.1.63,1
33.1.68,33.1.64,1
33.2.69,33.2.65,1
33.3.70,33.3.66,1
34.1.71,34.1.67,1
35.1.72,35.1.68,1
35.2.73,35.2.69,1
35.3.74,35.3.70,1
36.1.75,36.1.71,1
36.2.76,36.2.72,1
36.3.77,36.3.73,1
37.1.78,37.1.74,1
38.1.79,38.1.75,1
38.2.80,38.2.76,1
38.3.81,38.3.77,1
38.4.82,38.4.78,1
38.5.83,38.5.79,1
