_,1.1.1,0
_,1.2.2,0
_,1.3.3,0
_,1.4.4,0
_,1.5.5,0
1.1.1,_,0
2.1.2,2.1.6,1
3.1.3,3.1.7,1
4.1.4,4.1.8,1
5.1.5,5.1.9,1
6.1.6,6.1.10,1
6.2.7,6.2.11,1
6.3.8,6.3.12,1
6.4.9,6.4.13,1
6.5.10,6.5.14,1
6.6.11,6.6.15,1
6.7.12,6.7.16,1
6.8.13,6.8.17,1
7.1.14,7.1.18,1
8.1.15,8.1.19,1
8.2.16,8.2.20,1
8.3.17,8.3.21,1
8.4.18,8.4.22,1
8.5.19,8.5.23,1
8.6.20,8.6.24,1
8.7.21,8.7.25,1
8.8.22,8.8.26,1
8.9.23,8.9.27,1
8.10.24,8.10.28,1
8.11.25,8.11.29,1
8.12.26,8.12.30,1
8.13.27,8.13.31,1
9.1.28,9.1.32,1
10.1.29,10.1.33,1
11.1.30,11.1.34,1
12.1.31,12.1.35,1
13.1.32,13.1.36,1
14.1.33,14.1.37,1
15.1.34,15.1.38,1
16.1.35,16.1.39,1
16.2.36,16.2.40,1
17.1.37,17.1.41,1
17.2.38,17.2.42,1
17.3.39,17.3.43,1
17.4.40,17.4.44,1
17.5.41,17.5.45,1
18.1.42,18.1.46,1
18.2.43,18.2.47,1
18.3.44,18.3.48,1
19.1.45,19.1.49,1
20.1.46,20.1.50,1
21.1.47,21.1.51,1
22.1.48,22.1.52,1
22.2.49,22.2.53,1
23.1.50,23.1.54,1
23.2.51,23.2.55,1
23.3.52,23.3.56,1
24.1.53,24.1.57,1
25.1.54,25.1.58,1
26.1.55,26.1.59,1
27.1.56,27.1.60,1
28.1.57,28.1.61,1
28.2.58,28.2.62,1
28.3.59,28.3.63,1
28.4.60,28.4.64,1
28.5.61,28.5.65,1
29.1.62,29.1.66,1
30.1.63,30.1.67,1
30.2.64,30.2.68,1
30.3.65,30.3.69,1
31.1.66,31.1.70,1
32.1.67,32.1.71,1
32.2.68,32.2.72,1
32.3.69,32.3.73,1
32.4.70,32.4.74,1
32.5.71,32.5.75,1
32.6.72,32.6.76,1
32.7.73,32.7.77,1
32.8.74,32.8.78,1
32.9.75,32.9.79,1
32.10.76,32.10.80,1
32.11.77,32.11.81,1
32.12.78,32.12.82,1
33.1.79,33.1.83,1
34.1.80,34.1.84,1
35.1.81,35.1.85,1
36.1.82,36.1.86,1
36.2.83,36.2.87,1
36.3.84,36.3.88,1
37.1.85,37.1.89,1
38.1.86,38.1.90,1
39.1.87,39.1.91,1
39.2.88,39.2.92,1
39.3.89,39.3.93,1
39.4.90,39.4.94,1
39.5.91,39.5.95,1
39.6.92,39.6.96,1
39.7.93,39.7.97,1
39.8.94,39.8.98,1
39.9.95,39.9.99,1
39.10.96,39.10.100,1
39.11.97,39.11.101,1
39.12.98,39.12.102,1
39.13.99,39.13.103,1
39.14.100,39.14.104,1
39.15.101,39.15.105,1
39.16.102,39.16.106,1
40.1.103,40.1.107,1
41.1.104,41.1.108,1
42.1.105,42.1.109,1
42.2.106,42.2.110,1
43.1.107,43.1.111,1
44.1.108,44.1.112,1
45.1.109,45.1.113,1
46.1.110,46.1.114,1
46.2.111,46.2.115,1
46.3.112,46.3.116,1
46.4.113,46.4.117,1
47.1.114,47.1.118,1
48.1.115,48.1.119,1
49.1.116,49.1.120,1
50.1.117,50.1.121,1
50.2.118,50.2.122,1
50.3.119,50.3.123,1
51.1.120,51.1.124,1
