_,2.1.6,0
_,11.17.37,0
_,11.27.47,0
_,11.31.51,0
_,33.1.153,0
_,33.2.154,0
_,41.5.176,0
_,46.3.196,0
_,47.1.197,0
_,48.1.198,0
_,49.1.199,0
1.1.1,1.1.1,1
1.2.2,1.2.2,1
1.3.3,1.3.3,1
1.4.4,1.4.4,1
1.5.5,1.5.5,1
2.1.6,_,0
3.1.7,3.1.7,1
4.1.8,4.1.8,1
5.1.9,5.1.9,1
6.1.10,6.1.10,1
7.1.11,7.1.11,1
7.2.12,7.2.12,1
7.3.13,7.3.13,1
7.4.14,7.4.14,1
7.5.15,7.5.15,1
8.1.16,8.1.16,1
9.1.17,9.1.17,1
10.1.18,10.1.18,1
10.2.19,10.2.19,1
10.3.20,10.3.20,1
11.1.21,11.1.21,1
11.2.22,11.2.22,1
11.3.23,11.3.23,1
11.4.24,11.4.24,1
11.5.25,11.5.25,1
11.6.26,11.6.26,1
11.7.27,11.7.27,1
11.8.28,11.8.28,1
11.9.29,11.9.29,1
11.10.30,11.10.30,1
11.11.31,11.11.31,1
11.12.32,11.12.32,1
11.13.33,11.13.33,1
11.14.34,11.14.34,1
11.15.35,11.15.35,1
11.16.36,11.16.36,1
11.17.37,11.18.38,1
11.18.38,11.19.39,1
11.19.39,11.20.40,1
11.20.40,11.21.41,1
11.21.41,11.22.42,1
11.22.42,11.23.43,1
11.23.43,11.24.44,1
11.24.44,11.25.45,1
11.25.45,11.26.46,1
11.26.46,11.28.48,1
11.27.47,11.29.49,1
11.28.48,11.30.50,1
11.29.49,11.32.52,1
11.30.50,11.33.53,1
11.31.51,11.34.54,1
12.1.52,12.1.55,1
12.2.53,12.2.56,1
12.3.54,12.3.57,1
12.4.55,12.4.58,1
12.5.56,12.5.59,1
12.6.57,12.6.60,1
12.7.58,12.7.61,1
12.8.59,12.8.62,1
12.9.60,12.9.63,1
12.10.61,12.10.64,1
13.1.62,13.1.65,1
14.1.63,14.1.66,1
15.1.64,15.1.67,1
15.2.65,15.2.68,1
15.3.66,15.3.69,1
15.4.67,15.4.70,1
16.1.68,16.1.71,1
17.1.69,17.1.72,1
17.2.70,17.2.73,1
17.3.71,17.3.74,1
17.4.72,17.4.75,1
17.5.73,17.5.76,1
18.1.74,18.1.77,1
18.2.75,18.2.78,1
18.3.76,18.3.79,1
18.4.77,18.4.80,1
18.5.78,18.5.81,1
18.6.79,18.6.82,1
18.7.80,18.7.83,1
18.8.81,18.8.84,1
18.9.82,18.9.85,1
18.10.83,18.10.86,1
18.11.84,18.11.87,1
18.12.85,18.12.88,1
18.13.86,18.13.89,1
18.14.87,18.14.90,1
18.15.88,18.15.91,1
18.16.89,18.16.92,1
18.17.90,18.17.93,1
18.18.91,18.18.94,1
18.19.92,18.19.95,1
18.20.93,18.20.96,1
18.21.94,18.21.97,1
19.1.95,19.1.98,1
20.1.96,20.1.99,1
21.1.97,21.1.100,1
22.1.98,22.1.101,1
22.2.99,22.2.102,1
22.3.100,22.3.103,1
22.4.101,22.4.104,1
23.1.102,23.1.105,1
24.1.103,24.1.106,1
24.2.104,24.2.107,1
24.3.105,24.3.108,1
24.4.106,24.4.109,1
24.5.107,24.5.110,1
25.1.108,25.1.111,1
26.1.109,26.1.112,1
26.2.110,26.2.113,1
26.3.111,26.3.114,1
26.4.112,26.4.115,1
26.5.113,26.5.116,1
26.6.114,26.6.117,1
26.7.115,26.7.118,1
26.8.116,26.8.119,1
26.9.117,26.9.120,1
26.10.118,26.10.121,1
26.11.119,26.11.122,1
26.12.120,26.12.123,1
26.13.121,26.13.124,1
26.14.122,26.14.125,1
26.15.123,26.15.126,1
26.16.124,26.16.127,1
26.17.125,26.17.128,1
26.18.126,26.18.129,1
26.19.127,26.19.130,1
26.20.128,26.20.131,1
26.21.129,26.21.132,1
26.22.130,26.22.133,1
26.23.131,26.23.134,1
26.24.132,26.24.135,1
26.25.133,26.25.136,1
26.26.134,26.26.137,1
26.27.135,26.27.138,1
26.28.136,26.28.139,1
26.29.137,26.29.140,1
26.30.138,26.30.141,1
26.31.139,26.31.142,1
26.32.140,26.32.143,1
27.1.141,27.1.144,1
28.1.142,28.1.145,1
29.1.143,29.1.146,1
30.1.144,30.1.147,1
30.2.145,30.2.148,1
30.3.146,30.3.149,1
30.4.147,30.4.150,1
31.1.148,31.1.151,1
32.1.149,32.1.152,1
33.1.150,33.3.155,1
33.2.151,33.4.156,1
34.1.152,34.1.157,1
35.1.153,35.1.158,1
36.1.154,36.1.159,1
36.2.155,36.2.160,1
36.3.156,36.3.161,1
37.1.157,37.1.162,1
37.2.158,37.2.163,1
37.3.159,37.3.164,1
37.4.160,37.4.165,1
37.5.161,37.5.166,1
37.6.162,37.6.167,1
38.1.163,38.1.168,1
39.1.164,39.1.169,1
40.1.165,40.1.170,1
40.2.166,40.2.171,1
41.1.167,41.1.172,1
41.2.168,41.2.173,1
41.3.169,41.3.174,1
41.4.170,41.4.175,0.707542
41.5.171,_,0
41.6.172,41.6.177,1
42.1.173,42.1.178,1
42.2.174,42.2.179,1
42.3.175,42.3.180,1
42.4.176,42.4.181,1
43.1.177,43.1.182,1
44.1.178,44.1.183,1
45.1.179,45.1.184,1
45.2.180,45.2.185,1
45.3.181,45.3.186,1
45.4.182,45.4.187,1
45.5.183,45.5.188,1
