1.1.1,1.1.1,1
1.2.2,1.2.2,1
1.3.3,1.3.3,1
1.4.4,1.4.4,1
1.5.5,1.5.5,1
2.1.6,2.1.6,1
3.1.7,3.1.7,1
4.1.8,4.1.8,1
4.2.9,4.2.9,0.94514287
4.2.9,4.5.12,0.6838467
4.3.10,4.3.10,0.9462496
4.4.11,4.3.10,0.73052394
4.4.11,4.4.11,0.9562999
4.5.12,4.5.12,0.97136366
5.1.13,5.1.13,1
5.2.14,5.2.14,1
5.3.15,5.3.15,1
5.4.16,5.4.16,1
6.1.17,6.1.17,0.98392856
7.1.18,7.1.18,1
7.2.19,7.2.19,1
7.3.20,7.3.20,1
7.4.21,7.4.21,1
7.5.22,7.5.22,1
7.6.23,7.6.23,1
8.1.24,8.1.24,1
9.1.25,9.1.25,1
10.1.26,10.1.26,1
11.1.27,11.1.27,0.9773819
12.1.28,12.1.28,1
12.2.29,12.2.29,1
12.3.30,12.3.30,0.8910621
13.1.31,13.1.31,1
13.2.32,13.2.32,0.89389503
14.1.33,14.1.33,1
14.2.34,14.2.34,0.8504982
14.3.35,_,0
15.1.36,15.1.35,1
16.1.37,16.1.36,0.9293909
16.2.38,16.2.37,0.91978425
16.3.39,16.3.38,0.74068785
17.1.40,17.1.39,0.95416945
18.1.41,18.1.40,1
18.2.42,18.2.41,0.7651173
18.3.43,_,0
19.1.44,19.1.42,1
19.2.45,19.2.43,1
19.3.46,19.3.44,1
19.4.47,19.4.45,1
20.1.48,20.1.46,1
20.2.49,20.2.47,1
20.3.50,20.3.48,0.95416665
20.4.51,20.4.49,1
21.1.52,21.1.50,1
22.1.53,22.1.51,0.9374064
22.2.54,22.2.52,1
22.3.55,22.3.53,0.9269036
22.4.56,22.4.54,1
23.1.57,23.1.55,0.87796164
23.2.58,_,0
24.1.59,24.1.56,0.7410042
24.2.60,_,0
25.1.61,25.1.57,1
26.1.62,26.1.58,1
26.2.63,26.2.59,1
27.1.64,27.1.60,1
28.1.65,28.1.61,1
29.1.66,29.1.62,1
30.1.67,30.1.63,0.9
30.2.68,30.2.64,1
30.3.69,30.3.65,1
30.4.70,30.4.66,1
30.5.71,30.5.67,1
31.1.72,31.1.68,0.928
32.1.73,32.1.69,1
32.2.74,32.2.70,1
33.1.75,33.1.71,1
33.2.76,33.2.72,1
34.1.77,34.1.73,1
34.2.78,34.2.74,1
35.1.79,35.1.75,0.95047617
35.2.80,35.2.76,0.9420183
35.3.81,35.3.77,0.9386687
35.4.82,35.4.78,0.9342783
35.5.83,35.5.79,0.9370425
36.1.84,36.1.80,1
37.1.85,37.1.81,0.94055945
37.2.86,37.2.82,1
38.1.87,38.1.83,1
39.1.88,39.1.84,1
40.1.89,40.1.85,1
40.2.90,40.2.86,1
40.3.91,40.3.87,1
40.4.92,40.4.88,1
40.5.93,40.5.89,1
40.6.94,40.6.90,1
40.7.95,40.7.91,1
40.8.96,40.8.92,1
41.1.97,41.1.93,1
42.1.98,42.1.94,1
43.1.99,43.1.95,1
43.2.100,43.2.96,1
43.3.101,43.3.97,1
43.4.102,43.4.98,1
43.5.103,43.5.99,1
43.6.104,43.6.100,1
43.7.105,43.7.101,1
43.8.106,43.8.102,1
43.9.107,43.9.103,1
44.1.108,44.1.104,1
45.1.109,45.1.105,1
46.1.110,46.1.106,1
47.1.111,47.1.107,1
48.1.112,48.1.108,1
49.1.113,49.1.109,1
50.1.114,50.1.110,1
50.2.115,50.2.111,1
50.3.116,50.3.112,1
50.4.117,50.4.113,1
50.5.118,50.5.114,1
51.1.119,51.1.115,1
51.2.120,51.2.116,1
51.3.121,51.3.117,1
51.4.122,51.4.118,1
52.1.123,52.1.119,1
52.2.124,52.2.120,0.97460604
52.3.125,52.3.121,0.9748552
52.4.126,52.4.122,1
52.5.127,52.5.123,1
53.1.128,53.1.124,1
53.2.129,53.2.125,1
53.3.130,53.3.126,1
53.4.131,53.4.127,1
53.5.132,53.5.128,1
53.6.133,53.6.129,1
54.1.134,54.1.130,1
55.1.135,55.1.131,1
56.1.136,56.1.132,0.82723707
56.2.137,_,0
57.1.138,57.1.133,1
57.2.139,57.2.134,0.9368073
57.3.140,57.3.135,1
58.1.141,58.1.136,1
59.1.142,59.1.137,1
59.2.143,59.2.138,1
60.1.144,60.1.139,1
61.1.145,61.1.140,1
61.2.146,61.2.141,1
62.1.147,62.1.142,1
62.2.148,62.2.143,1
63.1.149,63.1.144,1
64.1.150,64.1.145,1
65.1.151,65.1.146,1
66.1.152,66.1.147,0.98032784
67.1.153,67.1.148,1
67.2.154,67.2.149,1
67.3.155,67.3.150,1
68.1.156,68.1.151,1
68.2.157,68.2.152,1
69.1.158,69.1.153,1
69.2.159,69.2.154,1
69.3.160,69.3.155,1
69.4.161,69.4.156,1
