_,1.1.1,0
1.1.1,2.1.2,1
2.1.2,3.1.3,1
3.1.3,4.1.4,1
4.1.4,5.1.5,1
5.1.5,6.1.6,1
5.2.6,6.2.7,1
5.3.7,6.3.8,1
5.4.8,6.4.9,1
5.5.9,6.5.10,1
5.6.10,6.6.11,1
5.7.11,6.7.12,1
5.8.12,6.8.13,1
6.1.13,7.1.14,1
7.1.14,8.1.15,1
8.1.15,9.1.16,1
9.1.16,10.1.17,1
10.1.17,11.1.18,1
11.1.18,12.1.19,1
12.1.19,13.1.20,1
13.1.20,14.1.21,1
13.2.21,14.2.22,1
13.3.22,14.3.23,1
13.4.23,14.4.24,1
13.5.24,14.5.25,1
14.1.25,15.1.26,1
14.2.26,15.2.27,1
14.3.27,15.3.28,1
15.1.28,16.1.29,1
16.1.29,17.1.30,1
17.1.30,18.1.31,1
17.2.31,18.2.32,1
18.1.32,19.1.33,1
18.2.33,19.2.34,1
18.3.34,19.3.35,1
19.1.35,20.1.36,1
20.1.36,21.1.37,1
21.1.37,22.1.38,1
22.1.38,23.1.39,1
22.2.39,23.2.40,1
22.3.40,23.3.41,1
22.4.41,23.4.42,1
22.5.42,23.5.43,1
23.1.43,24.1.44,1
24.1.44,25.1.45,1
24.2.45,25.2.46,1
24.3.46,25.3.47,1
25.1.47,26.1.48,1
26.1.48,27.1.49,1
26.2.49,27.2.50,1
26.3.50,27.3.51,1
26.4.51,27.4.52,1
26.5.52,27.5.53,1
26.6.53,27.6.54,1
26.7.54,27.7.55,1
26.8.55,27.8.56,1
26.9.56,27.9.57,1
26.10.57,27.10.58,1
26.11.58,27.11.59,1
26.12.59,27.12.60,1
27.1.60,28.1.61,1
28.1.61,29.1.62,1
29.1.62,30.1.63,1
30.1.63,31.1.64,1
30.2.64,31.2.65,1
30.3.65,31.3.66,1
31.1.66,32.1.67,1
32.1.67,33.1.68,1
33.1.68,34.1.69,1
34.1.69,35.1.70,1
35.1.70,36.1.71,1
36.1.71,37.1.72,1
37.1.72,38.1.73,1
38.1.73,39.1.74,1
39.1.74,40.1.75,1
40.1.75,41.1.76,1
40.2.76,41.2.77,1
40.3.77,41.3.78,1
41.1.78,42.1.79,1
