_,1.1.1,0
1.1.1,2.1.2,1
2.1.2,3.1.3,1
3.1.3,4.1.4,1
4.1.4,5.1.5,1
4.2.5,5.2.6,1
5.1.6,6.1.7,1
6.1.7,7.1.8,1
7.1.8,8.1.9,1
7.2.9,8.2.10,1
7.3.10,8.3.11,1
8.1.11,9.1.12,1
9.1.12,10.1.13,1
10.1.13,11.1.14,1
10.2.14,11.2.15,1
10.3.15,11.3.16,1
10.4.16,11.4.17,1
10.5.17,11.5.18,1
10.6.18,11.6.19,1
10.7.19,11.7.20,1
10.8.20,11.8.21,1
10.9.21,11.9.22,1
10.10.22,11.10.23,1
10.11.23,11.11.24,1
10.12.24,11.12.25,1
10.13.25,11.13.26,1
10.14.26,11.14.27,1
10.15.27,11.15.28,1
10.16.28,11.16.29,1
10.17.29,11.17.30,1
11.1.30,12.1.31,1
12.1.31,13.1.32,1
12.2.32,13.2.33,1
12.3.33,13.3.34,1
12.4.34,13.4.35,1
12.5.35,13.5.36,1
13.1.36,14.1.37,1
14.1.37,15.1.38,1
15.1.38,16.1.39,1
16.1.39,17.1.40,1
17.1.40,18.1.41,1
18.1.41,19.1.42,1
19.1.42,20.1.43,1
19.2.43,20.2.44,1
19.3.44,20.3.45,1
20.1.45,21.1.46,1
20.2.46,21.2.47,1
20.3.47,21.3.48,1
20.4.48,21.4.49,1
20.5.49,21.5.50,1
21.1.50,22.1.51,1
22.1.51,23.1.52,1
23.1.52,24.1.53,1
24.1.53,25.1.54,1
25.1.54,26.1.55,1
25.2.55,26.2.56,1
25.3.56,26.3.57,1
25.4.57,26.4.58,1
25.5.58,26.5.59,1
26.1.59,27.1.60,1
27.1.60,28.1.61,1
